Initializing ElGamal Parameters...
ClientServerCommunicationSendTripletEvictPerms: 4900084 ns
ClientComputationGenTripletEvictPerms: 38584 ns
ClientServerCommunicationSendTripletEvictPerms: 5934584 ns
ClientComputationGenTripletEvictPerms: 44333 ns
ClientServerCommunicationSendTripletEvictPerms: 3405125 ns
ClientComputationGenTripletEvictPerms: 23750 ns
ClientServerCommunicationSendTripletEvictPerms: 4203083 ns
ClientComputationGenTripletEvictPerms: 48708 ns
ClientServerCommunicationSendTripletEvictPerms: 3683167 ns
ClientComputationGenTripletEvictPerms: 36833 ns
ClientServerCommunicationSendTripletEvictPerms: 3695417 ns
ClientComputationGenTripletEvictPerms: 11042 ns
ClientServerCommunicationSendTripletEvictPerms: 3439000 ns
ClientComputationGenTripletEvictPerms: 47250 ns
ClientServerCommunicationSendTripletEvictPerms: 3380791 ns
ClientComputationGenTripletEvictPerms: 21209 ns
ClientServerCommunicationSendTripletEvictPerms: 18727125 ns
ClientComputationGenTripletEvictPerms: 41458 ns
ClientServerCommunicationSendTripletEvictPerms: 4729333 ns
ClientComputationGenTripletEvictPerms: 27000 ns
ClientServerCommunicationSendTripletEvictPerms: 8557250 ns
ClientComputationGenTripletEvictPerms: 31958 ns
ClientServerCommunicationSendTripletEvictPerms: 3177500 ns
ClientComputationGenTripletEvictPerms: 33833 ns
ClientServerCommunicationSendTripletEvictPerms: 3737333 ns
Iteration 4for warm up
ClientComputationUpdateMetaData:3166 ns
ClientComputationRerandomization: 105303500 ns
ClientServerCommunicationSendRootBucket: 1585481084 ns
ClientComputationGenTripletEvictPerms: 24375 ns
ClientServerCommunicationSendTripletEvictPerms: 3627209 ns
ClientComputationGenTripletEvictPerms: 24750 ns
ClientServerCommunicationSendTripletEvictPerms: 3440833 ns
ClientComputationGenTripletEvictPerms: 23291 ns
ClientServerCommunicationSendTripletEvictPerms: 4865833 ns
ClientComputationGenTripletEvictPerms: 9166 ns
ClientServerCommunicationSendTripletEvictPerms: 3877000 ns
ClientComputationGenTripletEvictPerms: 19166 ns
ClientServerCommunicationSendTripletEvictPerms: 3252666 ns
ClientComputationGenTripletEvictPerms: 31833 ns
ClientServerCommunicationSendTripletEvictPerms: 3441333 ns
ClientComputationGenTripletEvictPerms: 28459 ns
ClientServerCommunicationSendTripletEvictPerms: 3346083 ns
ClientComputationGenTripletEvictPerms: 31125 ns
ClientServerCommunicationSendTripletEvictPerms: 3533333 ns
