Initializing ElGamal Parameters...
ClientComputationGenTripletEvictPerms: 35250 ns
ClientServerCommunicationSendTripletEvictPerms: 4239084 ns
ClientComputationGenTripletEvictPerms: 30500 ns
ClientServerCommunicationSendTripletEvictPerms: 3756792 ns
ClientComputationGenTripletEvictPerms: 35041 ns
ClientServerCommunicationSendTripletEvictPerms: 4841125 ns
ClientComputationGenTripletEvictPerms: 89625 ns
ClientServerCommunicationSendTripletEvictPerms: 4017000 ns
ClientComputationGenTripletEvictPerms: 33333 ns
ClientServerCommunicationSendTripletEvictPerms: 4640000 ns
ClientComputationGenTripletEvictPerms: 16208 ns
ClientServerCommunicationSendTripletEvictPerms: 4694500 ns
ClientComputationGenTripletEvictPerms: 14791 ns
ClientServerCommunicationSendTripletEvictPerms: 5090083 ns
ClientComputationGenTripletEvictPerms: 17333 ns
ClientServerCommunicationSendTripletEvictPerms: 4555958 ns
ClientComputationGenTripletEvictPerms: 28417 ns
ClientServerCommunicationSendTripletEvictPerms: 4421708 ns
ClientComputationGenTripletEvictPerms: 36042 ns
ClientServerCommunicationSendTripletEvictPerms: 5092583 ns
ClientComputationGenTripletEvictPerms: 26125 ns
ClientServerCommunicationSendTripletEvictPerms: 3922834 ns
ClientComputationGenTripletEvictPerms: 33417 ns
ClientServerCommunicationSendTripletEvictPerms: 4850959 ns
ClientComputationGenTripletEvictPerms: 39916 ns
ClientServerCommunicationSendTripletEvictPerms: 3950708 ns
ClientComputationGenTripletEvictPerms: 23958 ns
ClientServerCommunicationSendTripletEvictPerms: 5226917 ns
ClientComputationGenTripletEvictPerms: 11125 ns
ClientServerCommunicationSendTripletEvictPerms: 4863666 ns
ClientComputationGenTripletEvictPerms: 17208 ns
ClientServerCommunicationSendTripletEvictPerms: 3991500 ns
ClientComputationGenTripletEvictPerms: 28583 ns
ClientServerCommunicationSendTripletEvictPerms: 3934083 ns
Iteration 3for warm up
ClientComputationUpdateMetaData:1708 ns
ClientComputationRerandomization: 106470541 ns
ClientServerCommunicationSendRootBucket: 1474261334 ns
ClientComputationGenTripletEvictPerms: 16708 ns
ClientServerCommunicationSendTripletEvictPerms: 5074791 ns
ClientComputationGenTripletEvictPerms: 35125 ns
ClientServerCommunicationSendTripletEvictPerms: 5731500 ns
ClientComputationGenTripletEvictPerms: 22958 ns
ClientServerCommunicationSendTripletEvictPerms: 4351625 ns
ClientComputationGenTripletEvictPerms: 39208 ns
ClientServerCommunicationSendTripletEvictPerms: 4573458 ns
ClientComputationGenTripletEvictPerms: 14375 ns
ClientServerCommunicationSendTripletEvictPerms: 4726042 ns
ClientComputationGenTripletEvictPerms: 10750 ns
ClientServerCommunicationSendTripletEvictPerms: 4835625 ns
ClientComputationGenTripletEvictPerms: 26916 ns
ClientServerCommunicationSendTripletEvictPerms: 4982709 ns
ClientComputationGenTripletEvictPerms: 28708 ns
ClientServerCommunicationSendTripletEvictPerms: 3256875 ns
ClientComputationGenTripletEvictPerms: 19500 ns
ClientServerCommunicationSendTripletEvictPerms: 4019459 ns
ClientComputationGenTripletEvictPerms: 27166 ns
ClientServerCommunicationSendTripletEvictPerms: 3930542 ns
ClientComputationGenTripletEvictPerms: 36000 ns
ClientServerCommunicationSendTripletEvictPerms: 4715292 ns
ClientComputationGenTripletEvictPerms: 16750 ns
ClientServerCommunicationSendTripletEvictPerms: 4248417 ns
ClientComputationGenTripletEvictPerms: 18542 ns
ClientServerCommunicationSendTripletEvictPerms: 4978250 ns
ClientComputationGenTripletEvictPerms: 7083 ns
ClientServerCommunicationSendTripletEvictPerms: 5227833 ns
ClientComputationGenTripletEvictPerms: 36084 ns
ClientServerCommunicationSendTripletEvictPerms: 6092375 ns
ClientComputationGenTripletEvictPerms: 32333 ns
ClientServerCommunicationSendTripletEvictPerms: 6267458 ns
ClientComputationGenTripletEvictPerms: 30083 ns
ClientServerCommunicationSendTripletEvictPerms: 4322208 ns
ClientComputationGenTripletEvictPerms: 50625 ns
ClientServerCommunicationSendTripletEvictPerms: 4447292 ns
Iteration 4for warm up
ClientComputationUpdateMetaData:1125 ns
ClientComputationRerandomization: 84375625 ns
ClientServerCommunicationSendRootBucket: 2953245627 ns
ClientComputationGenTripletEvictPerms: 17000 ns
ClientServerCommunicationSendTripletEvictPerms: 4454083 ns
ClientComputationGenTripletEvictPerms: 28750 ns
ClientServerCommunicationSendTripletEvictPerms: 6552667 ns
ClientComputationGenTripletEvictPerms: 27416 ns
ClientServerCommunicationSendTripletEvictPerms: 25539917 ns
ClientComputationGenTripletEvictPerms: 24875 ns
ClientServerCommunicationSendTripletEvictPerms: 4923458 ns
ClientComputationGenTripletEvictPerms: 8041 ns
ClientServerCommunicationSendTripletEvictPerms: 3800833 ns
ClientComputationGenTripletEvictPerms: 34333 ns
ClientServerCommunicationSendTripletEvictPerms: 4815000 ns
ClientComputationGenTripletEvictPerms: 14500 ns
ClientServerCommunicationSendTripletEvictPerms: 5175333 ns
ClientComputationGenTripletEvictPerms: 26542 ns
ClientServerCommunicationSendTripletEvictPerms: 4987750 ns
ClientComputationGenTripletEvictPerms: 14375 ns
ClientServerCommunicationSendTripletEvictPerms: 5021167 ns
ClientComputationGenTripletEvictPerms: 7834 ns
ClientServerCommunicationSendTripletEvictPerms: 5125291 ns
ClientComputationGenTripletEvictPerms: 22167 ns
ClientServerCommunicationSendTripletEvictPerms: 5166458 ns
ClientComputationGenTripletEvictPerms: 7708 ns
ClientServerCommunicationSendTripletEvictPerms: 3918583 ns
ClientComputationGenTripletEvictPerms: 7792 ns
ClientServerCommunicationSendTripletEvictPerms: 4733833 ns
ClientComputationGenTripletEvictPerms: 35584 ns
ClientServerCommunicationSendTripletEvictPerms: 5376084 ns
ClientComputationGenTripletEvictPerms: 32750 ns
ClientServerCommunicationSendTripletEvictPerms: 4501541 ns
ClientComputationGenTripletEvictPerms: 12333 ns
ClientServerCommunicationSendTripletEvictPerms: 3970084 ns
ClientComputationGenTripletEvictPerms: 32209 ns
ClientServerCommunicationSendTripletEvictPerms: 4420208 ns
ClientComputationGenTripletEvictPerms: 95208 ns
ClientServerCommunicationSendTripletEvictPerms: 4770083 ns
Iteration 5for warm up
ClientComputationUpdateMetaData:1583 ns
ClientComputationRerandomization: 107022250 ns
ClientServerCommunicationSendRootBucket: 1922440251 ns
ClientComputationGenTripletEvictPerms: 16542 ns
ClientServerCommunicationSendTripletEvictPerms: 4899208 ns
ClientComputationGenTripletEvictPerms: 13791 ns
ClientServerCommunicationSendTripletEvictPerms: 4654375 ns
ClientComputationGenTripletEvictPerms: 24792 ns
ClientServerCommunicationSendTripletEvictPerms: 5058541 ns
ClientComputationGenTripletEvictPerms: 28292 ns
ClientServerCommunicationSendTripletEvictPerms: 4786542 ns
ClientComputationGenTripletEvictPerms: 20041 ns
ClientServerCommunicationSendTripletEvictPerms: 4726500 ns
ClientComputationGenTripletEvictPerms: 14708 ns
ClientServerCommunicationSendTripletEvictPerms: 5092375 ns
ClientComputationGenTripletEvictPerms: 12250 ns
ClientServerCommunicationSendTripletEvictPerms: 5147083 ns
ClientComputationGenTripletEvictPerms: 14458 ns
ClientServerCommunicationSendTripletEvictPerms: 4030666 ns
ClientComputationGenTripletEvictPerms: 17750 ns
ClientServerCommunicationSendTripletEvictPerms: 4304917 ns
ClientComputationGenTripletEvictPerms: 29375 ns
ClientServerCommunicationSendTripletEvictPerms: 3828875 ns
ClientComputationGenTripletEvictPerms: 33583 ns
ClientServerCommunicationSendTripletEvictPerms: 5321500 ns
ClientComputationGenTripletEvictPerms: 20250 ns
ClientServerCommunicationSendTripletEvictPerms: 4075500 ns
ClientComputationGenTripletEvictPerms: 33000 ns
ClientServerCommunicationSendTripletEvictPerms: 3061208 ns
ClientComputationGenTripletEvictPerms: 28834 ns
ClientServerCommunicationSendTripletEvictPerms: 3479417 ns
ClientComputationGenTripletEvictPerms: 10833 ns
ClientServerCommunicationSendTripletEvictPerms: 3529625 ns
ClientComputationGenTripletEvictPerms: 8209 ns
ClientServerCommunicationSendTripletEvictPerms: 5105750 ns
ClientComputationGenTripletEvictPerms: 27333 ns
ClientServerCommunicationSendTripletEvictPerms: 5180542 ns
ClientComputationGenTripletEvictPerms: 30625 ns
ClientServerCommunicationSendTripletEvictPerms: 4785708 ns
Iteration 6for warm up
ClientComputationUpdateMetaData:1625 ns
ClientComputationRerandomization: 107577542 ns
ClientServerCommunicationSendRootBucket: 2394418459 ns
ClientComputationGenTripletEvictPerms: 20000 ns
ClientServerCommunicationSendTripletEvictPerms: 3793250 ns
ClientComputationGenTripletEvictPerms: 15917 ns
ClientServerCommunicationSendTripletEvictPerms: 5246083 ns
ClientComputationGenTripletEvictPerms: 26333 ns
ClientServerCommunicationSendTripletEvictPerms: 4703292 ns
ClientComputationGenTripletEvictPerms: 24833 ns
ClientServerCommunicationSendTripletEvictPerms: 4685500 ns
ClientComputationGenTripletEvictPerms: 43458 ns
ClientServerCommunicationSendTripletEvictPerms: 4185917 ns
ClientComputationGenTripletEvictPerms: 26792 ns
ClientServerCommunicationSendTripletEvictPerms: 4303042 ns
ClientComputationGenTripletEvictPerms: 27208 ns
ClientServerCommunicationSendTripletEvictPerms: 4392459 ns
ClientComputationGenTripletEvictPerms: 15292 ns
ClientServerCommunicationSendTripletEvictPerms: 5490875 ns
ClientComputationGenTripletEvictPerms: 7291 ns
ClientServerCommunicationSendTripletEvictPerms: 5024375 ns
ClientComputationGenTripletEvictPerms: 11000 ns
ClientServerCommunicationSendTripletEvictPerms: 5819584 ns
ClientComputationGenTripletEvictPerms: 24417 ns
ClientServerCommunicationSendTripletEvictPerms: 5270541 ns
ClientComputationGenTripletEvictPerms: 36208 ns
ClientServerCommunicationSendTripletEvictPerms: 3365292 ns
ClientComputationGenTripletEvictPerms: 33583 ns
ClientServerCommunicationSendTripletEvictPerms: 4799167 ns
ClientComputationGenTripletEvictPerms: 23584 ns
ClientServerCommunicationSendTripletEvictPerms: 4997875 ns
ClientComputationGenTripletEvictPerms: 26125 ns
ClientServerCommunicationSendTripletEvictPerms: 4097667 ns
ClientComputationGenTripletEvictPerms: 42542 ns
ClientServerCommunicationSendTripletEvictPerms: 4720958 ns
ClientComputationGenTripletEvictPerms: 12500 ns
ClientServerCommunicationSendTripletEvictPerms: 4970791 ns
ClientComputationGenTripletEvictPerms: 10167 ns
ClientServerCommunicationSendTripletEvictPerms: 5620791 ns
Iteration 7for warm up
ClientComputationUpdateMetaData:3292 ns
ClientComputationRerandomization: 108361209 ns
ClientServerCommunicationSendRootBucket: 2311810585 ns
ClientComputationGenTripletEvictPerms: 23958 ns
ClientServerCommunicationSendTripletEvictPerms: 5159791 ns
ClientComputationGenTripletEvictPerms: 7041 ns
ClientServerCommunicationSendTripletEvictPerms: 3533125 ns
ClientComputationGenTripletEvictPerms: 21209 ns
ClientServerCommunicationSendTripletEvictPerms: 4577833 ns
ClientComputationGenTripletEvictPerms: 9541 ns
ClientServerCommunicationSendTripletEvictPerms: 8944834 ns
ClientComputationGenTripletEvictPerms: 32667 ns
ClientServerCommunicationSendTripletEvictPerms: 4853542 ns
ClientComputationGenTripletEvictPerms: 28625 ns
ClientServerCommunicationSendTripletEvictPerms: 4046875 ns
ClientComputationGenTripletEvictPerms: 25917 ns
ClientServerCommunicationSendTripletEvictPerms: 4173500 ns
ClientComputationGenTripletEvictPerms: 17583 ns
ClientServerCommunicationSendTripletEvictPerms: 3413000 ns
ClientComputationGenTripletEvictPerms: 36375 ns
ClientServerCommunicationSendTripletEvictPerms: 4282333 ns
ClientComputationGenTripletEvictPerms: 10000 ns
ClientServerCommunicationSendTripletEvictPerms: 5149708 ns
ClientComputationGenTripletEvictPerms: 12833 ns
ClientServerCommunicationSendTripletEvictPerms: 4249667 ns
ClientComputationGenTripletEvictPerms: 20667 ns
ClientServerCommunicationSendTripletEvictPerms: 5728875 ns
ClientComputationGenTripletEvictPerms: 29125 ns
ClientServerCommunicationSendTripletEvictPerms: 4977041 ns
ClientComputationGenTripletEvictPerms: 17125 ns
ClientServerCommunicationSendTripletEvictPerms: 4385750 ns
ClientComputationGenTripletEvictPerms: 16958 ns
ClientServerCommunicationSendTripletEvictPerms: 4040417 ns
ClientComputationGenTripletEvictPerms: 38500 ns
ClientServerCommunicationSendTripletEvictPerms: 4627084 ns
ClientComputationGenTripletEvictPerms: 13208 ns
ClientServerCommunicationSendTripletEvictPerms: 4929833 ns
ClientComputationGenTripletEvictPerms: 38375 ns
ClientServerCommunicationSendTripletEvictPerms: 4597958 ns
Iteration 8for warm up
ClientComputationUpdateMetaData:1250 ns
ClientComputationRerandomization: 83351416 ns
ClientServerCommunicationSendRootBucket: 1991404376 ns
ClientComputationGenTripletEvictPerms: 23208 ns
ClientServerCommunicationSendTripletEvictPerms: 4534250 ns
ClientComputationGenTripletEvictPerms: 81084 ns
ClientServerCommunicationSendTripletEvictPerms: 236756292 ns
ClientComputationGenTripletEvictPerms: 75542 ns
ClientServerCommunicationSendTripletEvictPerms: 4483583 ns
ClientComputationGenTripletEvictPerms: 33916 ns
ClientServerCommunicationSendTripletEvictPerms: 4138459 ns
ClientComputationGenTripletEvictPerms: 22500 ns
ClientServerCommunicationSendTripletEvictPerms: 3779417 ns
ClientComputationGenTripletEvictPerms: 29666 ns
ClientServerCommunicationSendTripletEvictPerms: 5460833 ns
ClientComputationGenTripletEvictPerms: 30750 ns
ClientServerCommunicationSendTripletEvictPerms: 4124375 ns
ClientComputationGenTripletEvictPerms: 33041 ns
ClientServerCommunicationSendTripletEvictPerms: 5808584 ns
ClientComputationGenTripletEvictPerms: 28875 ns
ClientServerCommunicationSendTripletEvictPerms: 4209792 ns
ClientComputationGenTripletEvictPerms: 38792 ns
ClientServerCommunicationSendTripletEvictPerms: 4765250 ns
ClientComputationGenTripletEvictPerms: 29083 ns
ClientServerCommunicationSendTripletEvictPerms: 4209334 ns
ClientComputationGenTripletEvictPerms: 15458 ns
ClientServerCommunicationSendTripletEvictPerms: 4760417 ns
ClientComputationGenTripletEvictPerms: 28458 ns
ClientServerCommunicationSendTripletEvictPerms: 4571584 ns
ClientComputationGenTripletEvictPerms: 10167 ns
ClientServerCommunicationSendTripletEvictPerms: 4290041 ns
ClientComputationGenTripletEvictPerms: 36500 ns
ClientServerCommunicationSendTripletEvictPerms: 4525917 ns
ClientComputationGenTripletEvictPerms: 32333 ns
ClientServerCommunicationSendTripletEvictPerms: 5353958 ns
ClientComputationGenTripletEvictPerms: 39375 ns
ClientServerCommunicationSendTripletEvictPerms: 4449292 ns
ClientComputationGenTripletEvictPerms: 36583 ns
ClientServerCommunicationSendTripletEvictPerms: 4286375 ns
Iteration 9for warm up
ClientComputationUpdateMetaData:3166 ns
ClientComputationRerandomization: 99460417 ns
ClientServerCommunicationSendRootBucket: 2289192876 ns
ClientComputationGenTripletEvictPerms: 8875 ns
ClientServerCommunicationSendTripletEvictPerms: 7188458 ns
ClientComputationGenTripletEvictPerms: 32916 ns
ClientServerCommunicationSendTripletEvictPerms: 4133041 ns
ClientComputationGenTripletEvictPerms: 36125 ns
ClientServerCommunicationSendTripletEvictPerms: 4587125 ns
ClientComputationGenTripletEvictPerms: 33334 ns
ClientServerCommunicationSendTripletEvictPerms: 4730583 ns
ClientComputationGenTripletEvictPerms: 22166 ns
ClientServerCommunicationSendTripletEvictPerms: 4414000 ns
ClientComputationGenTripletEvictPerms: 10167 ns
ClientServerCommunicationSendTripletEvictPerms: 5017125 ns
ClientComputationGenTripletEvictPerms: 12166 ns
ClientServerCommunicationSendTripletEvictPerms: 5225166 ns
ClientComputationGenTripletEvictPerms: 32834 ns
ClientServerCommunicationSendTripletEvictPerms: 4229666 ns
ClientComputationGenTripletEvictPerms: 29750 ns
ClientServerCommunicationSendTripletEvictPerms: 5033584 ns
ClientComputationGenTripletEvictPerms: 35333 ns
ClientServerCommunicationSendTripletEvictPerms: 4271875 ns
ClientComputationGenTripletEvictPerms: 36875 ns
ClientServerCommunicationSendTripletEvictPerms: 4790584 ns
ClientComputationGenTripletEvictPerms: 32916 ns
ClientServerCommunicationSendTripletEvictPerms: 5004916 ns
ClientComputationGenTripletEvictPerms: 25791 ns
ClientServerCommunicationSendTripletEvictPerms: 4219333 ns
ClientComputationGenTripletEvictPerms: 8125 ns
ClientServerCommunicationSendTripletEvictPerms: 4750000 ns
ClientComputationGenTripletEvictPerms: 26667 ns
ClientServerCommunicationSendTripletEvictPerms: 3906125 ns
ClientComputationGenTripletEvictPerms: 33417 ns
ClientServerCommunicationSendTripletEvictPerms: 4936083 ns
ClientComputationGenTripletEvictPerms: 40041 ns
ClientServerCommunicationSendTripletEvictPerms: 4161625 ns
ClientComputationGenTripletEvictPerms: 31459 ns
ClientServerCommunicationSendTripletEvictPerms: 4312125 ns
Iteration 10for warm up
ClientComputationUpdateMetaData:1333 ns
ClientComputationRerandomization: 86238708 ns
ClientServerCommunicationSendRootBucket: 2357740710 ns
ClientComputationGenTripletEvictPerms: 5708 ns
ClientServerCommunicationSendTripletEvictPerms: 4816750 ns
ClientComputationGenTripletEvictPerms: 23167 ns
ClientServerCommunicationSendTripletEvictPerms: 91339000 ns
ClientComputationGenTripletEvictPerms: 36958 ns
ClientServerCommunicationSendTripletEvictPerms: 4780375 ns
ClientComputationGenTripletEvictPerms: 31792 ns
ClientServerCommunicationSendTripletEvictPerms: 4525625 ns
ClientComputationGenTripletEvictPerms: 13083 ns
ClientServerCommunicationSendTripletEvictPerms: 4308666 ns
ClientComputationGenTripletEvictPerms: 32083 ns
ClientServerCommunicationSendTripletEvictPerms: 4487166 ns
ClientComputationGenTripletEvictPerms: 13875 ns
ClientServerCommunicationSendTripletEvictPerms: 4229542 ns
ClientComputationGenTripletEvictPerms: 33541 ns
ClientServerCommunicationSendTripletEvictPerms: 4659500 ns
ClientComputationGenTripletEvictPerms: 25000 ns
ClientServerCommunicationSendTripletEvictPerms: 4429417 ns
ClientComputationGenTripletEvictPerms: 24625 ns
ClientServerCommunicationSendTripletEvictPerms: 4082291 ns
ClientComputationGenTripletEvictPerms: 28875 ns
ClientServerCommunicationSendTripletEvictPerms: 4169459 ns
ClientComputationGenTripletEvictPerms: 29292 ns
ClientServerCommunicationSendTripletEvictPerms: 3876416 ns
ClientComputationGenTripletEvictPerms: 31000 ns
ClientServerCommunicationSendTripletEvictPerms: 4501333 ns
ClientComputationGenTripletEvictPerms: 33000 ns
ClientServerCommunicationSendTripletEvictPerms: 4129375 ns
ClientComputationGenTripletEvictPerms: 11583 ns
ClientServerCommunicationSendTripletEvictPerms: 4854916 ns
ClientComputationGenTripletEvictPerms: 35084 ns
ClientServerCommunicationSendTripletEvictPerms: 4245417 ns
ClientComputationGenTripletEvictPerms: 11208 ns
ClientServerCommunicationSendTripletEvictPerms: 5373708 ns
ClientComputationGenTripletEvictPerms: 25917 ns
ClientServerCommunicationSendTripletEvictPerms: 4795083 ns
Iteration 11for warm up
ClientComputationUpdateMetaData:3167 ns
ClientComputationRerandomization: 105421792 ns
ClientServerCommunicationSendRootBucket: 2190693001 ns
ClientComputationGenTripletEvictPerms: 5375 ns
ClientServerCommunicationSendTripletEvictPerms: 4711333 ns
ClientComputationGenTripletEvictPerms: 14208 ns
ClientServerCommunicationSendTripletEvictPerms: 4914583 ns
ClientComputationGenTripletEvictPerms: 18084 ns
ClientServerCommunicationSendTripletEvictPerms: 4396250 ns
ClientComputationGenTripletEvictPerms: 33333 ns
ClientServerCommunicationSendTripletEvictPerms: 4132167 ns
ClientComputationGenTripletEvictPerms: 100334 ns
ClientServerCommunicationSendTripletEvictPerms: 4394250 ns
ClientComputationGenTripletEvictPerms: 33166 ns
ClientServerCommunicationSendTripletEvictPerms: 4015000 ns
ClientComputationGenTripletEvictPerms: 35166 ns
ClientServerCommunicationSendTripletEvictPerms: 5478125 ns
ClientComputationGenTripletEvictPerms: 37834 ns
ClientServerCommunicationSendTripletEvictPerms: 5772041 ns
ClientComputationGenTripletEvictPerms: 9500 ns
ClientServerCommunicationSendTripletEvictPerms: 5049791 ns
ClientComputationGenTripletEvictPerms: 15042 ns
ClientServerCommunicationSendTripletEvictPerms: 4086166 ns
ClientComputationGenTripletEvictPerms: 31958 ns
ClientServerCommunicationSendTripletEvictPerms: 4421875 ns
ClientComputationGenTripletEvictPerms: 36209 ns
ClientServerCommunicationSendTripletEvictPerms: 5013250 ns
ClientComputationGenTripletEvictPerms: 25209 ns
ClientServerCommunicationSendTripletEvictPerms: 4859375 ns
ClientComputationGenTripletEvictPerms: 25125 ns
ClientServerCommunicationSendTripletEvictPerms: 5420208 ns
ClientComputationGenTripletEvictPerms: 35958 ns
ClientServerCommunicationSendTripletEvictPerms: 3907833 ns
ClientComputationGenTripletEvictPerms: 95125 ns
ClientServerCommunicationSendTripletEvictPerms: 4959875 ns
ClientComputationGenTripletEvictPerms: 7709 ns
ClientServerCommunicationSendTripletEvictPerms: 5303666 ns
ClientComputationGenTripletEvictPerms: 16125 ns
ClientServerCommunicationSendTripletEvictPerms: 4657875 ns
Iteration 12for warm up
ClientComputationUpdateMetaData:3416 ns
ClientComputationRerandomization: 106014958 ns
ClientServerCommunicationSendRootBucket: 2306492834 ns
ClientComputationGenTripletEvictPerms: 12042 ns
ClientServerCommunicationSendTripletEvictPerms: 3995542 ns
ClientComputationGenTripletEvictPerms: 37375 ns
ClientServerCommunicationSendTripletEvictPerms: 4164459 ns
ClientComputationGenTripletEvictPerms: 29500 ns
ClientServerCommunicationSendTripletEvictPerms: 4886791 ns
ClientComputationGenTripletEvictPerms: 8750 ns
ClientServerCommunicationSendTripletEvictPerms: 4856000 ns
ClientComputationGenTripletEvictPerms: 12917 ns
ClientServerCommunicationSendTripletEvictPerms: 3859250 ns
ClientComputationGenTripletEvictPerms: 17334 ns
ClientServerCommunicationSendTripletEvictPerms: 4764917 ns
ClientComputationGenTripletEvictPerms: 17500 ns
ClientServerCommunicationSendTripletEvictPerms: 4050458 ns
ClientComputationGenTripletEvictPerms: 12291 ns
ClientServerCommunicationSendTripletEvictPerms: 4088083 ns
ClientComputationGenTripletEvictPerms: 66834 ns
ClientServerCommunicationSendTripletEvictPerms: 4541166 ns
ClientComputationGenTripletEvictPerms: 38500 ns
ClientServerCommunicationSendTripletEvictPerms: 4474458 ns
ClientComputationGenTripletEvictPerms: 23625 ns
ClientServerCommunicationSendTripletEvictPerms: 4355333 ns
ClientComputationGenTripletEvictPerms: 17500 ns
ClientServerCommunicationSendTripletEvictPerms: 4080458 ns
ClientComputationGenTripletEvictPerms: 15250 ns
ClientServerCommunicationSendTripletEvictPerms: 4210125 ns
ClientComputationGenTripletEvictPerms: 18209 ns
ClientServerCommunicationSendTripletEvictPerms: 5136583 ns
ClientComputationGenTripletEvictPerms: 12458 ns
ClientServerCommunicationSendTripletEvictPerms: 5215375 ns
ClientComputationGenTripletEvictPerms: 34625 ns
ClientServerCommunicationSendTripletEvictPerms: 4323708 ns
ClientComputationGenTripletEvictPerms: 35083 ns
ClientServerCommunicationSendTripletEvictPerms: 4323000 ns
ClientComputationGenTripletEvictPerms: 23375 ns
ClientServerCommunicationSendTripletEvictPerms: 5002042 ns
Iteration 13for warm up
ClientComputationUpdateMetaData:1542 ns
ClientComputationRerandomization: 93886167 ns
