Initializing ElGamal Parameters...
ClientServerCommunicationSendTripletEvictPerms: 3368208 ns
ClientComputationGenTripletEvictPerms: 27042 ns
ClientServerCommunicationSendTripletEvictPerms: 3641958 ns
ClientComputationGenTripletEvictPerms: 73375 ns
ClientServerCommunicationSendTripletEvictPerms: 4748333 ns
ClientComputationGenTripletEvictPerms: 67042 ns
ClientServerCommunicationSendTripletEvictPerms: 4174084 ns
Iteration 2for warm up
ClientComputationUpdateMetaData:2292 ns
ClientComputationRerandomization: 104864458 ns
ClientServerCommunicationSendRootBucket: 1295717459 ns
ClientComputationGenTripletEvictPerms: 4625 ns
ClientServerCommunicationSendTripletEvictPerms: 3857417 ns
ClientComputationGenTripletEvictPerms: 33208 ns
ClientServerCommunicationSendTripletEvictPerms: 4198375 ns
ClientComputationGenTripletEvictPerms: 29625 ns
ClientServerCommunicationSendTripletEvictPerms: 4874125 ns
ClientComputationGenTripletEvictPerms: 21875 ns
ClientServerCommunicationSendTripletEvictPerms: 4004042 ns
ClientComputationGenTripletEvictPerms: 22250 ns
ClientServerCommunicationSendTripletEvictPerms: 5251417 ns
ClientComputationGenTripletEvictPerms: 24250 ns
ClientServerCommunicationSendTripletEvictPerms: 4622542 ns
ClientComputationGenTripletEvictPerms: 35042 ns
ClientServerCommunicationSendTripletEvictPerms: 5618334 ns
ClientComputationGenTripletEvictPerms: 18708 ns
ClientServerCommunicationSendTripletEvictPerms: 4495541 ns
ClientComputationGenTripletEvictPerms: 30917 ns
ClientServerCommunicationSendTripletEvictPerms: 4192250 ns
ClientComputationGenTripletEvictPerms: 9625 ns
ClientServerCommunicationSendTripletEvictPerms: 5115750 ns
ClientComputationGenTripletEvictPerms: 31333 ns
ClientServerCommunicationSendTripletEvictPerms: 3875459 ns
ClientComputationGenTripletEvictPerms: 25458 ns
ClientServerCommunicationSendTripletEvictPerms: 4595833 ns
ClientComputationGenTripletEvictPerms: 37458 ns
ClientServerCommunicationSendTripletEvictPerms: 4480750 ns
ClientComputationGenTripletEvictPerms: 37417 ns
ClientServerCommunicationSendTripletEvictPerms: 4893000 ns
ClientComputationGenTripletEvictPerms: 27041 ns
ClientServerCommunicationSendTripletEvictPerms: 4952000 ns
ClientComputationGenTripletEvictPerms: 27167 ns
ClientServerCommunicationSendTripletEvictPerms: 5736125 ns
ClientComputationGenTripletEvictPerms: 36000 ns
ClientServerCommunicationSendTripletEvictPerms: 4179917 ns
ClientComputationGenTripletEvictPerms: 10000 ns
ClientServerCommunicationSendTripletEvictPerms: 5511750 ns
ClientComputationGenTripletEvictPerms: 112667 ns
ClientServerCommunicationSendTripletEvictPerms: 4112750 ns
ClientComputationGenTripletEvictPerms: 36000 ns
ClientServerCommunicationSendTripletEvictPerms: 4757959 ns
ClientComputationGenTripletEvictPerms: 43666 ns
ClientServerCommunicationSendTripletEvictPerms: 4206667 ns
Iteration 3for warm up
ClientComputationUpdateMetaData:2250 ns
ClientComputationRerandomization: 101405667 ns
ClientServerCommunicationSendRootBucket: 2140145001 ns
ClientComputationGenTripletEvictPerms: 25250 ns
ClientServerCommunicationSendTripletEvictPerms: 4703833 ns
ClientComputationGenTripletEvictPerms: 46708 ns
ClientServerCommunicationSendTripletEvictPerms: 5004042 ns
ClientComputationGenTripletEvictPerms: 33666 ns
ClientServerCommunicationSendTripletEvictPerms: 3498041 ns
ClientComputationGenTripletEvictPerms: 36458 ns
ClientServerCommunicationSendTripletEvictPerms: 5042416 ns
ClientComputationGenTripletEvictPerms: 37917 ns
ClientServerCommunicationSendTripletEvictPerms: 4653167 ns
ClientComputationGenTripletEvictPerms: 19041 ns
ClientServerCommunicationSendTripletEvictPerms: 4644667 ns
ClientComputationGenTripletEvictPerms: 28000 ns
ClientServerCommunicationSendTripletEvictPerms: 4406042 ns
ClientComputationGenTripletEvictPerms: 9542 ns
ClientServerCommunicationSendTripletEvictPerms: 4144833 ns
ClientComputationGenTripletEvictPerms: 30625 ns
ClientServerCommunicationSendTripletEvictPerms: 4929959 ns
ClientComputationGenTripletEvictPerms: 9167 ns
ClientServerCommunicationSendTripletEvictPerms: 3802208 ns
ClientComputationGenTripletEvictPerms: 44625 ns
ClientServerCommunicationSendTripletEvictPerms: 4983542 ns
ClientComputationGenTripletEvictPerms: 28833 ns
ClientServerCommunicationSendTripletEvictPerms: 4466291 ns
ClientComputationGenTripletEvictPerms: 25709 ns
ClientServerCommunicationSendTripletEvictPerms: 4795000 ns
ClientComputationGenTripletEvictPerms: 15958 ns
ClientServerCommunicationSendTripletEvictPerms: 5178791 ns
ClientComputationGenTripletEvictPerms: 26417 ns
ClientServerCommunicationSendTripletEvictPerms: 4625708 ns
ClientComputationGenTripletEvictPerms: 13791 ns
ClientServerCommunicationSendTripletEvictPerms: 5310708 ns
ClientComputationGenTripletEvictPerms: 15042 ns
ClientServerCommunicationSendTripletEvictPerms: 4399708 ns
ClientComputationGenTripletEvictPerms: 50583 ns
ClientServerCommunicationSendTripletEvictPerms: 6178166 ns
ClientComputationGenTripletEvictPerms: 25834 ns
ClientServerCommunicationSendTripletEvictPerms: 3448958 ns
ClientComputationGenTripletEvictPerms: 146542 ns
ClientServerCommunicationSendTripletEvictPerms: 5116000 ns
ClientComputationGenTripletEvictPerms: 121875 ns
ClientServerCommunicationSendTripletEvictPerms: 4986667 ns
Iteration 4for warm up
ClientComputationUpdateMetaData:2375 ns
ClientComputationRerandomization: 107020041 ns
ClientServerCommunicationSendRootBucket: 2081302792 ns
ClientComputationGenTripletEvictPerms: 22583 ns
ClientServerCommunicationSendTripletEvictPerms: 5015000 ns
ClientComputationGenTripletEvictPerms: 56333 ns
ClientServerCommunicationSendTripletEvictPerms: 5999625 ns
ClientComputationGenTripletEvictPerms: 30708 ns
ClientServerCommunicationSendTripletEvictPerms: 3891750 ns
ClientComputationGenTripletEvictPerms: 25958 ns
ClientServerCommunicationSendTripletEvictPerms: 5859833 ns
ClientComputationGenTripletEvictPerms: 25917 ns
ClientServerCommunicationSendTripletEvictPerms: 4892167 ns
ClientComputationGenTripletEvictPerms: 12416 ns
ClientServerCommunicationSendTripletEvictPerms: 4175125 ns
ClientComputationGenTripletEvictPerms: 26833 ns
ClientServerCommunicationSendTripletEvictPerms: 4270458 ns
ClientComputationGenTripletEvictPerms: 38416 ns
ClientServerCommunicationSendTripletEvictPerms: 4937334 ns
ClientComputationGenTripletEvictPerms: 29750 ns
ClientServerCommunicationSendTripletEvictPerms: 4996209 ns
ClientComputationGenTripletEvictPerms: 32250 ns
ClientServerCommunicationSendTripletEvictPerms: 4856666 ns
ClientComputationGenTripletEvictPerms: 29000 ns
ClientServerCommunicationSendTripletEvictPerms: 4222333 ns
ClientComputationGenTripletEvictPerms: 28000 ns
ClientServerCommunicationSendTripletEvictPerms: 4390125 ns
ClientComputationGenTripletEvictPerms: 30208 ns
ClientServerCommunicationSendTripletEvictPerms: 3991958 ns
ClientComputationGenTripletEvictPerms: 12666 ns
ClientServerCommunicationSendTripletEvictPerms: 4240792 ns
ClientComputationGenTripletEvictPerms: 32250 ns
ClientServerCommunicationSendTripletEvictPerms: 4501250 ns
ClientComputationGenTripletEvictPerms: 28708 ns
ClientServerCommunicationSendTripletEvictPerms: 6050791 ns
ClientComputationGenTripletEvictPerms: 53084 ns
ClientServerCommunicationSendTripletEvictPerms: 4647875 ns
ClientComputationGenTripletEvictPerms: 30791 ns
ClientServerCommunicationSendTripletEvictPerms: 4584584 ns
ClientComputationGenTripletEvictPerms: 25584 ns
ClientServerCommunicationSendTripletEvictPerms: 4240833 ns
ClientComputationGenTripletEvictPerms: 31417 ns
ClientServerCommunicationSendTripletEvictPerms: 4399625 ns
ClientComputationGenTripletEvictPerms: 33917 ns
ClientServerCommunicationSendTripletEvictPerms: 4858125 ns
Iteration 5for warm up
ClientComputationUpdateMetaData:2917 ns
ClientComputationRerandomization: 105952166 ns
ClientServerCommunicationSendRootBucket: 2518938377 ns
ClientComputationGenTripletEvictPerms: 23083 ns
ClientServerCommunicationSendTripletEvictPerms: 5133292 ns
ClientComputationGenTripletEvictPerms: 6792 ns
ClientServerCommunicationSendTripletEvictPerms: 4219625 ns
ClientComputationGenTripletEvictPerms: 27500 ns
ClientServerCommunicationSendTripletEvictPerms: 4917042 ns
ClientComputationGenTripletEvictPerms: 35583 ns
ClientServerCommunicationSendTripletEvictPerms: 5273375 ns
ClientComputationGenTripletEvictPerms: 27958 ns
ClientServerCommunicationSendTripletEvictPerms: 7767667 ns
ClientComputationGenTripletEvictPerms: 38958 ns
ClientServerCommunicationSendTripletEvictPerms: 6278708 ns
ClientComputationGenTripletEvictPerms: 27833 ns
ClientServerCommunicationSendTripletEvictPerms: 6434417 ns
ClientComputationGenTripletEvictPerms: 30375 ns
ClientServerCommunicationSendTripletEvictPerms: 4717750 ns
ClientComputationGenTripletEvictPerms: 67375 ns
ClientServerCommunicationSendTripletEvictPerms: 4282708 ns
ClientComputationGenTripletEvictPerms: 17708 ns
ClientServerCommunicationSendTripletEvictPerms: 4938083 ns
ClientComputationGenTripletEvictPerms: 11000 ns
ClientServerCommunicationSendTripletEvictPerms: 3877833 ns
ClientComputationGenTripletEvictPerms: 23750 ns
ClientServerCommunicationSendTripletEvictPerms: 2681959 ns
ClientComputationGenTripletEvictPerms: 28458 ns
ClientServerCommunicationSendTripletEvictPerms: 3236125 ns
ClientComputationGenTripletEvictPerms: 33291 ns
ClientServerCommunicationSendTripletEvictPerms: 3542375 ns
ClientComputationGenTripletEvictPerms: 19333 ns
ClientServerCommunicationSendTripletEvictPerms: 4463125 ns
ClientComputationGenTripletEvictPerms: 27708 ns
ClientServerCommunicationSendTripletEvictPerms: 4094750 ns
ClientComputationGenTripletEvictPerms: 35292 ns
ClientServerCommunicationSendTripletEvictPerms: 3616250 ns
ClientComputationGenTripletEvictPerms: 29334 ns
ClientServerCommunicationSendTripletEvictPerms: 4738500 ns
ClientComputationGenTripletEvictPerms: 11709 ns
ClientServerCommunicationSendTripletEvictPerms: 4824834 ns
ClientComputationGenTripletEvictPerms: 28125 ns
ClientServerCommunicationSendTripletEvictPerms: 7012375 ns
ClientComputationGenTripletEvictPerms: 32041 ns
ClientServerCommunicationSendTripletEvictPerms: 5403042 ns
Iteration 6for warm up
ClientComputationUpdateMetaData:1083 ns
ClientComputationRerandomization: 85773167 ns
ClientServerCommunicationSendRootBucket: 2275663279 ns
ClientComputationGenTripletEvictPerms: 11500 ns
ClientServerCommunicationSendTripletEvictPerms: 5441791 ns
ClientComputationGenTripletEvictPerms: 25125 ns
ClientServerCommunicationSendTripletEvictPerms: 4760125 ns
ClientComputationGenTripletEvictPerms: 29958 ns
ClientServerCommunicationSendTripletEvictPerms: 4836208 ns
ClientComputationGenTripletEvictPerms: 32625 ns
ClientServerCommunicationSendTripletEvictPerms: 5947625 ns
ClientComputationGenTripletEvictPerms: 26042 ns
ClientServerCommunicationSendTripletEvictPerms: 5637334 ns
ClientComputationGenTripletEvictPerms: 33500 ns
ClientServerCommunicationSendTripletEvictPerms: 4569000 ns
ClientComputationGenTripletEvictPerms: 38083 ns
ClientServerCommunicationSendTripletEvictPerms: 6018417 ns
ClientComputationGenTripletEvictPerms: 7208 ns
ClientServerCommunicationSendTripletEvictPerms: 5673875 ns
ClientComputationGenTripletEvictPerms: 8500 ns
ClientServerCommunicationSendTripletEvictPerms: 5133667 ns
ClientComputationGenTripletEvictPerms: 25250 ns
ClientServerCommunicationSendTripletEvictPerms: 4423875 ns
ClientComputationGenTripletEvictPerms: 42166 ns
ClientServerCommunicationSendTripletEvictPerms: 5045709 ns
ClientComputationGenTripletEvictPerms: 23792 ns
ClientServerCommunicationSendTripletEvictPerms: 4443625 ns
ClientComputationGenTripletEvictPerms: 29708 ns
ClientServerCommunicationSendTripletEvictPerms: 4986917 ns
ClientComputationGenTripletEvictPerms: 26167 ns
ClientServerCommunicationSendTripletEvictPerms: 4107291 ns
ClientComputationGenTripletEvictPerms: 31375 ns
ClientServerCommunicationSendTripletEvictPerms: 4008000 ns
ClientComputationGenTripletEvictPerms: 13209 ns
ClientServerCommunicationSendTripletEvictPerms: 5221666 ns
ClientComputationGenTripletEvictPerms: 11209 ns
ClientServerCommunicationSendTripletEvictPerms: 4695584 ns
ClientComputationGenTripletEvictPerms: 27417 ns
ClientServerCommunicationSendTripletEvictPerms: 4923167 ns
ClientComputationGenTripletEvictPerms: 29958 ns
ClientServerCommunicationSendTripletEvictPerms: 5300542 ns
ClientComputationGenTripletEvictPerms: 28375 ns
ClientServerCommunicationSendTripletEvictPerms: 4215333 ns
ClientComputationGenTripletEvictPerms: 36208 ns
ClientServerCommunicationSendTripletEvictPerms: 5574958 ns
Iteration 7for warm up
ClientComputationUpdateMetaData:2750 ns
ClientComputationRerandomization: 105454292 ns
ClientServerCommunicationSendRootBucket: 2674638334 ns
ClientComputationGenTripletEvictPerms: 15083 ns
ClientServerCommunicationSendTripletEvictPerms: 3266709 ns
ClientComputationGenTripletEvictPerms: 40000 ns
ClientServerCommunicationSendTripletEvictPerms: 4792291 ns
ClientComputationGenTripletEvictPerms: 26833 ns
ClientServerCommunicationSendTripletEvictPerms: 4479000 ns
ClientComputationGenTripletEvictPerms: 32458 ns
ClientServerCommunicationSendTripletEvictPerms: 5208792 ns
ClientComputationGenTripletEvictPerms: 13500 ns
ClientServerCommunicationSendTripletEvictPerms: 4846625 ns
ClientComputationGenTripletEvictPerms: 30500 ns
ClientServerCommunicationSendTripletEvictPerms: 4139334 ns
ClientComputationGenTripletEvictPerms: 34292 ns
ClientServerCommunicationSendTripletEvictPerms: 4512750 ns
ClientComputationGenTripletEvictPerms: 24375 ns
ClientServerCommunicationSendTripletEvictPerms: 3642041 ns
ClientComputationGenTripletEvictPerms: 32458 ns
ClientServerCommunicationSendTripletEvictPerms: 5178583 ns
ClientComputationGenTripletEvictPerms: 44709 ns
ClientServerCommunicationSendTripletEvictPerms: 4671083 ns
ClientComputationGenTripletEvictPerms: 18834 ns
ClientServerCommunicationSendTripletEvictPerms: 3527250 ns
ClientComputationGenTripletEvictPerms: 18459 ns
ClientServerCommunicationSendTripletEvictPerms: 4075167 ns
ClientComputationGenTripletEvictPerms: 14000 ns
ClientServerCommunicationSendTripletEvictPerms: 4930584 ns
ClientComputationGenTripletEvictPerms: 23458 ns
ClientServerCommunicationSendTripletEvictPerms: 4642667 ns
ClientComputationGenTripletEvictPerms: 30834 ns
ClientServerCommunicationSendTripletEvictPerms: 4198667 ns
ClientComputationGenTripletEvictPerms: 27250 ns
ClientServerCommunicationSendTripletEvictPerms: 4790833 ns
ClientComputationGenTripletEvictPerms: 31750 ns
ClientServerCommunicationSendTripletEvictPerms: 3667375 ns
ClientComputationGenTripletEvictPerms: 39167 ns
ClientServerCommunicationSendTripletEvictPerms: 4493583 ns
ClientComputationGenTripletEvictPerms: 33250 ns
ClientServerCommunicationSendTripletEvictPerms: 4350250 ns
ClientComputationGenTripletEvictPerms: 19500 ns
ClientServerCommunicationSendTripletEvictPerms: 4719042 ns
ClientComputationGenTripletEvictPerms: 25208 ns
ClientServerCommunicationSendTripletEvictPerms: 4961625 ns
Iteration 8for warm up
ClientComputationUpdateMetaData:1583 ns
ClientComputationRerandomization: 100638750 ns
ClientServerCommunicationSendRootBucket: 2321343126 ns
ClientComputationGenTripletEvictPerms: 11666 ns
ClientServerCommunicationSendTripletEvictPerms: 3992625 ns
ClientComputationGenTripletEvictPerms: 35250 ns
ClientServerCommunicationSendTripletEvictPerms: 4465500 ns
ClientComputationGenTripletEvictPerms: 43208 ns
ClientServerCommunicationSendTripletEvictPerms: 5230667 ns
ClientComputationGenTripletEvictPerms: 29791 ns
ClientServerCommunicationSendTripletEvictPerms: 3876000 ns
ClientComputationGenTripletEvictPerms: 24000 ns
ClientServerCommunicationSendTripletEvictPerms: 4002083 ns
ClientComputationGenTripletEvictPerms: 31708 ns
ClientServerCommunicationSendTripletEvictPerms: 3986792 ns
ClientComputationGenTripletEvictPerms: 33875 ns
ClientServerCommunicationSendTripletEvictPerms: 3406792 ns
ClientComputationGenTripletEvictPerms: 12125 ns
ClientServerCommunicationSendTripletEvictPerms: 5117041 ns
ClientComputationGenTripletEvictPerms: 15959 ns
ClientServerCommunicationSendTripletEvictPerms: 4850541 ns
ClientComputationGenTripletEvictPerms: 33333 ns
ClientServerCommunicationSendTripletEvictPerms: 5628000 ns
ClientComputationGenTripletEvictPerms: 29625 ns
ClientServerCommunicationSendTripletEvictPerms: 4528333 ns
ClientComputationGenTripletEvictPerms: 32459 ns
ClientServerCommunicationSendTripletEvictPerms: 5075917 ns
ClientComputationGenTripletEvictPerms: 36792 ns
ClientServerCommunicationSendTripletEvictPerms: 3596250 ns
ClientComputationGenTripletEvictPerms: 32250 ns
ClientServerCommunicationSendTripletEvictPerms: 4053625 ns
ClientComputationGenTripletEvictPerms: 15291 ns
ClientServerCommunicationSendTripletEvictPerms: 3769833 ns
ClientComputationGenTripletEvictPerms: 13417 ns
ClientServerCommunicationSendTripletEvictPerms: 4376208 ns
ClientComputationGenTripletEvictPerms: 31334 ns
ClientServerCommunicationSendTripletEvictPerms: 5389209 ns
ClientComputationGenTripletEvictPerms: 35625 ns
ClientServerCommunicationSendTripletEvictPerms: 4500208 ns
ClientComputationGenTripletEvictPerms: 36958 ns
ClientServerCommunicationSendTripletEvictPerms: 7961625 ns
ClientComputationGenTripletEvictPerms: 35459 ns
ClientServerCommunicationSendTripletEvictPerms: 6469125 ns
ClientComputationGenTripletEvictPerms: 29500 ns
ClientServerCommunicationSendTripletEvictPerms: 4657167 ns
Iteration 9for warm up
ClientComputationUpdateMetaData:2375 ns
ClientComputationRerandomization: 102846750 ns
ClientServerCommunicationSendRootBucket: 2292078876 ns
ClientComputationGenTripletEvictPerms: 15583 ns
ClientServerCommunicationSendTripletEvictPerms: 5544125 ns
ClientComputationGenTripletEvictPerms: 33125 ns
ClientServerCommunicationSendTripletEvictPerms: 4095000 ns
ClientComputationGenTripletEvictPerms: 29959 ns
ClientServerCommunicationSendTripletEvictPerms: 4634334 ns
ClientComputationGenTripletEvictPerms: 7250 ns
ClientServerCommunicationSendTripletEvictPerms: 4754083 ns
ClientComputationGenTripletEvictPerms: 24000 ns
ClientServerCommunicationSendTripletEvictPerms: 4174542 ns
ClientComputationGenTripletEvictPerms: 33333 ns
ClientServerCommunicationSendTripletEvictPerms: 4730000 ns
ClientComputationGenTripletEvictPerms: 29042 ns
ClientServerCommunicationSendTripletEvictPerms: 4378750 ns
ClientComputationGenTripletEvictPerms: 32000 ns
ClientServerCommunicationSendTripletEvictPerms: 4247375 ns
ClientComputationGenTripletEvictPerms: 32625 ns
ClientServerCommunicationSendTripletEvictPerms: 4623000 ns
ClientComputationGenTripletEvictPerms: 33625 ns
ClientServerCommunicationSendTripletEvictPerms: 4184958 ns
ClientComputationGenTripletEvictPerms: 25125 ns
ClientServerCommunicationSendTripletEvictPerms: 4788625 ns
ClientComputationGenTripletEvictPerms: 11791 ns
ClientServerCommunicationSendTripletEvictPerms: 5270917 ns
ClientComputationGenTripletEvictPerms: 29750 ns
ClientServerCommunicationSendTripletEvictPerms: 4203875 ns
ClientComputationGenTripletEvictPerms: 34042 ns
ClientServerCommunicationSendTripletEvictPerms: 5991167 ns
ClientComputationGenTripletEvictPerms: 35417 ns
ClientServerCommunicationSendTripletEvictPerms: 5302958 ns
ClientComputationGenTripletEvictPerms: 30584 ns
ClientServerCommunicationSendTripletEvictPerms: 3994750 ns
ClientComputationGenTripletEvictPerms: 31875 ns
ClientServerCommunicationSendTripletEvictPerms: 5005791 ns
ClientComputationGenTripletEvictPerms: 23541 ns
ClientServerCommunicationSendTripletEvictPerms: 4587459 ns
ClientComputationGenTripletEvictPerms: 34000 ns
ClientServerCommunicationSendTripletEvictPerms: 4805333 ns
ClientComputationGenTripletEvictPerms: 18125 ns
ClientServerCommunicationSendTripletEvictPerms: 4594833 ns
ClientComputationGenTripletEvictPerms: 34333 ns
ClientServerCommunicationSendTripletEvictPerms: 4042750 ns
Iteration 10for warm up
ClientComputationUpdateMetaData:3000 ns
ClientComputationRerandomization: 109226167 ns
ClientServerCommunicationSendRootBucket: 2241024584 ns
ClientComputationGenTripletEvictPerms: 22417 ns
ClientServerCommunicationSendTripletEvictPerms: 5508291 ns
ClientComputationGenTripletEvictPerms: 11417 ns
ClientServerCommunicationSendTripletEvictPerms: 6596917 ns
ClientComputationGenTripletEvictPerms: 28500 ns
ClientServerCommunicationSendTripletEvictPerms: 4123876 ns
ClientComputationGenTripletEvictPerms: 9833 ns
ClientServerCommunicationSendTripletEvictPerms: 4824583 ns
ClientComputationGenTripletEvictPerms: 37583 ns
ClientServerCommunicationSendTripletEvictPerms: 5738625 ns
ClientComputationGenTripletEvictPerms: 34125 ns
ClientServerCommunicationSendTripletEvictPerms: 4368292 ns
ClientComputationGenTripletEvictPerms: 37541 ns
ClientServerCommunicationSendTripletEvictPerms: 4949792 ns
ClientComputationGenTripletEvictPerms: 44542 ns
ClientServerCommunicationSendTripletEvictPerms: 4277208 ns
ClientComputationGenTripletEvictPerms: 7375 ns
ClientServerCommunicationSendTripletEvictPerms: 4221083 ns
ClientComputationGenTripletEvictPerms: 19417 ns
ClientServerCommunicationSendTripletEvictPerms: 4113500 ns
ClientComputationGenTripletEvictPerms: 23333 ns
ClientServerCommunicationSendTripletEvictPerms: 4827292 ns
ClientComputationGenTripletEvictPerms: 16375 ns
ClientServerCommunicationSendTripletEvictPerms: 4273000 ns
ClientComputationGenTripletEvictPerms: 26083 ns
ClientServerCommunicationSendTripletEvictPerms: 4330458 ns
ClientComputationGenTripletEvictPerms: 24500 ns
ClientServerCommunicationSendTripletEvictPerms: 4858166 ns
ClientComputationGenTripletEvictPerms: 25083 ns
ClientServerCommunicationSendTripletEvictPerms: 3896125 ns
ClientComputationGenTripletEvictPerms: 23583 ns
ClientServerCommunicationSendTripletEvictPerms: 4112625 ns
ClientComputationGenTripletEvictPerms: 6709 ns
ClientServerCommunicationSendTripletEvictPerms: 6260750 ns
ClientComputationGenTripletEvictPerms: 37917 ns
ClientServerCommunicationSendTripletEvictPerms: 4061042 ns
ClientComputationGenTripletEvictPerms: 24375 ns
ClientServerCommunicationSendTripletEvictPerms: 3784750 ns
ClientComputationGenTripletEvictPerms: 25250 ns
ClientServerCommunicationSendTripletEvictPerms: 5664500 ns
ClientComputationGenTripletEvictPerms: 27792 ns
ClientServerCommunicationSendTripletEvictPerms: 4634583 ns
Iteration 11for warm up
ClientComputationUpdateMetaData:3000 ns
ClientComputationRerandomization: 107801708 ns
ClientServerCommunicationSendRootBucket: 2418201084 ns
ClientComputationGenTripletEvictPerms: 18000 ns
ClientServerCommunicationSendTripletEvictPerms: 4952375 ns
ClientComputationGenTripletEvictPerms: 29833 ns
ClientServerCommunicationSendTripletEvictPerms: 3662500 ns
ClientComputationGenTripletEvictPerms: 25334 ns
ClientServerCommunicationSendTripletEvictPerms: 5370250 ns
ClientComputationGenTripletEvictPerms: 31917 ns
ClientServerCommunicationSendTripletEvictPerms: 4788583 ns
ClientComputationGenTripletEvictPerms: 26958 ns
ClientServerCommunicationSendTripletEvictPerms: 4734500 ns
