Initializing ElGamal Parameters...
ClientComputationRerandomization: 101661542 ns
ClientServerCommunicationSendRootBucket: 1073103918 ns
ClientComputationGenTripletEvictPerms: 19291 ns
ClientServerCommunicationSendTripletEvictPerms: 3617875 ns
ClientComputationGenTripletEvictPerms: 24667 ns
ClientServerCommunicationSendTripletEvictPerms: 4460125 ns
ClientComputationGenTripletEvictPerms: 12667 ns
ClientServerCommunicationSendTripletEvictPerms: 2972250 ns
ClientComputationGenTripletEvictPerms: 29166 ns
ClientServerCommunicationSendTripletEvictPerms: 3979750 ns
ClientComputationGenTripletEvictPerms: 22625 ns
ClientServerCommunicationSendTripletEvictPerms: 3450167 ns
ClientComputationGenTripletEvictPerms: 31583 ns
ClientServerCommunicationSendTripletEvictPerms: 3524416 ns
ClientComputationGenTripletEvictPerms: 21459 ns
ClientServerCommunicationSendTripletEvictPerms: 3842500 ns
ClientComputationGenTripletEvictPerms: 15625 ns
ClientServerCommunicationSendTripletEvictPerms: 3680583 ns
ClientComputationGenTripletEvictPerms: 24542 ns
ClientServerCommunicationSendTripletEvictPerms: 3672291 ns
ClientComputationGenTripletEvictPerms: 19000 ns
ClientServerCommunicationSendTripletEvictPerms: 3430959 ns
ClientComputationGenTripletEvictPerms: 27417 ns
ClientServerCommunicationSendTripletEvictPerms: 5304166 ns
ClientComputationGenTripletEvictPerms: 35291 ns
ClientServerCommunicationSendTripletEvictPerms: 5507291 ns
ClientComputationGenTripletEvictPerms: 42333 ns
ClientServerCommunicationSendTripletEvictPerms: 3661458 ns
ClientComputationGenTripletEvictPerms: 16500 ns
ClientServerCommunicationSendTripletEvictPerms: 3622292 ns
ClientComputationGenTripletEvictPerms: 17875 ns
ClientServerCommunicationSendTripletEvictPerms: 3702625 ns
ClientComputationGenTripletEvictPerms: 35250 ns
ClientServerCommunicationSendTripletEvictPerms: 4014000 ns
ClientComputationGenTripletEvictPerms: 28583 ns
ClientServerCommunicationSendTripletEvictPerms: 3586834 ns
ClientComputationGenTripletEvictPerms: 33250 ns
ClientServerCommunicationSendTripletEvictPerms: 3141708 ns
ClientComputationGenTripletEvictPerms: 65958 ns
ClientServerCommunicationSendTripletEvictPerms: 3812708 ns
Iteration 3for warm up
ClientComputationUpdateMetaData:3250 ns
ClientComputationRerandomization: 102593500 ns
ClientServerCommunicationSendRootBucket: 1093829320 ns
ClientComputationGenTripletEvictPerms: 24584 ns
ClientServerCommunicationSendTripletEvictPerms: 3339500 ns
ClientComputationGenTripletEvictPerms: 38000 ns
ClientServerCommunicationSendTripletEvictPerms: 5157709 ns
ClientComputationGenTripletEvictPerms: 26875 ns
ClientServerCommunicationSendTripletEvictPerms: 4395292 ns
ClientComputationGenTripletEvictPerms: 33250 ns
ClientServerCommunicationSendTripletEvictPerms: 3406208 ns
ClientComputationGenTripletEvictPerms: 10916 ns
ClientServerCommunicationSendTripletEvictPerms: 3459125 ns
ClientComputationGenTripletEvictPerms: 34791 ns
ClientServerCommunicationSendTripletEvictPerms: 3453041 ns
ClientComputationGenTripletEvictPerms: 109542 ns
ClientServerCommunicationSendTripletEvictPerms: 4055875 ns
ClientComputationGenTripletEvictPerms: 25625 ns
ClientServerCommunicationSendTripletEvictPerms: 3876500 ns
ClientComputationGenTripletEvictPerms: 31667 ns
ClientServerCommunicationSendTripletEvictPerms: 3445583 ns
ClientComputationGenTripletEvictPerms: 12750 ns
ClientServerCommunicationSendTripletEvictPerms: 4495583 ns
ClientComputationGenTripletEvictPerms: 22791 ns
ClientServerCommunicationSendTripletEvictPerms: 3317541 ns
ClientComputationGenTripletEvictPerms: 32833 ns
ClientServerCommunicationSendTripletEvictPerms: 3590084 ns
ClientComputationGenTripletEvictPerms: 9375 ns
ClientServerCommunicationSendTripletEvictPerms: 3897250 ns
ClientComputationGenTripletEvictPerms: 33583 ns
ClientServerCommunicationSendTripletEvictPerms: 3414583 ns
ClientComputationGenTripletEvictPerms: 18667 ns
ClientServerCommunicationSendTripletEvictPerms: 3669292 ns
ClientComputationGenTripletEvictPerms: 14167 ns
ClientServerCommunicationSendTripletEvictPerms: 3740459 ns
ClientComputationGenTripletEvictPerms: 17500 ns
ClientServerCommunicationSendTripletEvictPerms: 3599084 ns
ClientComputationGenTripletEvictPerms: 31667 ns
ClientServerCommunicationSendTripletEvictPerms: 3664916 ns
ClientComputationGenTripletEvictPerms: 34750 ns
ClientServerCommunicationSendTripletEvictPerms: 3466375 ns
Iteration 4for warm up
ClientComputationUpdateMetaData:1916 ns
ClientComputationRerandomization: 106550750 ns
ClientServerCommunicationSendRootBucket: 1144109459 ns
ClientComputationGenTripletEvictPerms: 7000 ns
ClientServerCommunicationSendTripletEvictPerms: 4008916 ns
ClientComputationGenTripletEvictPerms: 30167 ns
ClientServerCommunicationSendTripletEvictPerms: 3704625 ns
ClientComputationGenTripletEvictPerms: 26875 ns
ClientServerCommunicationSendTripletEvictPerms: 2913334 ns
ClientComputationGenTripletEvictPerms: 19209 ns
ClientServerCommunicationSendTripletEvictPerms: 3612417 ns
ClientComputationGenTripletEvictPerms: 23042 ns
ClientServerCommunicationSendTripletEvictPerms: 5974625 ns
ClientComputationGenTripletEvictPerms: 28916 ns
ClientServerCommunicationSendTripletEvictPerms: 3468209 ns
ClientComputationGenTripletEvictPerms: 28542 ns
ClientServerCommunicationSendTripletEvictPerms: 3131125 ns
ClientComputationGenTripletEvictPerms: 35459 ns
ClientServerCommunicationSendTripletEvictPerms: 3919875 ns
ClientComputationGenTripletEvictPerms: 36958 ns
ClientServerCommunicationSendTripletEvictPerms: 3986708 ns
ClientComputationGenTripletEvictPerms: 6833 ns
ClientServerCommunicationSendTripletEvictPerms: 3876583 ns
ClientComputationGenTripletEvictPerms: 32875 ns
ClientServerCommunicationSendTripletEvictPerms: 4591083 ns
ClientComputationGenTripletEvictPerms: 31541 ns
ClientServerCommunicationSendTripletEvictPerms: 4077250 ns
ClientComputationGenTripletEvictPerms: 37833 ns
ClientServerCommunicationSendTripletEvictPerms: 3694458 ns
ClientComputationGenTripletEvictPerms: 30708 ns
ClientServerCommunicationSendTripletEvictPerms: 3540375 ns
ClientComputationGenTripletEvictPerms: 26875 ns
ClientServerCommunicationSendTripletEvictPerms: 3954375 ns
ClientComputationGenTripletEvictPerms: 27917 ns
ClientServerCommunicationSendTripletEvictPerms: 4301958 ns
ClientComputationGenTripletEvictPerms: 48833 ns
ClientServerCommunicationSendTripletEvictPerms: 3448208 ns
ClientComputationGenTripletEvictPerms: 31208 ns
ClientServerCommunicationSendTripletEvictPerms: 3577292 ns
ClientComputationGenTripletEvictPerms: 11917 ns
ClientServerCommunicationSendTripletEvictPerms: 3227625 ns
Iteration 5for warm up
ClientComputationUpdateMetaData:2958 ns
ClientComputationRerandomization: 105256333 ns
ClientServerCommunicationSendRootBucket: 1044685834 ns
ClientComputationGenTripletEvictPerms: 17833 ns
ClientServerCommunicationSendTripletEvictPerms: 3619000 ns
ClientComputationGenTripletEvictPerms: 31959 ns
ClientServerCommunicationSendTripletEvictPerms: 3657375 ns
ClientComputationGenTripletEvictPerms: 32458 ns
ClientServerCommunicationSendTripletEvictPerms: 3494625 ns
ClientComputationGenTripletEvictPerms: 34166 ns
ClientServerCommunicationSendTripletEvictPerms: 3555083 ns
ClientComputationGenTripletEvictPerms: 33875 ns
ClientServerCommunicationSendTripletEvictPerms: 5817333 ns
ClientComputationGenTripletEvictPerms: 71000 ns
ClientServerCommunicationSendTripletEvictPerms: 5424500 ns
ClientComputationGenTripletEvictPerms: 24666 ns
ClientServerCommunicationSendTripletEvictPerms: 6674750 ns
ClientComputationGenTripletEvictPerms: 6708 ns
ClientServerCommunicationSendTripletEvictPerms: 3845709 ns
ClientComputationGenTripletEvictPerms: 30666 ns
ClientServerCommunicationSendTripletEvictPerms: 3380000 ns
ClientComputationGenTripletEvictPerms: 27959 ns
ClientServerCommunicationSendTripletEvictPerms: 3404625 ns
ClientComputationGenTripletEvictPerms: 50750 ns
ClientServerCommunicationSendTripletEvictPerms: 3752625 ns
ClientComputationGenTripletEvictPerms: 22792 ns
ClientServerCommunicationSendTripletEvictPerms: 4427667 ns
ClientComputationGenTripletEvictPerms: 35042 ns
ClientServerCommunicationSendTripletEvictPerms: 3493500 ns
ClientComputationGenTripletEvictPerms: 33750 ns
ClientServerCommunicationSendTripletEvictPerms: 3323583 ns
ClientComputationGenTripletEvictPerms: 27833 ns
ClientServerCommunicationSendTripletEvictPerms: 3028167 ns
ClientComputationGenTripletEvictPerms: 35333 ns
ClientServerCommunicationSendTripletEvictPerms: 3371959 ns
ClientComputationGenTripletEvictPerms: 8333 ns
ClientServerCommunicationSendTripletEvictPerms: 3753084 ns
ClientComputationGenTripletEvictPerms: 33375 ns
ClientServerCommunicationSendTripletEvictPerms: 3514333 ns
ClientComputationGenTripletEvictPerms: 25584 ns
ClientServerCommunicationSendTripletEvictPerms: 3553583 ns
Iteration 6for warm up
ClientComputationUpdateMetaData:3000 ns
ClientComputationRerandomization: 107001416 ns
ClientServerCommunicationSendRootBucket: 1396402709 ns
ClientComputationGenTripletEvictPerms: 22542 ns
ClientServerCommunicationSendTripletEvictPerms: 3941625 ns
ClientComputationGenTripletEvictPerms: 94625 ns
ClientServerCommunicationSendTripletEvictPerms: 3291417 ns
ClientComputationGenTripletEvictPerms: 56125 ns
ClientServerCommunicationSendTripletEvictPerms: 3505625 ns
ClientComputationGenTripletEvictPerms: 32083 ns
ClientServerCommunicationSendTripletEvictPerms: 3469709 ns
ClientComputationGenTripletEvictPerms: 10375 ns
ClientServerCommunicationSendTripletEvictPerms: 4797458 ns
ClientComputationGenTripletEvictPerms: 34000 ns
ClientServerCommunicationSendTripletEvictPerms: 3500792 ns
ClientComputationGenTripletEvictPerms: 35666 ns
ClientServerCommunicationSendTripletEvictPerms: 3388833 ns
ClientComputationGenTripletEvictPerms: 25084 ns
ClientServerCommunicationSendTripletEvictPerms: 3609125 ns
ClientComputationGenTripletEvictPerms: 26125 ns
ClientServerCommunicationSendTripletEvictPerms: 3548708 ns
ClientComputationGenTripletEvictPerms: 31458 ns
ClientServerCommunicationSendTripletEvictPerms: 3700541 ns
ClientComputationGenTripletEvictPerms: 33584 ns
ClientServerCommunicationSendTripletEvictPerms: 3888792 ns
ClientComputationGenTripletEvictPerms: 32625 ns
ClientServerCommunicationSendTripletEvictPerms: 3553375 ns
ClientComputationGenTripletEvictPerms: 8000 ns
ClientServerCommunicationSendTripletEvictPerms: 4260833 ns
ClientComputationGenTripletEvictPerms: 31417 ns
ClientServerCommunicationSendTripletEvictPerms: 3227042 ns
ClientComputationGenTripletEvictPerms: 15666 ns
ClientServerCommunicationSendTripletEvictPerms: 3482625 ns
ClientComputationGenTripletEvictPerms: 26916 ns
ClientServerCommunicationSendTripletEvictPerms: 3451042 ns
ClientComputationGenTripletEvictPerms: 35709 ns
ClientServerCommunicationSendTripletEvictPerms: 3707084 ns
ClientComputationGenTripletEvictPerms: 119959 ns
ClientServerCommunicationSendTripletEvictPerms: 4043208 ns
ClientComputationGenTripletEvictPerms: 25542 ns
ClientServerCommunicationSendTripletEvictPerms: 4309167 ns
Iteration 7for warm up
ClientComputationUpdateMetaData:3125 ns
ClientComputationRerandomization: 105463417 ns
ClientServerCommunicationSendRootBucket: 1247076209 ns
ClientComputationGenTripletEvictPerms: 9875 ns
ClientServerCommunicationSendTripletEvictPerms: 3405208 ns
ClientComputationGenTripletEvictPerms: 30042 ns
ClientServerCommunicationSendTripletEvictPerms: 3758542 ns
ClientComputationGenTripletEvictPerms: 36459 ns
ClientServerCommunicationSendTripletEvictPerms: 3665416 ns
ClientComputationGenTripletEvictPerms: 27667 ns
ClientServerCommunicationSendTripletEvictPerms: 3563375 ns
ClientComputationGenTripletEvictPerms: 35500 ns
ClientServerCommunicationSendTripletEvictPerms: 3161625 ns
ClientComputationGenTripletEvictPerms: 28083 ns
ClientServerCommunicationSendTripletEvictPerms: 4168791 ns
ClientComputationGenTripletEvictPerms: 27750 ns
ClientServerCommunicationSendTripletEvictPerms: 3289875 ns
ClientComputationGenTripletEvictPerms: 11875 ns
ClientServerCommunicationSendTripletEvictPerms: 3452500 ns
ClientComputationGenTripletEvictPerms: 47500 ns
ClientServerCommunicationSendTripletEvictPerms: 3857500 ns
ClientComputationGenTripletEvictPerms: 13375 ns
ClientServerCommunicationSendTripletEvictPerms: 3821458 ns
ClientComputationGenTripletEvictPerms: 32375 ns
ClientServerCommunicationSendTripletEvictPerms: 3298166 ns
ClientComputationGenTripletEvictPerms: 51541 ns
ClientServerCommunicationSendTripletEvictPerms: 4008584 ns
ClientComputationGenTripletEvictPerms: 22291 ns
ClientServerCommunicationSendTripletEvictPerms: 3941459 ns
ClientComputationGenTripletEvictPerms: 29292 ns
ClientServerCommunicationSendTripletEvictPerms: 3528833 ns
ClientComputationGenTripletEvictPerms: 26500 ns
ClientServerCommunicationSendTripletEvictPerms: 3842167 ns
ClientComputationGenTripletEvictPerms: 27500 ns
ClientServerCommunicationSendTripletEvictPerms: 6768291 ns
ClientComputationGenTripletEvictPerms: 35584 ns
ClientServerCommunicationSendTripletEvictPerms: 3596458 ns
ClientComputationGenTripletEvictPerms: 33458 ns
ClientServerCommunicationSendTripletEvictPerms: 3592083 ns
ClientComputationGenTripletEvictPerms: 12958 ns
ClientServerCommunicationSendTripletEvictPerms: 4055792 ns
Iteration 8for warm up
ClientComputationUpdateMetaData:2375 ns
ClientComputationRerandomization: 102386209 ns
ClientServerCommunicationSendRootBucket: 905227042 ns
ClientComputationGenTripletEvictPerms: 7584 ns
ClientServerCommunicationSendTripletEvictPerms: 3514916 ns
ClientComputationGenTripletEvictPerms: 30584 ns
ClientServerCommunicationSendTripletEvictPerms: 4322584 ns
ClientComputationGenTripletEvictPerms: 42791 ns
ClientServerCommunicationSendTripletEvictPerms: 3722792 ns
ClientComputationGenTripletEvictPerms: 27917 ns
ClientServerCommunicationSendTripletEvictPerms: 3582208 ns
ClientComputationGenTripletEvictPerms: 35333 ns
ClientServerCommunicationSendTripletEvictPerms: 3572416 ns
ClientComputationGenTripletEvictPerms: 24417 ns
ClientServerCommunicationSendTripletEvictPerms: 3630542 ns
ClientComputationGenTripletEvictPerms: 36291 ns
ClientServerCommunicationSendTripletEvictPerms: 3429875 ns
ClientComputationGenTripletEvictPerms: 32833 ns
ClientServerCommunicationSendTripletEvictPerms: 3839875 ns
ClientComputationGenTripletEvictPerms: 8000 ns
ClientServerCommunicationSendTripletEvictPerms: 4237083 ns
ClientComputationGenTripletEvictPerms: 37333 ns
ClientServerCommunicationSendTripletEvictPerms: 4157750 ns
ClientComputationGenTripletEvictPerms: 25750 ns
ClientServerCommunicationSendTripletEvictPerms: 3737459 ns
ClientComputationGenTripletEvictPerms: 14958 ns
ClientServerCommunicationSendTripletEvictPerms: 3209708 ns
ClientComputationGenTripletEvictPerms: 34875 ns
ClientServerCommunicationSendTripletEvictPerms: 3510375 ns
ClientComputationGenTripletEvictPerms: 23417 ns
ClientServerCommunicationSendTripletEvictPerms: 3458583 ns
ClientComputationGenTripletEvictPerms: 18708 ns
ClientServerCommunicationSendTripletEvictPerms: 3536958 ns
ClientComputationGenTripletEvictPerms: 36000 ns
ClientServerCommunicationSendTripletEvictPerms: 3779958 ns
ClientComputationGenTripletEvictPerms: 23500 ns
ClientServerCommunicationSendTripletEvictPerms: 3585584 ns
ClientComputationGenTripletEvictPerms: 9375 ns
ClientServerCommunicationSendTripletEvictPerms: 3813708 ns
ClientComputationGenTripletEvictPerms: 29000 ns
ClientServerCommunicationSendTripletEvictPerms: 4143375 ns
Iteration 9for warm up
ClientComputationUpdateMetaData:2417 ns
ClientComputationRerandomization: 109650250 ns
ClientServerCommunicationSendRootBucket: 1227829376 ns
ClientComputationGenTripletEvictPerms: 32792 ns
ClientServerCommunicationSendTripletEvictPerms: 4002333 ns
ClientComputationGenTripletEvictPerms: 34458 ns
ClientServerCommunicationSendTripletEvictPerms: 3536333 ns
ClientComputationGenTripletEvictPerms: 31750 ns
ClientServerCommunicationSendTripletEvictPerms: 3323667 ns
ClientComputationGenTripletEvictPerms: 31708 ns
ClientServerCommunicationSendTripletEvictPerms: 3468041 ns
ClientComputationGenTripletEvictPerms: 34333 ns
ClientServerCommunicationSendTripletEvictPerms: 3756417 ns
ClientComputationGenTripletEvictPerms: 8834 ns
ClientServerCommunicationSendTripletEvictPerms: 3401500 ns
ClientComputationGenTripletEvictPerms: 40750 ns
ClientServerCommunicationSendTripletEvictPerms: 3045833 ns
ClientComputationGenTripletEvictPerms: 33250 ns
ClientServerCommunicationSendTripletEvictPerms: 3671708 ns
ClientComputationGenTripletEvictPerms: 16833 ns
ClientServerCommunicationSendTripletEvictPerms: 3512375 ns
ClientComputationGenTripletEvictPerms: 28584 ns
ClientServerCommunicationSendTripletEvictPerms: 3624625 ns
ClientComputationGenTripletEvictPerms: 37333 ns
ClientServerCommunicationSendTripletEvictPerms: 3422459 ns
ClientComputationGenTripletEvictPerms: 27791 ns
ClientServerCommunicationSendTripletEvictPerms: 3242916 ns
ClientComputationGenTripletEvictPerms: 15000 ns
ClientServerCommunicationSendTripletEvictPerms: 3779166 ns
ClientComputationGenTripletEvictPerms: 8208 ns
ClientServerCommunicationSendTripletEvictPerms: 4378916 ns
ClientComputationGenTripletEvictPerms: 9083 ns
ClientServerCommunicationSendTripletEvictPerms: 4061708 ns
ClientComputationGenTripletEvictPerms: 8458 ns
ClientServerCommunicationSendTripletEvictPerms: 3968916 ns
ClientComputationGenTripletEvictPerms: 30292 ns
ClientServerCommunicationSendTripletEvictPerms: 3932042 ns
ClientComputationGenTripletEvictPerms: 21666 ns
ClientServerCommunicationSendTripletEvictPerms: 5082042 ns
ClientComputationGenTripletEvictPerms: 24291 ns
ClientServerCommunicationSendTripletEvictPerms: 3416583 ns
Iteration 10for warm up
ClientComputationUpdateMetaData:2916 ns
ClientComputationRerandomization: 105402375 ns
ClientServerCommunicationSendRootBucket: 1194124001 ns
ClientComputationGenTripletEvictPerms: 34542 ns
ClientServerCommunicationSendTripletEvictPerms: 3177250 ns
ClientComputationGenTripletEvictPerms: 8875 ns
ClientServerCommunicationSendTripletEvictPerms: 3883333 ns
ClientComputationGenTripletEvictPerms: 7792 ns
ClientServerCommunicationSendTripletEvictPerms: 3801166 ns
ClientComputationGenTripletEvictPerms: 30625 ns
ClientServerCommunicationSendTripletEvictPerms: 3691458 ns
ClientComputationGenTripletEvictPerms: 25875 ns
ClientServerCommunicationSendTripletEvictPerms: 3304958 ns
ClientComputationGenTripletEvictPerms: 39666 ns
ClientServerCommunicationSendTripletEvictPerms: 3349042 ns
ClientComputationGenTripletEvictPerms: 25625 ns
ClientServerCommunicationSendTripletEvictPerms: 3647083 ns
ClientComputationGenTripletEvictPerms: 25791 ns
ClientServerCommunicationSendTripletEvictPerms: 3810916 ns
ClientComputationGenTripletEvictPerms: 14709 ns
ClientServerCommunicationSendTripletEvictPerms: 3436500 ns
ClientComputationGenTripletEvictPerms: 30500 ns
ClientServerCommunicationSendTripletEvictPerms: 3221416 ns
ClientComputationGenTripletEvictPerms: 14042 ns
ClientServerCommunicationSendTripletEvictPerms: 3759000 ns
ClientComputationGenTripletEvictPerms: 31459 ns
ClientServerCommunicationSendTripletEvictPerms: 4507542 ns
ClientComputationGenTripletEvictPerms: 36458 ns
ClientServerCommunicationSendTripletEvictPerms: 4968666 ns
ClientComputationGenTripletEvictPerms: 30000 ns
ClientServerCommunicationSendTripletEvictPerms: 3634209 ns
ClientComputationGenTripletEvictPerms: 34791 ns
ClientServerCommunicationSendTripletEvictPerms: 3359209 ns
ClientComputationGenTripletEvictPerms: 30000 ns
ClientServerCommunicationSendTripletEvictPerms: 3421583 ns
ClientComputationGenTripletEvictPerms: 52792 ns
ClientServerCommunicationSendTripletEvictPerms: 3103458 ns
ClientComputationGenTripletEvictPerms: 35917 ns
ClientServerCommunicationSendTripletEvictPerms: 4263791 ns
ClientComputationGenTripletEvictPerms: 17500 ns
ClientServerCommunicationSendTripletEvictPerms: 3166500 ns
Iteration 11for warm up
ClientComputationUpdateMetaData:3041 ns
ClientComputationRerandomization: 105119333 ns
ClientServerCommunicationSendRootBucket: 1155569709 ns
ClientComputationGenTripletEvictPerms: 14833 ns
ClientServerCommunicationSendTripletEvictPerms: 3873417 ns
ClientComputationGenTripletEvictPerms: 24167 ns
ClientServerCommunicationSendTripletEvictPerms: 3988000 ns
ClientComputationGenTripletEvictPerms: 26417 ns
ClientServerCommunicationSendTripletEvictPerms: 5318291 ns
ClientComputationGenTripletEvictPerms: 33584 ns
ClientServerCommunicationSendTripletEvictPerms: 4711083 ns
ClientComputationGenTripletEvictPerms: 32959 ns
ClientServerCommunicationSendTripletEvictPerms: 3461709 ns
ClientComputationGenTripletEvictPerms: 19583 ns
ClientServerCommunicationSendTripletEvictPerms: 3528208 ns
ClientComputationGenTripletEvictPerms: 32459 ns
ClientServerCommunicationSendTripletEvictPerms: 5397208 ns
ClientComputationGenTripletEvictPerms: 8292 ns
ClientServerCommunicationSendTripletEvictPerms: 3870667 ns
ClientComputationGenTripletEvictPerms: 30667 ns
ClientServerCommunicationSendTripletEvictPerms: 3891708 ns
ClientComputationGenTripletEvictPerms: 39084 ns
ClientServerCommunicationSendTripletEvictPerms: 3349917 ns
ClientComputationGenTripletEvictPerms: 31333 ns
ClientServerCommunicationSendTripletEvictPerms: 4012750 ns
ClientComputationGenTripletEvictPerms: 31084 ns
ClientServerCommunicationSendTripletEvictPerms: 3557500 ns
ClientComputationGenTripletEvictPerms: 33333 ns
ClientServerCommunicationSendTripletEvictPerms: 3210959 ns
ClientComputationGenTripletEvictPerms: 22292 ns
ClientServerCommunicationSendTripletEvictPerms: 3599583 ns
ClientComputationGenTripletEvictPerms: 24667 ns
ClientServerCommunicationSendTripletEvictPerms: 3284292 ns
ClientComputationGenTripletEvictPerms: 7625 ns
ClientServerCommunicationSendTripletEvictPerms: 3850291 ns
ClientComputationGenTripletEvictPerms: 20708 ns
ClientServerCommunicationSendTripletEvictPerms: 4355917 ns
ClientComputationGenTripletEvictPerms: 23875 ns
ClientServerCommunicationSendTripletEvictPerms: 3224833 ns
ClientComputationGenTripletEvictPerms: 24500 ns
ClientServerCommunicationSendTripletEvictPerms: 3512875 ns
Iteration 12for warm up
ClientComputationUpdateMetaData:3000 ns
ClientComputationRerandomization: 108127791 ns
ClientServerCommunicationSendRootBucket: 1154823000 ns
ClientComputationGenTripletEvictPerms: 19042 ns
ClientServerCommunicationSendTripletEvictPerms: 4476292 ns
ClientComputationGenTripletEvictPerms: 17916 ns
ClientServerCommunicationSendTripletEvictPerms: 3801250 ns
ClientComputationGenTripletEvictPerms: 34167 ns
ClientServerCommunicationSendTripletEvictPerms: 3711209 ns
ClientComputationGenTripletEvictPerms: 33167 ns
ClientServerCommunicationSendTripletEvictPerms: 3502875 ns
ClientComputationGenTripletEvictPerms: 8000 ns
ClientServerCommunicationSendTripletEvictPerms: 3773000 ns
ClientComputationGenTripletEvictPerms: 113875 ns
ClientServerCommunicationSendTripletEvictPerms: 3618042 ns
ClientComputationGenTripletEvictPerms: 26667 ns
