Initializing ElGamal Parameters...
ClientServerCommunicationSendTripletEvictPerms: 3173042 ns
ClientComputationGenTripletEvictPerms: 14500 ns
ClientServerCommunicationSendTripletEvictPerms: 3941083 ns
ClientComputationGenTripletEvictPerms: 25833 ns
ClientServerCommunicationSendTripletEvictPerms: 4219500 ns
ClientComputationGenTripletEvictPerms: 32208 ns
ClientServerCommunicationSendTripletEvictPerms: 2891000 ns
ClientComputationGenTripletEvictPerms: 20792 ns
ClientServerCommunicationSendTripletEvictPerms: 3544917 ns
ClientComputationGenTripletEvictPerms: 16083 ns
ClientServerCommunicationSendTripletEvictPerms: 3364667 ns
ClientComputationGenTripletEvictPerms: 14875 ns
ClientServerCommunicationSendTripletEvictPerms: 3416584 ns
ClientComputationGenTripletEvictPerms: 18083 ns
ClientServerCommunicationSendTripletEvictPerms: 3672125 ns
ClientComputationGenTripletEvictPerms: 29459 ns
ClientServerCommunicationSendTripletEvictPerms: 3805792 ns
ClientComputationGenTripletEvictPerms: 7875 ns
ClientServerCommunicationSendTripletEvictPerms: 3678084 ns
Iteration 2for warm up
ClientComputationUpdateMetaData:2875 ns
ClientComputationRerandomization: 100390625 ns
ClientServerCommunicationSendRootBucket: 1064489292 ns
ClientComputationGenTripletEvictPerms: 21250 ns
ClientServerCommunicationSendTripletEvictPerms: 2964041 ns
ClientComputationGenTripletEvictPerms: 25667 ns
ClientServerCommunicationSendTripletEvictPerms: 3519917 ns
ClientComputationGenTripletEvictPerms: 69667 ns
ClientServerCommunicationSendTripletEvictPerms: 3364333 ns
ClientComputationGenTripletEvictPerms: 6542 ns
ClientServerCommunicationSendTripletEvictPerms: 3663500 ns
ClientComputationGenTripletEvictPerms: 24042 ns
ClientServerCommunicationSendTripletEvictPerms: 5925333 ns
ClientComputationGenTripletEvictPerms: 33833 ns
ClientServerCommunicationSendTripletEvictPerms: 3036750 ns
ClientComputationGenTripletEvictPerms: 34292 ns
ClientServerCommunicationSendTripletEvictPerms: 3942958 ns
ClientComputationGenTripletEvictPerms: 27208 ns
ClientServerCommunicationSendTripletEvictPerms: 3644917 ns
ClientComputationGenTripletEvictPerms: 39250 ns
ClientServerCommunicationSendTripletEvictPerms: 3586167 ns
ClientComputationGenTripletEvictPerms: 36500 ns
ClientServerCommunicationSendTripletEvictPerms: 3561125 ns
ClientComputationGenTripletEvictPerms: 28541 ns
ClientServerCommunicationSendTripletEvictPerms: 3308500 ns
ClientComputationGenTripletEvictPerms: 34333 ns
ClientServerCommunicationSendTripletEvictPerms: 3228916 ns
ClientComputationGenTripletEvictPerms: 8792 ns
ClientServerCommunicationSendTripletEvictPerms: 3716583 ns
ClientComputationGenTripletEvictPerms: 27250 ns
ClientServerCommunicationSendTripletEvictPerms: 3719583 ns
ClientComputationGenTripletEvictPerms: 26541 ns
ClientServerCommunicationSendTripletEvictPerms: 3949583 ns
ClientComputationGenTripletEvictPerms: 27792 ns
ClientServerCommunicationSendTripletEvictPerms: 3238625 ns
ClientComputationGenTripletEvictPerms: 37375 ns
ClientServerCommunicationSendTripletEvictPerms: 5316417 ns
ClientComputationGenTripletEvictPerms: 26583 ns
ClientServerCommunicationSendTripletEvictPerms: 3839125 ns
ClientComputationGenTripletEvictPerms: 24791 ns
ClientServerCommunicationSendTripletEvictPerms: 3557709 ns
ClientComputationGenTripletEvictPerms: 36709 ns
ClientServerCommunicationSendTripletEvictPerms: 4697709 ns
ClientComputationGenTripletEvictPerms: 37625 ns
ClientServerCommunicationSendTripletEvictPerms: 4486500 ns
ClientComputationGenTripletEvictPerms: 15417 ns
ClientServerCommunicationSendTripletEvictPerms: 3585333 ns
ClientComputationGenTripletEvictPerms: 14125 ns
ClientServerCommunicationSendTripletEvictPerms: 3593125 ns
ClientComputationGenTripletEvictPerms: 27958 ns
ClientServerCommunicationSendTripletEvictPerms: 3076959 ns
Iteration 3for warm up
ClientComputationUpdateMetaData:7459 ns
ClientComputationRerandomization: 104379875 ns
ClientServerCommunicationSendRootBucket: 1253185875 ns
ClientComputationGenTripletEvictPerms: 17041 ns
ClientServerCommunicationSendTripletEvictPerms: 4358375 ns
ClientComputationGenTripletEvictPerms: 8041 ns
ClientServerCommunicationSendTripletEvictPerms: 4084667 ns
ClientComputationGenTripletEvictPerms: 16500 ns
ClientServerCommunicationSendTripletEvictPerms: 4262916 ns
ClientComputationGenTripletEvictPerms: 36334 ns
ClientServerCommunicationSendTripletEvictPerms: 3436750 ns
ClientComputationGenTripletEvictPerms: 33291 ns
ClientServerCommunicationSendTripletEvictPerms: 3643834 ns
ClientComputationGenTripletEvictPerms: 35542 ns
ClientServerCommunicationSendTripletEvictPerms: 4622541 ns
ClientComputationGenTripletEvictPerms: 23583 ns
ClientServerCommunicationSendTripletEvictPerms: 4334125 ns
ClientComputationGenTripletEvictPerms: 34750 ns
ClientServerCommunicationSendTripletEvictPerms: 3633667 ns
ClientComputationGenTripletEvictPerms: 33625 ns
ClientServerCommunicationSendTripletEvictPerms: 3413583 ns
ClientComputationGenTripletEvictPerms: 36708 ns
ClientServerCommunicationSendTripletEvictPerms: 4638292 ns
ClientComputationGenTripletEvictPerms: 23000 ns
ClientServerCommunicationSendTripletEvictPerms: 4637458 ns
ClientComputationGenTripletEvictPerms: 8167 ns
ClientServerCommunicationSendTripletEvictPerms: 3138125 ns
ClientComputationGenTripletEvictPerms: 22333 ns
ClientServerCommunicationSendTripletEvictPerms: 3017750 ns
ClientComputationGenTripletEvictPerms: 41167 ns
ClientServerCommunicationSendTripletEvictPerms: 3001125 ns
ClientComputationGenTripletEvictPerms: 26084 ns
ClientServerCommunicationSendTripletEvictPerms: 3898042 ns
ClientComputationGenTripletEvictPerms: 29417 ns
ClientServerCommunicationSendTripletEvictPerms: 3887958 ns
ClientComputationGenTripletEvictPerms: 13459 ns
ClientServerCommunicationSendTripletEvictPerms: 3128541 ns
ClientComputationGenTripletEvictPerms: 36167 ns
ClientServerCommunicationSendTripletEvictPerms: 3654208 ns
ClientComputationGenTripletEvictPerms: 10292 ns
ClientServerCommunicationSendTripletEvictPerms: 3617667 ns
ClientComputationGenTripletEvictPerms: 14083 ns
ClientServerCommunicationSendTripletEvictPerms: 3715959 ns
ClientComputationGenTripletEvictPerms: 30666 ns
ClientServerCommunicationSendTripletEvictPerms: 3547666 ns
ClientComputationGenTripletEvictPerms: 41166 ns
ClientServerCommunicationSendTripletEvictPerms: 3671208 ns
ClientComputationGenTripletEvictPerms: 32458 ns
ClientServerCommunicationSendTripletEvictPerms: 4247542 ns
ClientComputationGenTripletEvictPerms: 27750 ns
ClientServerCommunicationSendTripletEvictPerms: 3955709 ns
Iteration 4for warm up
ClientComputationUpdateMetaData:2334 ns
ClientComputationRerandomization: 106979917 ns
ClientServerCommunicationSendRootBucket: 1403204918 ns
ClientComputationGenTripletEvictPerms: 26750 ns
ClientServerCommunicationSendTripletEvictPerms: 3110833 ns
ClientComputationGenTripletEvictPerms: 36958 ns
ClientServerCommunicationSendTripletEvictPerms: 3581000 ns
ClientComputationGenTripletEvictPerms: 202833 ns
ClientServerCommunicationSendTripletEvictPerms: 3549625 ns
ClientComputationGenTripletEvictPerms: 27500 ns
ClientServerCommunicationSendTripletEvictPerms: 4827500 ns
ClientComputationGenTripletEvictPerms: 34959 ns
ClientServerCommunicationSendTripletEvictPerms: 3048500 ns
ClientComputationGenTripletEvictPerms: 27084 ns
ClientServerCommunicationSendTripletEvictPerms: 4063458 ns
ClientComputationGenTripletEvictPerms: 8167 ns
ClientServerCommunicationSendTripletEvictPerms: 3433208 ns
ClientComputationGenTripletEvictPerms: 40833 ns
ClientServerCommunicationSendTripletEvictPerms: 4359625 ns
ClientComputationGenTripletEvictPerms: 34875 ns
ClientServerCommunicationSendTripletEvictPerms: 4046917 ns
ClientComputationGenTripletEvictPerms: 30833 ns
ClientServerCommunicationSendTripletEvictPerms: 4027125 ns
ClientComputationGenTripletEvictPerms: 14375 ns
ClientServerCommunicationSendTripletEvictPerms: 3566000 ns
ClientComputationGenTripletEvictPerms: 28958 ns
ClientServerCommunicationSendTripletEvictPerms: 3604041 ns
ClientComputationGenTripletEvictPerms: 26958 ns
ClientServerCommunicationSendTripletEvictPerms: 3470875 ns
ClientComputationGenTripletEvictPerms: 29625 ns
ClientServerCommunicationSendTripletEvictPerms: 3498166 ns
ClientComputationGenTripletEvictPerms: 15250 ns
ClientServerCommunicationSendTripletEvictPerms: 4538041 ns
ClientComputationGenTripletEvictPerms: 7541 ns
ClientServerCommunicationSendTripletEvictPerms: 3867958 ns
ClientComputationGenTripletEvictPerms: 37667 ns
ClientServerCommunicationSendTripletEvictPerms: 3659416 ns
ClientComputationGenTripletEvictPerms: 59041 ns
ClientServerCommunicationSendTripletEvictPerms: 4842541 ns
ClientComputationGenTripletEvictPerms: 27333 ns
ClientServerCommunicationSendTripletEvictPerms: 2842833 ns
ClientComputationGenTripletEvictPerms: 20500 ns
ClientServerCommunicationSendTripletEvictPerms: 3410584 ns
ClientComputationGenTripletEvictPerms: 48167 ns
ClientServerCommunicationSendTripletEvictPerms: 4097709 ns
ClientComputationGenTripletEvictPerms: 96125 ns
ClientServerCommunicationSendTripletEvictPerms: 3335417 ns
ClientComputationGenTripletEvictPerms: 18958 ns
ClientServerCommunicationSendTripletEvictPerms: 3908625 ns
ClientComputationGenTripletEvictPerms: 39958 ns
ClientServerCommunicationSendTripletEvictPerms: 3818125 ns
Iteration 5for warm up
ClientComputationUpdateMetaData:3584 ns
ClientComputationRerandomization: 105904334 ns
ClientServerCommunicationSendRootBucket: 1210315959 ns
ClientComputationGenTripletEvictPerms: 19583 ns
ClientServerCommunicationSendTripletEvictPerms: 4000500 ns
ClientComputationGenTripletEvictPerms: 13208 ns
ClientServerCommunicationSendTripletEvictPerms: 3495792 ns
ClientComputationGenTripletEvictPerms: 32875 ns
ClientServerCommunicationSendTripletEvictPerms: 3351958 ns
ClientComputationGenTripletEvictPerms: 7250 ns
ClientServerCommunicationSendTripletEvictPerms: 3721083 ns
ClientComputationGenTripletEvictPerms: 22500 ns
ClientServerCommunicationSendTripletEvictPerms: 3363625 ns
ClientComputationGenTripletEvictPerms: 27166 ns
ClientServerCommunicationSendTripletEvictPerms: 3604541 ns
ClientComputationGenTripletEvictPerms: 32709 ns
ClientServerCommunicationSendTripletEvictPerms: 3496083 ns
ClientComputationGenTripletEvictPerms: 26125 ns
ClientServerCommunicationSendTripletEvictPerms: 3499542 ns
ClientComputationGenTripletEvictPerms: 31791 ns
ClientServerCommunicationSendTripletEvictPerms: 3292083 ns
ClientComputationGenTripletEvictPerms: 36958 ns
ClientServerCommunicationSendTripletEvictPerms: 3436958 ns
ClientComputationGenTripletEvictPerms: 34541 ns
ClientServerCommunicationSendTripletEvictPerms: 4303583 ns
ClientComputationGenTripletEvictPerms: 67542 ns
ClientServerCommunicationSendTripletEvictPerms: 3766125 ns
ClientComputationGenTripletEvictPerms: 9250 ns
ClientServerCommunicationSendTripletEvictPerms: 3802792 ns
ClientComputationGenTripletEvictPerms: 32667 ns
ClientServerCommunicationSendTripletEvictPerms: 3675292 ns
ClientComputationGenTripletEvictPerms: 21833 ns
ClientServerCommunicationSendTripletEvictPerms: 4099625 ns
ClientComputationGenTripletEvictPerms: 7375 ns
ClientServerCommunicationSendTripletEvictPerms: 3924583 ns
ClientComputationGenTripletEvictPerms: 7584 ns
ClientServerCommunicationSendTripletEvictPerms: 4152584 ns
ClientComputationGenTripletEvictPerms: 30167 ns
ClientServerCommunicationSendTripletEvictPerms: 4412250 ns
ClientComputationGenTripletEvictPerms: 26667 ns
ClientServerCommunicationSendTripletEvictPerms: 3392208 ns
ClientComputationGenTripletEvictPerms: 22083 ns
ClientServerCommunicationSendTripletEvictPerms: 3368458 ns
ClientComputationGenTripletEvictPerms: 29958 ns
ClientServerCommunicationSendTripletEvictPerms: 4393292 ns
ClientComputationGenTripletEvictPerms: 13167 ns
ClientServerCommunicationSendTripletEvictPerms: 2962083 ns
ClientComputationGenTripletEvictPerms: 9000 ns
ClientServerCommunicationSendTripletEvictPerms: 4024459 ns
ClientComputationGenTripletEvictPerms: 28834 ns
ClientServerCommunicationSendTripletEvictPerms: 2970417 ns
Iteration 6for warm up
ClientComputationUpdateMetaData:2541 ns
ClientComputationRerandomization: 109350542 ns
ClientServerCommunicationSendRootBucket: 1205335834 ns
ClientComputationGenTripletEvictPerms: 24000 ns
ClientServerCommunicationSendTripletEvictPerms: 3566792 ns
ClientComputationGenTripletEvictPerms: 12167 ns
ClientServerCommunicationSendTripletEvictPerms: 3948125 ns
ClientComputationGenTripletEvictPerms: 16542 ns
ClientServerCommunicationSendTripletEvictPerms: 3022417 ns
ClientComputationGenTripletEvictPerms: 20375 ns
ClientServerCommunicationSendTripletEvictPerms: 3352500 ns
ClientComputationGenTripletEvictPerms: 27875 ns
ClientServerCommunicationSendTripletEvictPerms: 3519208 ns
ClientComputationGenTripletEvictPerms: 25792 ns
ClientServerCommunicationSendTripletEvictPerms: 4309916 ns
ClientComputationGenTripletEvictPerms: 25125 ns
ClientServerCommunicationSendTripletEvictPerms: 4003416 ns
ClientComputationGenTripletEvictPerms: 47334 ns
ClientServerCommunicationSendTripletEvictPerms: 3947750 ns
ClientComputationGenTripletEvictPerms: 30542 ns
ClientServerCommunicationSendTripletEvictPerms: 3307000 ns
ClientComputationGenTripletEvictPerms: 22458 ns
ClientServerCommunicationSendTripletEvictPerms: 3258750 ns
ClientComputationGenTripletEvictPerms: 14791 ns
ClientServerCommunicationSendTripletEvictPerms: 3703875 ns
ClientComputationGenTripletEvictPerms: 35042 ns
ClientServerCommunicationSendTripletEvictPerms: 3686625 ns
ClientComputationGenTripletEvictPerms: 26459 ns
ClientServerCommunicationSendTripletEvictPerms: 3039375 ns
ClientComputationGenTripletEvictPerms: 34458 ns
ClientServerCommunicationSendTripletEvictPerms: 3863834 ns
ClientComputationGenTripletEvictPerms: 25833 ns
ClientServerCommunicationSendTripletEvictPerms: 4856167 ns
ClientComputationGenTripletEvictPerms: 34958 ns
ClientServerCommunicationSendTripletEvictPerms: 3685708 ns
ClientComputationGenTripletEvictPerms: 17584 ns
ClientServerCommunicationSendTripletEvictPerms: 3660167 ns
ClientComputationGenTripletEvictPerms: 26917 ns
ClientServerCommunicationSendTripletEvictPerms: 4536917 ns
ClientComputationGenTripletEvictPerms: 18708 ns
ClientServerCommunicationSendTripletEvictPerms: 3690417 ns
ClientComputationGenTripletEvictPerms: 29042 ns
ClientServerCommunicationSendTripletEvictPerms: 3694375 ns
ClientComputationGenTripletEvictPerms: 16833 ns
ClientServerCommunicationSendTripletEvictPerms: 2949084 ns
ClientComputationGenTripletEvictPerms: 30833 ns
ClientServerCommunicationSendTripletEvictPerms: 3721083 ns
ClientComputationGenTripletEvictPerms: 39125 ns
ClientServerCommunicationSendTripletEvictPerms: 4377875 ns
ClientComputationGenTripletEvictPerms: 28292 ns
ClientServerCommunicationSendTripletEvictPerms: 2958750 ns
Iteration 7for warm up
ClientComputationUpdateMetaData:3459 ns
ClientComputationRerandomization: 123504959 ns
ClientServerCommunicationSendRootBucket: 1792850709 ns
ClientComputationGenTripletEvictPerms: 15666 ns
ClientServerCommunicationSendTripletEvictPerms: 3814792 ns
ClientComputationGenTripletEvictPerms: 23833 ns
ClientServerCommunicationSendTripletEvictPerms: 2597458 ns
ClientComputationGenTripletEvictPerms: 42583 ns
ClientServerCommunicationSendTripletEvictPerms: 3416667 ns
ClientComputationGenTripletEvictPerms: 32459 ns
ClientServerCommunicationSendTripletEvictPerms: 3606458 ns
ClientComputationGenTripletEvictPerms: 21875 ns
ClientServerCommunicationSendTripletEvictPerms: 3914333 ns
ClientComputationGenTripletEvictPerms: 32208 ns
ClientServerCommunicationSendTripletEvictPerms: 3281084 ns
ClientComputationGenTripletEvictPerms: 34500 ns
ClientServerCommunicationSendTripletEvictPerms: 3303250 ns
ClientComputationGenTripletEvictPerms: 25083 ns
ClientServerCommunicationSendTripletEvictPerms: 3325708 ns
ClientComputationGenTripletEvictPerms: 34792 ns
ClientServerCommunicationSendTripletEvictPerms: 4019250 ns
ClientComputationGenTripletEvictPerms: 29583 ns
ClientServerCommunicationSendTripletEvictPerms: 3272542 ns
ClientComputationGenTripletEvictPerms: 53208 ns
ClientServerCommunicationSendTripletEvictPerms: 3510291 ns
ClientComputationGenTripletEvictPerms: 34250 ns
ClientServerCommunicationSendTripletEvictPerms: 3761500 ns
ClientComputationGenTripletEvictPerms: 18333 ns
ClientServerCommunicationSendTripletEvictPerms: 3996708 ns
ClientComputationGenTripletEvictPerms: 20334 ns
ClientServerCommunicationSendTripletEvictPerms: 3614583 ns
ClientComputationGenTripletEvictPerms: 81666 ns
ClientServerCommunicationSendTripletEvictPerms: 3661042 ns
ClientComputationGenTripletEvictPerms: 31666 ns
ClientServerCommunicationSendTripletEvictPerms: 3468208 ns
ClientComputationGenTripletEvictPerms: 19792 ns
ClientServerCommunicationSendTripletEvictPerms: 3475708 ns
ClientComputationGenTripletEvictPerms: 23625 ns
ClientServerCommunicationSendTripletEvictPerms: 3558959 ns
ClientComputationGenTripletEvictPerms: 38459 ns
ClientServerCommunicationSendTripletEvictPerms: 3642792 ns
ClientComputationGenTripletEvictPerms: 34666 ns
ClientServerCommunicationSendTripletEvictPerms: 3361583 ns
ClientComputationGenTripletEvictPerms: 10875 ns
ClientServerCommunicationSendTripletEvictPerms: 3663583 ns
ClientComputationGenTripletEvictPerms: 24750 ns
ClientServerCommunicationSendTripletEvictPerms: 3675292 ns
ClientComputationGenTripletEvictPerms: 16584 ns
ClientServerCommunicationSendTripletEvictPerms: 3219500 ns
ClientComputationGenTripletEvictPerms: 27208 ns
ClientServerCommunicationSendTripletEvictPerms: 3622250 ns
Iteration 8for warm up
ClientComputationUpdateMetaData:3708 ns
ClientComputationRerandomization: 106514375 ns
ClientServerCommunicationSendRootBucket: 1694645293 ns
ClientComputationGenTripletEvictPerms: 21750 ns
ClientServerCommunicationSendTripletEvictPerms: 4078125 ns
ClientComputationGenTripletEvictPerms: 23708 ns
ClientServerCommunicationSendTripletEvictPerms: 3642833 ns
ClientComputationGenTripletEvictPerms: 30375 ns
ClientServerCommunicationSendTripletEvictPerms: 3650875 ns
ClientComputationGenTripletEvictPerms: 20208 ns
ClientServerCommunicationSendTripletEvictPerms: 3643958 ns
ClientComputationGenTripletEvictPerms: 19167 ns
ClientServerCommunicationSendTripletEvictPerms: 3565667 ns
ClientComputationGenTripletEvictPerms: 22625 ns
ClientServerCommunicationSendTripletEvictPerms: 3463333 ns
ClientComputationGenTripletEvictPerms: 30667 ns
ClientServerCommunicationSendTripletEvictPerms: 3692875 ns
ClientComputationGenTripletEvictPerms: 7167 ns
ClientServerCommunicationSendTripletEvictPerms: 3980542 ns
ClientComputationGenTripletEvictPerms: 11500 ns
ClientServerCommunicationSendTripletEvictPerms: 4135542 ns
ClientComputationGenTripletEvictPerms: 32375 ns
ClientServerCommunicationSendTripletEvictPerms: 3637375 ns
ClientComputationGenTripletEvictPerms: 37583 ns
ClientServerCommunicationSendTripletEvictPerms: 3408459 ns
ClientComputationGenTripletEvictPerms: 32791 ns
ClientServerCommunicationSendTripletEvictPerms: 3886583 ns
ClientComputationGenTripletEvictPerms: 10375 ns
ClientServerCommunicationSendTripletEvictPerms: 3717709 ns
ClientComputationGenTripletEvictPerms: 37333 ns
ClientServerCommunicationSendTripletEvictPerms: 3214542 ns
ClientComputationGenTripletEvictPerms: 23375 ns
ClientServerCommunicationSendTripletEvictPerms: 4740834 ns
ClientComputationGenTripletEvictPerms: 12417 ns
ClientServerCommunicationSendTripletEvictPerms: 3933875 ns
ClientComputationGenTripletEvictPerms: 10000 ns
ClientServerCommunicationSendTripletEvictPerms: 3929958 ns
ClientComputationGenTripletEvictPerms: 62417 ns
ClientServerCommunicationSendTripletEvictPerms: 3575042 ns
ClientComputationGenTripletEvictPerms: 20667 ns
ClientServerCommunicationSendTripletEvictPerms: 3990375 ns
ClientComputationGenTripletEvictPerms: 16500 ns
ClientServerCommunicationSendTripletEvictPerms: 4681500 ns
ClientComputationGenTripletEvictPerms: 24750 ns
ClientServerCommunicationSendTripletEvictPerms: 3809667 ns
ClientComputationGenTripletEvictPerms: 20875 ns
ClientServerCommunicationSendTripletEvictPerms: 3917625 ns
ClientComputationGenTripletEvictPerms: 21667 ns
ClientServerCommunicationSendTripletEvictPerms: 4034583 ns
ClientComputationGenTripletEvictPerms: 15208 ns
ClientServerCommunicationSendTripletEvictPerms: 3991500 ns
Iteration 9for warm up
ClientComputationUpdateMetaData:4666 ns
ClientComputationRerandomization: 105880417 ns
ClientServerCommunicationSendRootBucket: 1137072001 ns
ClientComputationGenTripletEvictPerms: 15292 ns
ClientServerCommunicationSendTripletEvictPerms: 3803167 ns
ClientComputationGenTripletEvictPerms: 32500 ns
ClientServerCommunicationSendTripletEvictPerms: 4775083 ns
ClientComputationGenTripletEvictPerms: 28375 ns
ClientServerCommunicationSendTripletEvictPerms: 3756875 ns
ClientComputationGenTripletEvictPerms: 19292 ns
ClientServerCommunicationSendTripletEvictPerms: 3349959 ns
ClientComputationGenTripletEvictPerms: 34209 ns
ClientServerCommunicationSendTripletEvictPerms: 3304625 ns
ClientComputationGenTripletEvictPerms: 8000 ns
ClientServerCommunicationSendTripletEvictPerms: 3638917 ns
ClientComputationGenTripletEvictPerms: 23542 ns
ClientServerCommunicationSendTripletEvictPerms: 3067125 ns
ClientComputationGenTripletEvictPerms: 16500 ns
ClientServerCommunicationSendTripletEvictPerms: 3763125 ns
ClientComputationGenTripletEvictPerms: 33583 ns
ClientServerCommunicationSendTripletEvictPerms: 3069375 ns
ClientComputationGenTripletEvictPerms: 8625 ns
ClientServerCommunicationSendTripletEvictPerms: 4738833 ns
ClientComputationGenTripletEvictPerms: 17583 ns
ClientServerCommunicationSendTripletEvictPerms: 3610167 ns
ClientComputationGenTripletEvictPerms: 24625 ns
ClientServerCommunicationSendTripletEvictPerms: 3682250 ns
ClientComputationGenTripletEvictPerms: 20000 ns
ClientServerCommunicationSendTripletEvictPerms: 3670250 ns
ClientComputationGenTripletEvictPerms: 22709 ns
ClientServerCommunicationSendTripletEvictPerms: 3161459 ns
ClientComputationGenTripletEvictPerms: 9416 ns
ClientServerCommunicationSendTripletEvictPerms: 3893833 ns
ClientComputationGenTripletEvictPerms: 10167 ns
ClientServerCommunicationSendTripletEvictPerms: 3681791 ns
ClientComputationGenTripletEvictPerms: 27750 ns
ClientServerCommunicationSendTripletEvictPerms: 2830458 ns
ClientComputationGenTripletEvictPerms: 19959 ns
ClientServerCommunicationSendTripletEvictPerms: 3176875 ns
ClientComputationGenTripletEvictPerms: 38209 ns
ClientServerCommunicationSendTripletEvictPerms: 3712917 ns
ClientComputationGenTripletEvictPerms: 47833 ns
ClientServerCommunicationSendTripletEvictPerms: 3581542 ns
ClientComputationGenTripletEvictPerms: 35875 ns
ClientServerCommunicationSendTripletEvictPerms: 3443750 ns
ClientComputationGenTripletEvictPerms: 24000 ns
ClientServerCommunicationSendTripletEvictPerms: 3732875 ns
ClientComputationGenTripletEvictPerms: 7625 ns
ClientServerCommunicationSendTripletEvictPerms: 3358584 ns
