Initializing ElGamal Parameters...
ClientServerCommunicationSendTripletEvictPerms: 4789167 ns
ClientComputationGenTripletEvictPerms: 18917 ns
ClientServerCommunicationSendTripletEvictPerms: 4800875 ns
Iteration 2for warm up
ClientComputationUpdateMetaData:3625 ns
ClientComputationRerandomization: 107511334 ns
ClientServerCommunicationSendRootBucket: 1412242834 ns
ClientComputationGenTripletEvictPerms: 7583 ns
ClientServerCommunicationSendTripletEvictPerms: 3866167 ns
ClientComputationGenTripletEvictPerms: 35583 ns
ClientServerCommunicationSendTripletEvictPerms: 3398792 ns
ClientComputationGenTripletEvictPerms: 28167 ns
ClientServerCommunicationSendTripletEvictPerms: 3358583 ns
ClientComputationGenTripletEvictPerms: 28166 ns
ClientServerCommunicationSendTripletEvictPerms: 3992625 ns
ClientComputationGenTripletEvictPerms: 10292 ns
ClientServerCommunicationSendTripletEvictPerms: 2725416 ns
ClientComputationGenTripletEvictPerms: 39125 ns
ClientServerCommunicationSendTripletEvictPerms: 3404542 ns
ClientComputationGenTripletEvictPerms: 69584 ns
ClientServerCommunicationSendTripletEvictPerms: 3489333 ns
ClientComputationGenTripletEvictPerms: 15459 ns
ClientServerCommunicationSendTripletEvictPerms: 3567833 ns
ClientComputationGenTripletEvictPerms: 8875 ns
ClientServerCommunicationSendTripletEvictPerms: 3975959 ns
ClientComputationGenTripletEvictPerms: 32166 ns
ClientServerCommunicationSendTripletEvictPerms: 3615000 ns
ClientComputationGenTripletEvictPerms: 36042 ns
ClientServerCommunicationSendTripletEvictPerms: 3895000 ns
ClientComputationGenTripletEvictPerms: 27167 ns
ClientServerCommunicationSendTripletEvictPerms: 3754208 ns
ClientComputationGenTripletEvictPerms: 25750 ns
ClientServerCommunicationSendTripletEvictPerms: 3368333 ns
ClientComputationGenTripletEvictPerms: 33375 ns
ClientServerCommunicationSendTripletEvictPerms: 3408250 ns
ClientComputationGenTripletEvictPerms: 55000 ns
ClientServerCommunicationSendTripletEvictPerms: 3446583 ns
ClientComputationGenTripletEvictPerms: 26041 ns
ClientServerCommunicationSendTripletEvictPerms: 2867625 ns
ClientComputationGenTripletEvictPerms: 10375 ns
ClientServerCommunicationSendTripletEvictPerms: 3756083 ns
ClientComputationGenTripletEvictPerms: 44459 ns
ClientServerCommunicationSendTripletEvictPerms: 3217250 ns
ClientComputationGenTripletEvictPerms: 35458 ns
ClientServerCommunicationSendTripletEvictPerms: 4684375 ns
ClientComputationGenTripletEvictPerms: 14959 ns
ClientServerCommunicationSendTripletEvictPerms: 3280917 ns
Iteration 3for warm up
ClientComputationUpdateMetaData:2291 ns
ClientComputationRerandomization: 97270250 ns
ClientServerCommunicationSendRootBucket: 1444523459 ns
ClientComputationGenTripletEvictPerms: 23584 ns
ClientServerCommunicationSendTripletEvictPerms: 3405250 ns
ClientComputationGenTripletEvictPerms: 26083 ns
ClientServerCommunicationSendTripletEvictPerms: 3064459 ns
ClientComputationGenTripletEvictPerms: 14000 ns
ClientServerCommunicationSendTripletEvictPerms: 3934958 ns
ClientComputationGenTripletEvictPerms: 34417 ns
ClientServerCommunicationSendTripletEvictPerms: 3370000 ns
ClientComputationGenTripletEvictPerms: 34416 ns
ClientServerCommunicationSendTripletEvictPerms: 3272958 ns
ClientComputationGenTripletEvictPerms: 31250 ns
ClientServerCommunicationSendTripletEvictPerms: 3524917 ns
ClientComputationGenTripletEvictPerms: 24792 ns
ClientServerCommunicationSendTripletEvictPerms: 3273792 ns
ClientComputationGenTripletEvictPerms: 22625 ns
ClientServerCommunicationSendTripletEvictPerms: 2972750 ns
ClientComputationGenTripletEvictPerms: 36541 ns
ClientServerCommunicationSendTripletEvictPerms: 3533041 ns
ClientComputationGenTripletEvictPerms: 7083 ns
ClientServerCommunicationSendTripletEvictPerms: 3845208 ns
ClientComputationGenTripletEvictPerms: 91208 ns
ClientServerCommunicationSendTripletEvictPerms: 3644250 ns
ClientComputationGenTripletEvictPerms: 18416 ns
ClientServerCommunicationSendTripletEvictPerms: 3654209 ns
ClientComputationGenTripletEvictPerms: 28125 ns
ClientServerCommunicationSendTripletEvictPerms: 3508542 ns
ClientComputationGenTripletEvictPerms: 32500 ns
ClientServerCommunicationSendTripletEvictPerms: 3945000 ns
ClientComputationGenTripletEvictPerms: 22167 ns
ClientServerCommunicationSendTripletEvictPerms: 3392709 ns
ClientComputationGenTripletEvictPerms: 27083 ns
ClientServerCommunicationSendTripletEvictPerms: 3247208 ns
ClientComputationGenTripletEvictPerms: 30250 ns
ClientServerCommunicationSendTripletEvictPerms: 3480083 ns
ClientComputationGenTripletEvictPerms: 27958 ns
ClientServerCommunicationSendTripletEvictPerms: 3241833 ns
ClientComputationGenTripletEvictPerms: 17583 ns
ClientServerCommunicationSendTripletEvictPerms: 3893125 ns
ClientComputationGenTripletEvictPerms: 19833 ns
ClientServerCommunicationSendTripletEvictPerms: 3569750 ns
Iteration 4for warm up
ClientComputationUpdateMetaData:3375 ns
ClientComputationRerandomization: 106086500 ns
ClientServerCommunicationSendRootBucket: 1458132709 ns
ClientComputationGenTripletEvictPerms: 15375 ns
ClientServerCommunicationSendTripletEvictPerms: 2952750 ns
ClientComputationGenTripletEvictPerms: 23125 ns
ClientServerCommunicationSendTripletEvictPerms: 4137166 ns
ClientComputationGenTripletEvictPerms: 33875 ns
ClientServerCommunicationSendTripletEvictPerms: 4124916 ns
ClientComputationGenTripletEvictPerms: 24958 ns
ClientServerCommunicationSendTripletEvictPerms: 2743459 ns
ClientComputationGenTripletEvictPerms: 31209 ns
ClientServerCommunicationSendTripletEvictPerms: 3956791 ns
ClientComputationGenTripletEvictPerms: 29000 ns
ClientServerCommunicationSendTripletEvictPerms: 3554708 ns
ClientComputationGenTripletEvictPerms: 24958 ns
ClientServerCommunicationSendTripletEvictPerms: 3212792 ns
ClientComputationGenTripletEvictPerms: 28917 ns
ClientServerCommunicationSendTripletEvictPerms: 3799292 ns
ClientComputationGenTripletEvictPerms: 27583 ns
ClientServerCommunicationSendTripletEvictPerms: 4084875 ns
ClientComputationGenTripletEvictPerms: 28209 ns
ClientServerCommunicationSendTripletEvictPerms: 3872041 ns
ClientComputationGenTripletEvictPerms: 35875 ns
ClientServerCommunicationSendTripletEvictPerms: 3658500 ns
ClientComputationGenTripletEvictPerms: 39125 ns
ClientServerCommunicationSendTripletEvictPerms: 4512084 ns
ClientComputationGenTripletEvictPerms: 34625 ns
ClientServerCommunicationSendTripletEvictPerms: 3235917 ns
ClientComputationGenTripletEvictPerms: 32875 ns
ClientServerCommunicationSendTripletEvictPerms: 3781041 ns
ClientComputationGenTripletEvictPerms: 87584 ns
ClientServerCommunicationSendTripletEvictPerms: 3050708 ns
ClientComputationGenTripletEvictPerms: 35583 ns
ClientServerCommunicationSendTripletEvictPerms: 3487458 ns
ClientComputationGenTripletEvictPerms: 25167 ns
ClientServerCommunicationSendTripletEvictPerms: 3343333 ns
ClientComputationGenTripletEvictPerms: 29584 ns
ClientServerCommunicationSendTripletEvictPerms: 3512375 ns
ClientComputationGenTripletEvictPerms: 33042 ns
ClientServerCommunicationSendTripletEvictPerms: 3773875 ns
ClientComputationGenTripletEvictPerms: 31833 ns
ClientServerCommunicationSendTripletEvictPerms: 3630583 ns
Iteration 5for warm up
ClientComputationUpdateMetaData:7833 ns
ClientComputationRerandomization: 105834417 ns
ClientServerCommunicationSendRootBucket: 1452712918 ns
ClientComputationGenTripletEvictPerms: 22333 ns
ClientServerCommunicationSendTripletEvictPerms: 3549542 ns
ClientComputationGenTripletEvictPerms: 35792 ns
ClientServerCommunicationSendTripletEvictPerms: 3666750 ns
ClientComputationGenTripletEvictPerms: 32542 ns
ClientServerCommunicationSendTripletEvictPerms: 3455041 ns
ClientComputationGenTripletEvictPerms: 34750 ns
ClientServerCommunicationSendTripletEvictPerms: 4001042 ns
ClientComputationGenTripletEvictPerms: 33833 ns
ClientServerCommunicationSendTripletEvictPerms: 3814292 ns
ClientComputationGenTripletEvictPerms: 7458 ns
ClientServerCommunicationSendTripletEvictPerms: 3359125 ns
ClientComputationGenTripletEvictPerms: 29333 ns
ClientServerCommunicationSendTripletEvictPerms: 4240833 ns
ClientComputationGenTripletEvictPerms: 23750 ns
ClientServerCommunicationSendTripletEvictPerms: 3577750 ns
ClientComputationGenTripletEvictPerms: 32625 ns
ClientServerCommunicationSendTripletEvictPerms: 3483416 ns
ClientComputationGenTripletEvictPerms: 35375 ns
ClientServerCommunicationSendTripletEvictPerms: 3567833 ns
ClientComputationGenTripletEvictPerms: 34875 ns
ClientServerCommunicationSendTripletEvictPerms: 3484625 ns
ClientComputationGenTripletEvictPerms: 34792 ns
ClientServerCommunicationSendTripletEvictPerms: 3325000 ns
ClientComputationGenTripletEvictPerms: 15417 ns
ClientServerCommunicationSendTripletEvictPerms: 3768584 ns
ClientComputationGenTripletEvictPerms: 9583 ns
ClientServerCommunicationSendTripletEvictPerms: 3885708 ns
ClientComputationGenTripletEvictPerms: 46291 ns
ClientServerCommunicationSendTripletEvictPerms: 3573250 ns
ClientComputationGenTripletEvictPerms: 152750 ns
ClientServerCommunicationSendTripletEvictPerms: 3400208 ns
ClientComputationGenTripletEvictPerms: 26167 ns
ClientServerCommunicationSendTripletEvictPerms: 3193042 ns
ClientComputationGenTripletEvictPerms: 35083 ns
ClientServerCommunicationSendTripletEvictPerms: 5095000 ns
ClientComputationGenTripletEvictPerms: 34875 ns
ClientServerCommunicationSendTripletEvictPerms: 3221542 ns
ClientComputationGenTripletEvictPerms: 13667 ns
ClientServerCommunicationSendTripletEvictPerms: 3332083 ns
Iteration 6for warm up
ClientComputationUpdateMetaData:2917 ns
ClientComputationRerandomization: 108025333 ns
ClientServerCommunicationSendRootBucket: 1313723043 ns
ClientComputationGenTripletEvictPerms: 10125 ns
ClientServerCommunicationSendTripletEvictPerms: 3277042 ns
ClientComputationGenTripletEvictPerms: 25500 ns
ClientServerCommunicationSendTripletEvictPerms: 3192167 ns
ClientComputationGenTripletEvictPerms: 38291 ns
ClientServerCommunicationSendTripletEvictPerms: 3411083 ns
ClientComputationGenTripletEvictPerms: 48375 ns
ClientServerCommunicationSendTripletEvictPerms: 3943708 ns
ClientComputationGenTripletEvictPerms: 17959 ns
ClientServerCommunicationSendTripletEvictPerms: 4331125 ns
ClientComputationGenTripletEvictPerms: 74000 ns
ClientServerCommunicationSendTripletEvictPerms: 3264208 ns
ClientComputationGenTripletEvictPerms: 19125 ns
ClientServerCommunicationSendTripletEvictPerms: 3402833 ns
ClientComputationGenTripletEvictPerms: 9958 ns
ClientServerCommunicationSendTripletEvictPerms: 3650875 ns
ClientComputationGenTripletEvictPerms: 8959 ns
ClientServerCommunicationSendTripletEvictPerms: 3655291 ns
ClientComputationGenTripletEvictPerms: 16625 ns
ClientServerCommunicationSendTripletEvictPerms: 7825542 ns
ClientComputationGenTripletEvictPerms: 14416 ns
ClientServerCommunicationSendTripletEvictPerms: 3120750 ns
ClientComputationGenTripletEvictPerms: 63416 ns
ClientServerCommunicationSendTripletEvictPerms: 3249250 ns
ClientComputationGenTripletEvictPerms: 15375 ns
ClientServerCommunicationSendTripletEvictPerms: 3603250 ns
ClientComputationGenTripletEvictPerms: 28667 ns
ClientServerCommunicationSendTripletEvictPerms: 3518542 ns
ClientComputationGenTripletEvictPerms: 31000 ns
ClientServerCommunicationSendTripletEvictPerms: 3263750 ns
ClientComputationGenTripletEvictPerms: 16458 ns
ClientServerCommunicationSendTripletEvictPerms: 3419750 ns
ClientComputationGenTripletEvictPerms: 16375 ns
ClientServerCommunicationSendTripletEvictPerms: 3389875 ns
ClientComputationGenTripletEvictPerms: 16292 ns
ClientServerCommunicationSendTripletEvictPerms: 4568667 ns
ClientComputationGenTripletEvictPerms: 29625 ns
ClientServerCommunicationSendTripletEvictPerms: 3950709 ns
ClientComputationGenTripletEvictPerms: 29000 ns
ClientServerCommunicationSendTripletEvictPerms: 3745792 ns
Iteration 7for warm up
ClientComputationUpdateMetaData:1125 ns
ClientComputationRerandomization: 82206958 ns
ClientServerCommunicationSendRootBucket: 1571547751 ns
ClientComputationGenTripletEvictPerms: 23083 ns
ClientServerCommunicationSendTripletEvictPerms: 3597459 ns
ClientComputationGenTripletEvictPerms: 7458 ns
ClientServerCommunicationSendTripletEvictPerms: 2981958 ns
ClientComputationGenTripletEvictPerms: 22750 ns
ClientServerCommunicationSendTripletEvictPerms: 3572083 ns
ClientComputationGenTripletEvictPerms: 26209 ns
ClientServerCommunicationSendTripletEvictPerms: 3564875 ns
ClientComputationGenTripletEvictPerms: 31875 ns
ClientServerCommunicationSendTripletEvictPerms: 4080875 ns
ClientComputationGenTripletEvictPerms: 48209 ns
ClientServerCommunicationSendTripletEvictPerms: 3872084 ns
ClientComputationGenTripletEvictPerms: 31584 ns
ClientServerCommunicationSendTripletEvictPerms: 4533334 ns
ClientComputationGenTripletEvictPerms: 30917 ns
ClientServerCommunicationSendTripletEvictPerms: 4398625 ns
ClientComputationGenTripletEvictPerms: 30417 ns
ClientServerCommunicationSendTripletEvictPerms: 3485667 ns
ClientComputationGenTripletEvictPerms: 37375 ns
ClientServerCommunicationSendTripletEvictPerms: 4319083 ns
ClientComputationGenTripletEvictPerms: 16500 ns
ClientServerCommunicationSendTripletEvictPerms: 3879916 ns
ClientComputationGenTripletEvictPerms: 82584 ns
ClientServerCommunicationSendTripletEvictPerms: 3339959 ns
ClientComputationGenTripletEvictPerms: 35250 ns
ClientServerCommunicationSendTripletEvictPerms: 3806875 ns
ClientComputationGenTripletEvictPerms: 34000 ns
ClientServerCommunicationSendTripletEvictPerms: 3381833 ns
ClientComputationGenTripletEvictPerms: 34708 ns
ClientServerCommunicationSendTripletEvictPerms: 3468166 ns
ClientComputationGenTripletEvictPerms: 25125 ns
ClientServerCommunicationSendTripletEvictPerms: 3531208 ns
ClientComputationGenTripletEvictPerms: 31333 ns
ClientServerCommunicationSendTripletEvictPerms: 3274583 ns
ClientComputationGenTripletEvictPerms: 7750 ns
ClientServerCommunicationSendTripletEvictPerms: 3970333 ns
ClientComputationGenTripletEvictPerms: 24333 ns
ClientServerCommunicationSendTripletEvictPerms: 4063041 ns
ClientComputationGenTripletEvictPerms: 24041 ns
ClientServerCommunicationSendTripletEvictPerms: 3449750 ns
Iteration 8for warm up
ClientComputationUpdateMetaData:3250 ns
ClientComputationRerandomization: 108765792 ns
ClientServerCommunicationSendRootBucket: 3814592669 ns
ClientComputationGenTripletEvictPerms: 23667 ns
ClientServerCommunicationSendTripletEvictPerms: 3378250 ns
ClientComputationGenTripletEvictPerms: 37417 ns
ClientServerCommunicationSendTripletEvictPerms: 4556625 ns
ClientComputationGenTripletEvictPerms: 12791 ns
ClientServerCommunicationSendTripletEvictPerms: 4386167 ns
ClientComputationGenTripletEvictPerms: 30917 ns
ClientServerCommunicationSendTripletEvictPerms: 3092584 ns
ClientComputationGenTripletEvictPerms: 25500 ns
ClientServerCommunicationSendTripletEvictPerms: 3450666 ns
ClientComputationGenTripletEvictPerms: 33500 ns
ClientServerCommunicationSendTripletEvictPerms: 3210708 ns
ClientComputationGenTripletEvictPerms: 37292 ns
ClientServerCommunicationSendTripletEvictPerms: 3618208 ns
ClientComputationGenTripletEvictPerms: 22500 ns
ClientServerCommunicationSendTripletEvictPerms: 2550958 ns
ClientComputationGenTripletEvictPerms: 23167 ns
ClientServerCommunicationSendTripletEvictPerms: 4712041 ns
ClientComputationGenTripletEvictPerms: 27500 ns
ClientServerCommunicationSendTripletEvictPerms: 3846542 ns
ClientComputationGenTripletEvictPerms: 23750 ns
ClientServerCommunicationSendTripletEvictPerms: 4442708 ns
ClientComputationGenTripletEvictPerms: 32000 ns
ClientServerCommunicationSendTripletEvictPerms: 3408292 ns
ClientComputationGenTripletEvictPerms: 9209 ns
ClientServerCommunicationSendTripletEvictPerms: 3252791 ns
ClientComputationGenTripletEvictPerms: 29125 ns
ClientServerCommunicationSendTripletEvictPerms: 2994625 ns
ClientComputationGenTripletEvictPerms: 31666 ns
ClientServerCommunicationSendTripletEvictPerms: 3645875 ns
ClientComputationGenTripletEvictPerms: 25417 ns
ClientServerCommunicationSendTripletEvictPerms: 3498959 ns
ClientComputationGenTripletEvictPerms: 26333 ns
ClientServerCommunicationSendTripletEvictPerms: 3812417 ns
ClientComputationGenTripletEvictPerms: 41292 ns
ClientServerCommunicationSendTripletEvictPerms: 4049417 ns
ClientComputationGenTripletEvictPerms: 22958 ns
ClientServerCommunicationSendTripletEvictPerms: 4385250 ns
ClientComputationGenTripletEvictPerms: 26958 ns
ClientServerCommunicationSendTripletEvictPerms: 3789375 ns
Iteration 9for warm up
ClientComputationUpdateMetaData:2458 ns
ClientComputationRerandomization: 107053208 ns
ClientServerCommunicationSendRootBucket: 1702835959 ns
ClientComputationGenTripletEvictPerms: 16292 ns
ClientServerCommunicationSendTripletEvictPerms: 4002875 ns
ClientComputationGenTripletEvictPerms: 24667 ns
ClientServerCommunicationSendTripletEvictPerms: 5366958 ns
ClientComputationGenTripletEvictPerms: 25875 ns
ClientServerCommunicationSendTripletEvictPerms: 3335458 ns
ClientComputationGenTripletEvictPerms: 25750 ns
ClientServerCommunicationSendTripletEvictPerms: 3996000 ns
ClientComputationGenTripletEvictPerms: 25792 ns
ClientServerCommunicationSendTripletEvictPerms: 3248208 ns
ClientComputationGenTripletEvictPerms: 19750 ns
ClientServerCommunicationSendTripletEvictPerms: 3511083 ns
ClientComputationGenTripletEvictPerms: 29959 ns
ClientServerCommunicationSendTripletEvictPerms: 3807875 ns
ClientComputationGenTripletEvictPerms: 24833 ns
ClientServerCommunicationSendTripletEvictPerms: 2848708 ns
ClientComputationGenTripletEvictPerms: 26583 ns
ClientServerCommunicationSendTripletEvictPerms: 3957709 ns
ClientComputationGenTripletEvictPerms: 10334 ns
ClientServerCommunicationSendTripletEvictPerms: 6000667 ns
ClientComputationGenTripletEvictPerms: 20125 ns
ClientServerCommunicationSendTripletEvictPerms: 4451833 ns
ClientComputationGenTripletEvictPerms: 198833 ns
ClientServerCommunicationSendTripletEvictPerms: 4933333 ns
ClientComputationGenTripletEvictPerms: 24542 ns
ClientServerCommunicationSendTripletEvictPerms: 3605334 ns
ClientComputationGenTripletEvictPerms: 14417 ns
ClientServerCommunicationSendTripletEvictPerms: 2867875 ns
ClientComputationGenTripletEvictPerms: 16416 ns
ClientServerCommunicationSendTripletEvictPerms: 3306584 ns
ClientComputationGenTripletEvictPerms: 40416 ns
ClientServerCommunicationSendTripletEvictPerms: 3197667 ns
ClientComputationGenTripletEvictPerms: 35916 ns
ClientServerCommunicationSendTripletEvictPerms: 2986916 ns
ClientComputationGenTripletEvictPerms: 7875 ns
ClientServerCommunicationSendTripletEvictPerms: 3331917 ns
ClientComputationGenTripletEvictPerms: 24417 ns
ClientServerCommunicationSendTripletEvictPerms: 3458250 ns
ClientComputationGenTripletEvictPerms: 27250 ns
ClientServerCommunicationSendTripletEvictPerms: 3538500 ns
Iteration 10for warm up
ClientComputationUpdateMetaData:2875 ns
ClientComputationRerandomization: 104927083 ns
ClientServerCommunicationSendRootBucket: 1640948626 ns
ClientComputationGenTripletEvictPerms: 9291 ns
ClientServerCommunicationSendTripletEvictPerms: 3161042 ns
ClientComputationGenTripletEvictPerms: 27375 ns
ClientServerCommunicationSendTripletEvictPerms: 4713666 ns
ClientComputationGenTripletEvictPerms: 29333 ns
ClientServerCommunicationSendTripletEvictPerms: 5095250 ns
ClientComputationGenTripletEvictPerms: 38375 ns
ClientServerCommunicationSendTripletEvictPerms: 3965125 ns
ClientComputationGenTripletEvictPerms: 32792 ns
ClientServerCommunicationSendTripletEvictPerms: 3732625 ns
ClientComputationGenTripletEvictPerms: 33208 ns
ClientServerCommunicationSendTripletEvictPerms: 3759958 ns
ClientComputationGenTripletEvictPerms: 37166 ns
ClientServerCommunicationSendTripletEvictPerms: 3430042 ns
ClientComputationGenTripletEvictPerms: 89542 ns
ClientServerCommunicationSendTripletEvictPerms: 3369750 ns
ClientComputationGenTripletEvictPerms: 7334 ns
ClientServerCommunicationSendTripletEvictPerms: 8659333 ns
ClientComputationGenTripletEvictPerms: 34541 ns
ClientServerCommunicationSendTripletEvictPerms: 3610458 ns
ClientComputationGenTripletEvictPerms: 24209 ns
ClientServerCommunicationSendTripletEvictPerms: 3566416 ns
ClientComputationGenTripletEvictPerms: 28666 ns
ClientServerCommunicationSendTripletEvictPerms: 3917708 ns
ClientComputationGenTripletEvictPerms: 35041 ns
ClientServerCommunicationSendTripletEvictPerms: 3440541 ns
ClientComputationGenTripletEvictPerms: 25958 ns
ClientServerCommunicationSendTripletEvictPerms: 3534708 ns
ClientComputationGenTripletEvictPerms: 29333 ns
ClientServerCommunicationSendTripletEvictPerms: 2971541 ns
ClientComputationGenTripletEvictPerms: 16125 ns
ClientServerCommunicationSendTripletEvictPerms: 3864625 ns
ClientComputationGenTripletEvictPerms: 31292 ns
ClientServerCommunicationSendTripletEvictPerms: 3885750 ns
ClientComputationGenTripletEvictPerms: 33417 ns
ClientServerCommunicationSendTripletEvictPerms: 3945084 ns
ClientComputationGenTripletEvictPerms: 98750 ns
ClientServerCommunicationSendTripletEvictPerms: 3615750 ns
ClientComputationGenTripletEvictPerms: 25500 ns
ClientServerCommunicationSendTripletEvictPerms: 3493167 ns
Iteration 11for warm up
ClientComputationUpdateMetaData:2583 ns
ClientComputationRerandomization: 97152209 ns
ClientServerCommunicationSendRootBucket: 1540155501 ns
ClientComputationGenTripletEvictPerms: 24292 ns
ClientServerCommunicationSendTripletEvictPerms: 3242333 ns
ClientComputationGenTripletEvictPerms: 6541 ns
ClientServerCommunicationSendTripletEvictPerms: 3789125 ns
ClientComputationGenTripletEvictPerms: 31500 ns
ClientServerCommunicationSendTripletEvictPerms: 3436709 ns
ClientComputationGenTripletEvictPerms: 33917 ns
ClientServerCommunicationSendTripletEvictPerms: 3515292 ns
ClientComputationGenTripletEvictPerms: 34334 ns
ClientServerCommunicationSendTripletEvictPerms: 3590209 ns
ClientComputationGenTripletEvictPerms: 74500 ns
ClientServerCommunicationSendTripletEvictPerms: 3645458 ns
ClientComputationGenTripletEvictPerms: 24875 ns
ClientServerCommunicationSendTripletEvictPerms: 3239709 ns
ClientComputationGenTripletEvictPerms: 76917 ns
ClientServerCommunicationSendTripletEvictPerms: 3481708 ns
ClientComputationGenTripletEvictPerms: 33958 ns
ClientServerCommunicationSendTripletEvictPerms: 3547250 ns
ClientComputationGenTripletEvictPerms: 8541 ns
ClientServerCommunicationSendTripletEvictPerms: 3599791 ns
ClientComputationGenTripletEvictPerms: 34084 ns
ClientServerCommunicationSendTripletEvictPerms: 3350542 ns
ClientComputationGenTripletEvictPerms: 31167 ns
ClientServerCommunicationSendTripletEvictPerms: 3593625 ns
ClientComputationGenTripletEvictPerms: 25208 ns
ClientServerCommunicationSendTripletEvictPerms: 4717166 ns
ClientComputationGenTripletEvictPerms: 33292 ns
ClientServerCommunicationSendTripletEvictPerms: 4504709 ns
ClientComputationGenTripletEvictPerms: 31917 ns
ClientServerCommunicationSendTripletEvictPerms: 3363625 ns
ClientComputationGenTripletEvictPerms: 18416 ns
ClientServerCommunicationSendTripletEvictPerms: 3212167 ns
