Initializing ElGamal Parameters...
DiskIOLoadSingleBlockCiphertextFromDisk: 28238 ns
ServerComputation:ParallelMultiplyCiphertexts: 1165527 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46407 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27413 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171066 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47770 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27422 ns
ServerComputation:ParallelMultiplyCiphertexts: 1185998 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45118 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28246 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193627 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45446 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25647 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171411 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46034 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26159 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190770 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47802 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25206 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187436 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47449 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23606 ns
ServerComputation:ParallelMultiplyCiphertexts: 1195304 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43913 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23984 ns
ServerComputation:ParallelMultiplyCiphertexts: 1183899 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44409 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23593 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181333 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44076 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23247 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175188 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42125 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23683 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190345 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42813 ns
ClientServerCommunication:SendData: 19805829 ns
ServerComputation:ConvertPID2BIDs: 7192 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 46090 ns
ServerComputation:ParallelMultiplyCiphertexts: 1117984 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51929 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26027 ns
ServerComputation:ParallelMultiplyCiphertexts: 1129093 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44584 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23901 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179044 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44227 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24505 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188637 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42882 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25324 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192625 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45578 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28950 ns
ServerComputation:ParallelMultiplyCiphertexts: 1156006 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43907 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24213 ns
ServerComputation:ParallelMultiplyCiphertexts: 1166954 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49125 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25482 ns
ServerComputation:ParallelMultiplyCiphertexts: 1168040 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42980 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25653 ns
ServerComputation:ParallelMultiplyCiphertexts: 1161700 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45805 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25407 ns
ServerComputation:ParallelMultiplyCiphertexts: 1186486 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42967 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25537 ns
ServerComputation:ParallelMultiplyCiphertexts: 1207715 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45488 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26289 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176234 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45325 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28551 ns
ServerComputation:ParallelMultiplyCiphertexts: 1159268 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43458 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27531 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171168 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46120 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27581 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190679 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46006 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26200 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171104 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47764 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27385 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190021 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46852 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26627 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178850 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43751 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25543 ns
ServerComputation:ParallelMultiplyCiphertexts: 1168762 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43880 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22579 ns
ServerComputation:ParallelMultiplyCiphertexts: 1161197 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43351 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24669 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178529 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43249 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23482 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174676 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44970 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22393 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176929 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43124 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21438 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178405 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 40152 ns
ClientServerCommunication:SendData: 18420737 ns
ServerComputation:ConvertPID2BIDs: 3737 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 47583 ns
ServerComputation:ParallelMultiplyCiphertexts: 1084757 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 54376 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24797 ns
ServerComputation:ParallelMultiplyCiphertexts: 1130473 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45162 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25178 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171721 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45702 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25460 ns
ServerComputation:ParallelMultiplyCiphertexts: 1144007 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49142 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26523 ns
ServerComputation:ParallelMultiplyCiphertexts: 1202576 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45256 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25200 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181205 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44239 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24445 ns
ServerComputation:ParallelMultiplyCiphertexts: 1162418 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45732 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25408 ns
ServerComputation:ParallelMultiplyCiphertexts: 1155518 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43579 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24848 ns
ServerComputation:ParallelMultiplyCiphertexts: 1152201 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44669 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25599 ns
ServerComputation:ParallelMultiplyCiphertexts: 1263489 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45318 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26009 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175963 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44048 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25270 ns
ServerComputation:ParallelMultiplyCiphertexts: 1163904 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43088 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28656 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181727 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46317 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27801 ns
ServerComputation:ParallelMultiplyCiphertexts: 1195896 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45790 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27061 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177287 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45598 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26785 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172456 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44497 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27643 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175175 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43970 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26454 ns
ServerComputation:ParallelMultiplyCiphertexts: 1157392 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46695 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26042 ns
ServerComputation:ParallelMultiplyCiphertexts: 1165350 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47214 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22775 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192372 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44057 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23996 ns
ServerComputation:ParallelMultiplyCiphertexts: 1168381 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43804 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22340 ns
ServerComputation:ParallelMultiplyCiphertexts: 1186361 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42910 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22549 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173996 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44387 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21688 ns
ServerComputation:ParallelMultiplyCiphertexts: 1158761 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 38413 ns
ClientServerCommunication:SendData: 18409341 ns
ServerComputation:ConvertPID2BIDs: 4942 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 47788 ns
ServerComputation:ParallelMultiplyCiphertexts: 1132342 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48667 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24723 ns
ServerComputation:ParallelMultiplyCiphertexts: 1157104 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47069 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23698 ns
ServerComputation:ParallelMultiplyCiphertexts: 1151378 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43691 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26034 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177204 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43812 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25057 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197114 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48919 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25292 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187343 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44428 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23014 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187291 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45872 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24855 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171032 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47789 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25390 ns
ServerComputation:ParallelMultiplyCiphertexts: 1206808 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46629 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24155 ns
ServerComputation:ParallelMultiplyCiphertexts: 1167418 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45269 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25902 ns
ServerComputation:ParallelMultiplyCiphertexts: 1170211 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47298 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24796 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173248 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45394 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27712 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192506 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48472 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29278 ns
ServerComputation:ParallelMultiplyCiphertexts: 1161965 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46209 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26771 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179633 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48278 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27957 ns
ServerComputation:ParallelMultiplyCiphertexts: 1167232 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46303 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25890 ns
ServerComputation:ParallelMultiplyCiphertexts: 1185426 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45389 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26569 ns
ServerComputation:ParallelMultiplyCiphertexts: 1191529 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43882 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24375 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198603 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46688 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23393 ns
ServerComputation:ParallelMultiplyCiphertexts: 1159361 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43328 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23418 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174502 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44650 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23808 ns
ServerComputation:ParallelMultiplyCiphertexts: 1185959 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 41599 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24475 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188905 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45518 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 20798 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175430 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 38969 ns
