Initializing ElGamal Parameters...
DiskIOLoadSingleBlockCiphertextFromDisk: 25090 ns
ServerComputation:ParallelMultiplyCiphertexts: 1162806 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46590 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24340 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171818 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44768 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24153 ns
ServerComputation:ParallelMultiplyCiphertexts: 1185643 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42318 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22796 ns
ServerComputation:ParallelMultiplyCiphertexts: 1194739 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43065 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24068 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188340 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42840 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22701 ns
ServerComputation:ParallelMultiplyCiphertexts: 1186727 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 41400 ns
ClientServerCommunication:SendData: 18060054 ns
ServerComputation:ConvertPID2BIDs: 4253 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 57057 ns
ServerComputation:ParallelMultiplyCiphertexts: 1117320 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 52287 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27807 ns
ServerComputation:ParallelMultiplyCiphertexts: 1163273 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45214 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28986 ns
ServerComputation:ParallelMultiplyCiphertexts: 1144032 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45987 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29283 ns
ServerComputation:ParallelMultiplyCiphertexts: 1182434 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47323 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28138 ns
ServerComputation:ParallelMultiplyCiphertexts: 1168084 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45916 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25528 ns
ServerComputation:ParallelMultiplyCiphertexts: 1170787 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45402 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25467 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188541 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42681 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25203 ns
ServerComputation:ParallelMultiplyCiphertexts: 1166768 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42355 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26105 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177175 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43537 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28119 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190839 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47251 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27060 ns
ServerComputation:ParallelMultiplyCiphertexts: 1201521 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46199 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25459 ns
ServerComputation:ParallelMultiplyCiphertexts: 1156122 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44228 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25514 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169450 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43922 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23700 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169356 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45807 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25614 ns
ServerComputation:ParallelMultiplyCiphertexts: 1161402 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43627 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24570 ns
ServerComputation:ParallelMultiplyCiphertexts: 1189440 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45113 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25581 ns
ServerComputation:ParallelMultiplyCiphertexts: 1208362 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45119 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24981 ns
ServerComputation:ParallelMultiplyCiphertexts: 1182840 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44338 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24134 ns
ServerComputation:ParallelMultiplyCiphertexts: 1156600 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43299 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24601 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172353 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44326 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21512 ns
ServerComputation:ParallelMultiplyCiphertexts: 1185023 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43572 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24411 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190161 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43651 ns
ClientServerCommunication:SendData: 18068584 ns
ServerComputation:ConvertPID2BIDs: 6170 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 54402 ns
ServerComputation:ParallelMultiplyCiphertexts: 1115395 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 54513 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28789 ns
ServerComputation:ParallelMultiplyCiphertexts: 1148981 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46409 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28381 ns
ServerComputation:ParallelMultiplyCiphertexts: 1155638 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47210 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29105 ns
ServerComputation:ParallelMultiplyCiphertexts: 1164674 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46737 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29808 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176503 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46796 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25311 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171393 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43554 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25574 ns
ServerComputation:ParallelMultiplyCiphertexts: 1170473 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48097 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23924 ns
ServerComputation:ParallelMultiplyCiphertexts: 1199919 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44670 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25037 ns
ServerComputation:ParallelMultiplyCiphertexts: 1145579 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46307 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25590 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172137 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44831 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25381 ns
ServerComputation:ParallelMultiplyCiphertexts: 1166491 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44133 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24516 ns
ServerComputation:ParallelMultiplyCiphertexts: 1142956 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46595 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25111 ns
ServerComputation:ParallelMultiplyCiphertexts: 1204112 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42919 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25335 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178885 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46217 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24908 ns
ServerComputation:ParallelMultiplyCiphertexts: 1163780 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 41806 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24767 ns
ServerComputation:ParallelMultiplyCiphertexts: 1158593 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45450 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24993 ns
ServerComputation:ParallelMultiplyCiphertexts: 1151972 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43561 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25480 ns
ServerComputation:ParallelMultiplyCiphertexts: 1194720 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45874 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23950 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181364 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45136 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 20656 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181553 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42990 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22067 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179261 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 41796 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23229 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193096 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42737 ns
ClientServerCommunication:SendData: 18456389 ns
ServerComputation:ConvertPID2BIDs: 3208 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 54524 ns
ServerComputation:ParallelMultiplyCiphertexts: 1110538 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 53083 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28398 ns
ServerComputation:ParallelMultiplyCiphertexts: 1133470 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49723 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28768 ns
ServerComputation:ParallelMultiplyCiphertexts: 1142607 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45720 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27968 ns
ServerComputation:ParallelMultiplyCiphertexts: 1157907 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46267 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28751 ns
ServerComputation:ParallelMultiplyCiphertexts: 1167230 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51042 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26230 ns
ServerComputation:ParallelMultiplyCiphertexts: 1191404 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45517 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24772 ns
ServerComputation:ParallelMultiplyCiphertexts: 1167354 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44846 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24949 ns
ServerComputation:ParallelMultiplyCiphertexts: 1183425 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46285 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25161 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174636 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45529 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24931 ns
ServerComputation:ParallelMultiplyCiphertexts: 1183950 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44439 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24864 ns
ServerComputation:ParallelMultiplyCiphertexts: 1201931 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45505 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23893 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192936 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44282 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25633 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180725 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42299 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24319 ns
ServerComputation:ParallelMultiplyCiphertexts: 1185696 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45135 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26810 ns
ServerComputation:ParallelMultiplyCiphertexts: 1195443 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44695 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23227 ns
ServerComputation:ParallelMultiplyCiphertexts: 1191320 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42980 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26635 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193664 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44959 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23774 ns
ServerComputation:ParallelMultiplyCiphertexts: 1168212 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46237 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25496 ns
ServerComputation:ParallelMultiplyCiphertexts: 1254924 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46772 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22662 ns
ServerComputation:ParallelMultiplyCiphertexts: 1165460 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44605 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22843 ns
ServerComputation:ParallelMultiplyCiphertexts: 1170118 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42389 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22976 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190647 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43828 ns
ClientServerCommunication:SendData: 18128325 ns
ServerComputation:ConvertPID2BIDs: 2639 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 52982 ns
ServerComputation:ParallelMultiplyCiphertexts: 1116968 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 54018 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28179 ns
ServerComputation:ParallelMultiplyCiphertexts: 1094069 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43772 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27880 ns
ServerComputation:ParallelMultiplyCiphertexts: 1139852 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45603 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27944 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169764 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46075 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28006 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174495 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47407 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26636 ns
ServerComputation:ParallelMultiplyCiphertexts: 1199549 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 41695 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26152 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198308 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44192 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23771 ns
ServerComputation:ParallelMultiplyCiphertexts: 1160228 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43501 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24325 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171090 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45190 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25268 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187376 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45278 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24637 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188992 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45283 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24384 ns
