Initializing ElGamal Parameters...
DiskIOLoadSingleBlockCiphertextFromDisk: 27264 ns
ServerComputation:ParallelMultiplyCiphertexts: 1163215 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47563 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26057 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180536 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46133 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25924 ns
ServerComputation:ParallelMultiplyCiphertexts: 1194313 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47853 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24334 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198136 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44242 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24284 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177683 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46103 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24233 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198134 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46182 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23475 ns
ServerComputation:ParallelMultiplyCiphertexts: 1195683 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44681 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21013 ns
ServerComputation:ParallelMultiplyCiphertexts: 1202395 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43312 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21363 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180675 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44836 ns
ClientServerCommunication:SendData: 21691797 ns
ServerComputation:ConvertPID2BIDs: 4210 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 54100 ns
ServerComputation:ParallelMultiplyCiphertexts: 1114493 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 56717 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28473 ns
ServerComputation:ParallelMultiplyCiphertexts: 1141500 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48105 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27998 ns
ServerComputation:ParallelMultiplyCiphertexts: 1139799 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51594 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 30880 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190380 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47849 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29920 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172597 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48207 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28939 ns
ServerComputation:ParallelMultiplyCiphertexts: 1182595 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47222 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28136 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197013 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44731 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25231 ns
ServerComputation:ParallelMultiplyCiphertexts: 1207658 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47867 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23181 ns
ServerComputation:ParallelMultiplyCiphertexts: 1230418 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48027 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25654 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176091 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48792 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25419 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179106 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46818 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24410 ns
ServerComputation:ParallelMultiplyCiphertexts: 1165005 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45771 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25815 ns
ServerComputation:ParallelMultiplyCiphertexts: 1194136 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44029 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23511 ns
ServerComputation:ParallelMultiplyCiphertexts: 1210193 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46616 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24944 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192066 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47963 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26736 ns
ServerComputation:ParallelMultiplyCiphertexts: 1161724 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46280 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26115 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178023 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46505 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24938 ns
ServerComputation:ParallelMultiplyCiphertexts: 1191789 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45249 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24325 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174707 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43181 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23340 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192957 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47297 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23584 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187215 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45351 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21981 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173716 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42572 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24754 ns
ServerComputation:ParallelMultiplyCiphertexts: 1200717 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42824 ns
ClientServerCommunication:SendData: 22509747 ns
ServerComputation:ConvertPID2BIDs: 4758 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 55483 ns
ServerComputation:ParallelMultiplyCiphertexts: 1107083 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 55062 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29571 ns
ServerComputation:ParallelMultiplyCiphertexts: 1143051 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48260 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29901 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180370 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47418 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29446 ns
ServerComputation:ParallelMultiplyCiphertexts: 1203446 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47100 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 30049 ns
ServerComputation:ParallelMultiplyCiphertexts: 1151221 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47760 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28577 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176721 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47431 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28331 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172911 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48285 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24442 ns
ServerComputation:ParallelMultiplyCiphertexts: 1155688 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47904 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26974 ns
ServerComputation:ParallelMultiplyCiphertexts: 1211587 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46413 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25549 ns
ServerComputation:ParallelMultiplyCiphertexts: 1184578 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43979 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27787 ns
ServerComputation:ParallelMultiplyCiphertexts: 1165595 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44335 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25574 ns
ServerComputation:ParallelMultiplyCiphertexts: 1160258 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45844 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25318 ns
ServerComputation:ParallelMultiplyCiphertexts: 1167141 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47815 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23778 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197405 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44444 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24498 ns
ServerComputation:ParallelMultiplyCiphertexts: 1185031 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50049 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25443 ns
ServerComputation:ParallelMultiplyCiphertexts: 1167785 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44631 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25135 ns
ServerComputation:ParallelMultiplyCiphertexts: 1182309 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43933 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26045 ns
ServerComputation:ParallelMultiplyCiphertexts: 1199086 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46737 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23894 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180009 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45617 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23708 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171463 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45741 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25745 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177198 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43413 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23634 ns
ServerComputation:ParallelMultiplyCiphertexts: 1165062 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43869 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21391 ns
ServerComputation:ParallelMultiplyCiphertexts: 1163275 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43009 ns
ClientServerCommunication:SendData: 17492297 ns
ServerComputation:ConvertPID2BIDs: 2124 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 54784 ns
ServerComputation:ParallelMultiplyCiphertexts: 1128805 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 55752 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28885 ns
ServerComputation:ParallelMultiplyCiphertexts: 1140161 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50273 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29171 ns
ServerComputation:ParallelMultiplyCiphertexts: 1194116 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46808 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27951 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181205 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48720 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29165 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190081 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45820 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29559 ns
ServerComputation:ParallelMultiplyCiphertexts: 1204216 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47286 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27686 ns
ServerComputation:ParallelMultiplyCiphertexts: 1199849 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48196 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25659 ns
ServerComputation:ParallelMultiplyCiphertexts: 1199468 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47786 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25841 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187994 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46748 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24420 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198366 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47023 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26295 ns
ServerComputation:ParallelMultiplyCiphertexts: 1195799 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44665 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26335 ns
ServerComputation:ParallelMultiplyCiphertexts: 1194306 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47813 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23602 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176848 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47044 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23570 ns
ServerComputation:ParallelMultiplyCiphertexts: 1217924 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47997 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24076 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171985 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45252 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25026 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175535 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45090 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 30740 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180443 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44658 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25363 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192720 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45681 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25862 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171275 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48569 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22358 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179590 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44993 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24060 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174767 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46832 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23496 ns
ServerComputation:ParallelMultiplyCiphertexts: 1185474 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44731 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22584 ns
ServerComputation:ParallelMultiplyCiphertexts: 1191800 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45597 ns
ClientServerCommunication:SendData: 20195465 ns
ServerComputation:ConvertPID2BIDs: 2207 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 52173 ns
ServerComputation:ParallelMultiplyCiphertexts: 1128776 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 52008 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29958 ns
ServerComputation:ParallelMultiplyCiphertexts: 1126746 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49514 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28640 ns
ServerComputation:ParallelMultiplyCiphertexts: 1142801 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47302 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27340 ns
ServerComputation:ParallelMultiplyCiphertexts: 1191228 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46635 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29893 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190974 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45423 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 33190 ns
