Initializing ElGamal Parameters...
ServerComputation:ConvertPID2BIDs: 6523 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 51988 ns
ServerComputation:ParallelMultiplyCiphertexts: 1097735 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 52959 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28002 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172021 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45682 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27048 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180611 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46663 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26897 ns
ServerComputation:ParallelMultiplyCiphertexts: 1194992 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51668 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27596 ns
ServerComputation:ParallelMultiplyCiphertexts: 1168600 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47995 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25727 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193152 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51115 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24366 ns
ServerComputation:ParallelMultiplyCiphertexts: 1186244 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47766 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25291 ns
ServerComputation:ParallelMultiplyCiphertexts: 1195976 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48798 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25819 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172880 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45702 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24793 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178861 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50448 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26318 ns
ServerComputation:ParallelMultiplyCiphertexts: 1165839 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49008 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28774 ns
ServerComputation:ParallelMultiplyCiphertexts: 1165391 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49261 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28825 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187150 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48626 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28839 ns
ServerComputation:ParallelMultiplyCiphertexts: 1166396 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47825 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29076 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172247 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47255 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28387 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188903 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48243 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24923 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193848 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46221 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24190 ns
ServerComputation:ParallelMultiplyCiphertexts: 1161780 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45764 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21803 ns
ServerComputation:ParallelMultiplyCiphertexts: 1167076 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44673 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21971 ns
ServerComputation:ParallelMultiplyCiphertexts: 1157109 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45634 ns
ClientServerCommunication:SendData: 19030027 ns
ServerComputation:ConvertPID2BIDs: 6224 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 50253 ns
ServerComputation:ParallelMultiplyCiphertexts: 1100384 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 52113 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26223 ns
ServerComputation:ParallelMultiplyCiphertexts: 1189103 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47988 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26672 ns
ServerComputation:ParallelMultiplyCiphertexts: 1204841 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48472 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24588 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180131 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48007 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26240 ns
ServerComputation:ParallelMultiplyCiphertexts: 1155307 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47001 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24791 ns
ServerComputation:ParallelMultiplyCiphertexts: 1170254 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46889 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26096 ns
ServerComputation:ParallelMultiplyCiphertexts: 1185647 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48785 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24508 ns
ServerComputation:ParallelMultiplyCiphertexts: 1170469 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46236 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26004 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180707 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47366 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25210 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180930 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47354 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24975 ns
ServerComputation:ParallelMultiplyCiphertexts: 1158646 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47349 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28046 ns
ServerComputation:ParallelMultiplyCiphertexts: 1164054 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46415 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28674 ns
ServerComputation:ParallelMultiplyCiphertexts: 1170104 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49691 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28456 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176048 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51338 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28868 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172253 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47429 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26694 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197791 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46211 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28933 ns
ServerComputation:ParallelMultiplyCiphertexts: 1151817 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47716 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26435 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173903 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45040 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24061 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171928 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45689 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22408 ns
ServerComputation:ParallelMultiplyCiphertexts: 1170887 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44241 ns
ClientServerCommunication:SendData: 20345668 ns
ServerComputation:ConvertPID2BIDs: 2298 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 49540 ns
ServerComputation:ParallelMultiplyCiphertexts: 1139753 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 53893 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26481 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188494 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46386 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25270 ns
ServerComputation:ParallelMultiplyCiphertexts: 1161353 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46220 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25617 ns
ServerComputation:ParallelMultiplyCiphertexts: 1158821 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49489 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25579 ns
ServerComputation:ParallelMultiplyCiphertexts: 1154348 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47013 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27018 ns
ServerComputation:ParallelMultiplyCiphertexts: 1203644 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44832 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25181 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171899 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48003 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25660 ns
ServerComputation:ParallelMultiplyCiphertexts: 1166231 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46719 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24392 ns
ServerComputation:ParallelMultiplyCiphertexts: 1183254 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46682 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24314 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192762 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47839 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24749 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177437 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46042 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28738 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174797 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47594 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28942 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173504 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46451 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27250 ns
ServerComputation:ParallelMultiplyCiphertexts: 1160400 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46662 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29214 ns
ServerComputation:ParallelMultiplyCiphertexts: 1164786 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46833 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27692 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198056 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46597 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27430 ns
ServerComputation:ParallelMultiplyCiphertexts: 1166639 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48317 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25181 ns
ServerComputation:ParallelMultiplyCiphertexts: 1184448 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46627 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22263 ns
ServerComputation:ParallelMultiplyCiphertexts: 1168309 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43539 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22707 ns
ServerComputation:ParallelMultiplyCiphertexts: 1161184 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43432 ns
ClientServerCommunication:SendData: 18739468 ns
ServerComputation:ConvertPID2BIDs: 2189 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 49890 ns
ServerComputation:ParallelMultiplyCiphertexts: 1134864 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51149 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26053 ns
ServerComputation:ParallelMultiplyCiphertexts: 1184739 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49057 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25428 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193316 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48706 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25232 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177821 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46633 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27127 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198751 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45614 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26084 ns
ServerComputation:ParallelMultiplyCiphertexts: 1184790 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48393 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24704 ns
ServerComputation:ParallelMultiplyCiphertexts: 1184855 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48685 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24361 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171660 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45768 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27121 ns
ServerComputation:ParallelMultiplyCiphertexts: 1207910 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45585 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24032 ns
ServerComputation:ParallelMultiplyCiphertexts: 1164028 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45296 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25752 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175976 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48259 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27792 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174509 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47009 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28236 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188288 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47739 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 30034 ns
ServerComputation:ParallelMultiplyCiphertexts: 1159322 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46482 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27483 ns
ServerComputation:ParallelMultiplyCiphertexts: 1167030 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48945 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27131 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169577 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46910 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26487 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179036 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48789 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25277 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192126 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45900 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22745 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198899 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48075 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22500 ns
ServerComputation:ParallelMultiplyCiphertexts: 1199729 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43913 ns
ClientServerCommunication:SendData: 17164821 ns
ServerComputation:ConvertPID2BIDs: 2877 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 52526 ns
ServerComputation:ParallelMultiplyCiphertexts: 1105430 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 53542 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27038 ns
ServerComputation:ParallelMultiplyCiphertexts: 1183524 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43836 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25706 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187175 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47922 ns
