Initializing ElGamal Parameters...
DiskIOLoadSingleBlockCiphertextFromDisk: 25836 ns
ServerComputation:ParallelMultiplyCiphertexts: 1199282 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47367 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25344 ns
ServerComputation:ParallelMultiplyCiphertexts: 1204084 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46105 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28849 ns
ServerComputation:ParallelMultiplyCiphertexts: 1217213 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48612 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28765 ns
ServerComputation:ParallelMultiplyCiphertexts: 1228223 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49014 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 30268 ns
ServerComputation:ParallelMultiplyCiphertexts: 1218550 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47867 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28188 ns
ServerComputation:ParallelMultiplyCiphertexts: 1231989 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44799 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28130 ns
ServerComputation:ParallelMultiplyCiphertexts: 1223055 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43928 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26027 ns
ServerComputation:ParallelMultiplyCiphertexts: 1232254 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49511 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24742 ns
ServerComputation:ParallelMultiplyCiphertexts: 1212813 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45063 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25320 ns
ServerComputation:ParallelMultiplyCiphertexts: 1208017 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46555 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24166 ns
ServerComputation:ParallelMultiplyCiphertexts: 1207028 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46948 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25703 ns
ServerComputation:ParallelMultiplyCiphertexts: 1208773 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48599 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23582 ns
ServerComputation:ParallelMultiplyCiphertexts: 1217088 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43986 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23191 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197624 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43857 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22154 ns
ServerComputation:ParallelMultiplyCiphertexts: 1207345 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43155 ns
ClientServerCommunication:SendData: 22345413 ns
ServerComputation:ConvertPID2BIDs: 7279 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 48852 ns
ServerComputation:ParallelMultiplyCiphertexts: 1146550 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50190 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 31202 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193466 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47507 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26061 ns
ServerComputation:ParallelMultiplyCiphertexts: 1201280 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44631 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26603 ns
ServerComputation:ParallelMultiplyCiphertexts: 1196544 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43577 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26537 ns
ServerComputation:ParallelMultiplyCiphertexts: 1207194 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46251 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24560 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198196 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48188 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26582 ns
ServerComputation:ParallelMultiplyCiphertexts: 1225475 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47406 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25595 ns
ServerComputation:ParallelMultiplyCiphertexts: 1238803 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45383 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24694 ns
ServerComputation:ParallelMultiplyCiphertexts: 1217984 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49159 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25908 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187271 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45008 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25954 ns
ServerComputation:ParallelMultiplyCiphertexts: 1203860 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48644 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25975 ns
ServerComputation:ParallelMultiplyCiphertexts: 1228538 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44849 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28601 ns
ServerComputation:ParallelMultiplyCiphertexts: 1202852 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43354 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28361 ns
ServerComputation:ParallelMultiplyCiphertexts: 1226270 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48627 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28407 ns
ServerComputation:ParallelMultiplyCiphertexts: 1217195 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47812 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27720 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197606 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48450 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28736 ns
ServerComputation:ParallelMultiplyCiphertexts: 1195476 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49758 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29501 ns
ServerComputation:ParallelMultiplyCiphertexts: 1199603 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45575 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24432 ns
ServerComputation:ParallelMultiplyCiphertexts: 1213434 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48745 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26376 ns
ServerComputation:ParallelMultiplyCiphertexts: 1359400 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48233 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23663 ns
ServerComputation:ParallelMultiplyCiphertexts: 1236060 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44361 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24222 ns
ServerComputation:ParallelMultiplyCiphertexts: 1182965 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46307 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24450 ns
ServerComputation:ParallelMultiplyCiphertexts: 1205705 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44215 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29664 ns
ServerComputation:ParallelMultiplyCiphertexts: 1201796 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44006 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21182 ns
ServerComputation:ParallelMultiplyCiphertexts: 1204548 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42359 ns
ClientServerCommunication:SendData: 22961136 ns
ServerComputation:ConvertPID2BIDs: 7265 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 52897 ns
ServerComputation:ParallelMultiplyCiphertexts: 1231980 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51286 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 31691 ns
ServerComputation:ParallelMultiplyCiphertexts: 1346754 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46795 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26915 ns
ServerComputation:ParallelMultiplyCiphertexts: 1196381 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49469 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25127 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188890 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45375 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26730 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187393 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47901 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25272 ns
ServerComputation:ParallelMultiplyCiphertexts: 1236353 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45506 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24662 ns
ServerComputation:ParallelMultiplyCiphertexts: 1206751 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48029 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26297 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193795 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46173 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25116 ns
ServerComputation:ParallelMultiplyCiphertexts: 1211556 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44662 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26246 ns
ServerComputation:ParallelMultiplyCiphertexts: 1222749 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46333 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25815 ns
ServerComputation:ParallelMultiplyCiphertexts: 1210316 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44604 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25551 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198862 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45847 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 30254 ns
ServerComputation:ParallelMultiplyCiphertexts: 1210141 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46992 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28890 ns
ServerComputation:ParallelMultiplyCiphertexts: 1191791 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46065 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28121 ns
ServerComputation:ParallelMultiplyCiphertexts: 1201453 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46264 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 33011 ns
ServerComputation:ParallelMultiplyCiphertexts: 1218143 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44934 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27685 ns
ServerComputation:ParallelMultiplyCiphertexts: 1200848 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47078 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27835 ns
ServerComputation:ParallelMultiplyCiphertexts: 1224528 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46968 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24275 ns
ServerComputation:ParallelMultiplyCiphertexts: 1202298 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45683 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25569 ns
ServerComputation:ParallelMultiplyCiphertexts: 1216091 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45661 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24867 ns
ServerComputation:ParallelMultiplyCiphertexts: 1236538 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47887 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24293 ns
ServerComputation:ParallelMultiplyCiphertexts: 1224690 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45418 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24057 ns
ServerComputation:ParallelMultiplyCiphertexts: 1224081 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42877 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23885 ns
ServerComputation:ParallelMultiplyCiphertexts: 1212050 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43915 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24363 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193164 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48919 ns
ClientServerCommunication:SendData: 16199382 ns
ServerComputation:ConvertPID2BIDs: 5278 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 49744 ns
ServerComputation:ParallelMultiplyCiphertexts: 1150098 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51326 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 31594 ns
ServerComputation:ParallelMultiplyCiphertexts: 1151773 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47710 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26348 ns
ServerComputation:ParallelMultiplyCiphertexts: 1189878 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46724 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24316 ns
ServerComputation:ParallelMultiplyCiphertexts: 1236627 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43814 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26435 ns
ServerComputation:ParallelMultiplyCiphertexts: 1210018 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50562 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25736 ns
ServerComputation:ParallelMultiplyCiphertexts: 1203515 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46837 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25685 ns
ServerComputation:ParallelMultiplyCiphertexts: 1209594 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 52825 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26566 ns
ServerComputation:ParallelMultiplyCiphertexts: 1216449 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47086 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26051 ns
ServerComputation:ParallelMultiplyCiphertexts: 1195298 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48241 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24482 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197486 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47037 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26348 ns
ServerComputation:ParallelMultiplyCiphertexts: 1201059 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46897 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27397 ns
ServerComputation:ParallelMultiplyCiphertexts: 1214593 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47287 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27021 ns
ServerComputation:ParallelMultiplyCiphertexts: 1229495 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47231 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 30128 ns
ServerComputation:ParallelMultiplyCiphertexts: 1237136 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51647 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28304 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197092 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49905 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27445 ns
ServerComputation:ParallelMultiplyCiphertexts: 1206766 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45356 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27188 ns
ServerComputation:ParallelMultiplyCiphertexts: 1228102 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47798 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28939 ns
ServerComputation:ParallelMultiplyCiphertexts: 1220440 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48445 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26322 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198059 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45108 ns
