Initializing ElGamal Parameters...
DiskIOUpdateSingleBlockCiphertextToDisk: 48287 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22307 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169960 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45924 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22491 ns
ServerComputation:ParallelMultiplyCiphertexts: 1185376 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46054 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21817 ns
ServerComputation:ParallelMultiplyCiphertexts: 1184683 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45348 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 18797 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192561 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42201 ns
ClientServerCommunication:SendData: 21930834 ns
ServerComputation:ConvertPID2BIDs: 1552 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 55228 ns
ServerComputation:ParallelMultiplyCiphertexts: 1102228 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50541 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27552 ns
ServerComputation:ParallelMultiplyCiphertexts: 1141175 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51537 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24438 ns
ServerComputation:ParallelMultiplyCiphertexts: 1160129 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46543 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25204 ns
ServerComputation:ParallelMultiplyCiphertexts: 1200280 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49118 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24650 ns
ServerComputation:ParallelMultiplyCiphertexts: 1184607 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44327 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24729 ns
ServerComputation:ParallelMultiplyCiphertexts: 1186292 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48134 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24895 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179893 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47786 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22642 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171479 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47005 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23938 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192613 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 52055 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25197 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169665 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47809 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23049 ns
ServerComputation:ParallelMultiplyCiphertexts: 1182037 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46606 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22002 ns
ServerComputation:ParallelMultiplyCiphertexts: 1205637 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46182 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22988 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198672 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47280 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23171 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171771 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45104 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22021 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169672 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46616 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 18581 ns
ServerComputation:ParallelMultiplyCiphertexts: 1161170 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42249 ns
ClientServerCommunication:SendData: 19683468 ns
ServerComputation:ConvertPID2BIDs: 1547 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 51786 ns
ServerComputation:ParallelMultiplyCiphertexts: 1092069 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50513 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25360 ns
ServerComputation:ParallelMultiplyCiphertexts: 1130069 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46597 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26587 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178678 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48074 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24461 ns
ServerComputation:ParallelMultiplyCiphertexts: 1182218 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47675 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24822 ns
ServerComputation:ParallelMultiplyCiphertexts: 1166839 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47600 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23829 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171636 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43959 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24200 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188853 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47535 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22869 ns
ServerComputation:ParallelMultiplyCiphertexts: 1182815 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47935 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23862 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187380 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45724 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22136 ns
ServerComputation:ParallelMultiplyCiphertexts: 1189196 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46583 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23926 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171224 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46231 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22030 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169875 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44818 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22802 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187015 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48605 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22914 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177436 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44815 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22802 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180037 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44044 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25993 ns
ServerComputation:ParallelMultiplyCiphertexts: 1182766 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42499 ns
ClientServerCommunication:SendData: 20962603 ns
ServerComputation:ConvertPID2BIDs: 1560 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 50615 ns
ServerComputation:ParallelMultiplyCiphertexts: 1082048 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 52916 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24920 ns
ServerComputation:ParallelMultiplyCiphertexts: 1114730 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48436 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26151 ns
ServerComputation:ParallelMultiplyCiphertexts: 1135285 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48418 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24979 ns
ServerComputation:ParallelMultiplyCiphertexts: 1152315 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47345 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25152 ns
ServerComputation:ParallelMultiplyCiphertexts: 1207042 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43799 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24169 ns
ServerComputation:ParallelMultiplyCiphertexts: 1183758 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46050 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24978 ns
ServerComputation:ParallelMultiplyCiphertexts: 1165328 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44566 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22912 ns
ServerComputation:ParallelMultiplyCiphertexts: 1163336 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48393 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24218 ns
ServerComputation:ParallelMultiplyCiphertexts: 1162353 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46094 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24423 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198578 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47547 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24332 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180074 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49573 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23718 ns
ServerComputation:ParallelMultiplyCiphertexts: 1164285 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49929 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21785 ns
ServerComputation:ParallelMultiplyCiphertexts: 1185988 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49147 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22138 ns
ServerComputation:ParallelMultiplyCiphertexts: 1202266 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45071 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21781 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180853 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47337 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 18013 ns
ServerComputation:ParallelMultiplyCiphertexts: 1158873 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42756 ns
ClientServerCommunication:SendData: 18752409 ns
ServerComputation:ConvertPID2BIDs: 1771 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 49842 ns
ServerComputation:ParallelMultiplyCiphertexts: 1107508 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 52274 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25972 ns
ServerComputation:ParallelMultiplyCiphertexts: 1098593 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47479 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25103 ns
ServerComputation:ParallelMultiplyCiphertexts: 1136884 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47352 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23922 ns
ServerComputation:ParallelMultiplyCiphertexts: 1202984 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45686 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24324 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179540 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45812 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23534 ns
ServerComputation:ParallelMultiplyCiphertexts: 1189009 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47987 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23790 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180950 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45463 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21275 ns
ServerComputation:ParallelMultiplyCiphertexts: 1194967 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46526 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23133 ns
ServerComputation:ParallelMultiplyCiphertexts: 1205425 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47251 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23246 ns
ServerComputation:ParallelMultiplyCiphertexts: 1196391 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50396 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23947 ns
ServerComputation:ParallelMultiplyCiphertexts: 1186151 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47696 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23819 ns
ServerComputation:ParallelMultiplyCiphertexts: 1186277 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46051 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25327 ns
ServerComputation:ParallelMultiplyCiphertexts: 1207510 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44703 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23094 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197903 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47698 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21459 ns
ServerComputation:ParallelMultiplyCiphertexts: 1195375 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45993 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 18634 ns
ServerComputation:ParallelMultiplyCiphertexts: 1161230 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42143 ns
ClientServerCommunication:SendData: 19099417 ns
ServerComputation:ConvertPID2BIDs: 5274 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 52425 ns
ServerComputation:ParallelMultiplyCiphertexts: 1135706 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 56497 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26665 ns
ServerComputation:ParallelMultiplyCiphertexts: 1108454 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45592 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25514 ns
ServerComputation:ParallelMultiplyCiphertexts: 1142817 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46441 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23738 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180352 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46124 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23696 ns
ServerComputation:ParallelMultiplyCiphertexts: 1191249 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45287 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24579 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174328 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48347 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23930 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172171 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48661 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23953 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174179 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44962 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23510 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181978 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46426 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23772 ns
ServerComputation:ParallelMultiplyCiphertexts: 1204343 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47146 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25539 ns
ServerComputation:ParallelMultiplyCiphertexts: 1207582 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47122 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22212 ns
ServerComputation:ParallelMultiplyCiphertexts: 1163420 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45550 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24825 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175485 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50370 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22291 ns
ServerComputation:ParallelMultiplyCiphertexts: 1186366 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45670 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22115 ns
