Initializing ElGamal Parameters...
DiskIOLoadSingleBlockCiphertextFromDisk: 27987 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176597 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47174 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26853 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179323 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46573 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28115 ns
ServerComputation:ParallelMultiplyCiphertexts: 1195095 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46928 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28679 ns
ServerComputation:ParallelMultiplyCiphertexts: 1194946 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47236 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25498 ns
ServerComputation:ParallelMultiplyCiphertexts: 1183190 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45719 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25930 ns
ServerComputation:ParallelMultiplyCiphertexts: 1209003 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44520 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29100 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192326 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46281 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24537 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198794 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45618 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24878 ns
ServerComputation:ParallelMultiplyCiphertexts: 1185885 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45425 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25755 ns
ServerComputation:ParallelMultiplyCiphertexts: 1184460 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43801 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25940 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179964 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46400 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24451 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171490 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45091 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25162 ns
ServerComputation:ParallelMultiplyCiphertexts: 1196800 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45163 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23878 ns
ServerComputation:ParallelMultiplyCiphertexts: 1170763 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43785 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24206 ns
ServerComputation:ParallelMultiplyCiphertexts: 1182086 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43191 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25238 ns
ServerComputation:ParallelMultiplyCiphertexts: 1203114 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43906 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25018 ns
ServerComputation:ParallelMultiplyCiphertexts: 1199359 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47047 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23276 ns
ServerComputation:ParallelMultiplyCiphertexts: 1168746 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51953 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27196 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174813 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44260 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23968 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174679 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42681 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21909 ns
ServerComputation:ParallelMultiplyCiphertexts: 1168416 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44014 ns
ClientServerCommunication:SendData: 18704472 ns
ServerComputation:ConvertPID2BIDs: 2549 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 48345 ns
ServerComputation:ParallelMultiplyCiphertexts: 1119880 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51008 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25407 ns
ServerComputation:ParallelMultiplyCiphertexts: 1183288 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45144 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29934 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187888 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47417 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29023 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171062 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44359 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28359 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177171 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45307 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28670 ns
ServerComputation:ParallelMultiplyCiphertexts: 1202730 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46294 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 32654 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176596 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47339 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28132 ns
ServerComputation:ParallelMultiplyCiphertexts: 1191314 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47196 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27913 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197249 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47017 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25809 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172908 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44289 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26226 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169722 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43958 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 30633 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174824 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46734 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27080 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178717 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43441 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24178 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187578 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44484 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25172 ns
ServerComputation:ParallelMultiplyCiphertexts: 1201332 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44085 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24560 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175803 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45774 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25031 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177051 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43421 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25371 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173842 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45337 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24990 ns
ServerComputation:ParallelMultiplyCiphertexts: 1156681 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44644 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25157 ns
ServerComputation:ParallelMultiplyCiphertexts: 1206633 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44925 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24404 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188414 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46033 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25856 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179020 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46684 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25300 ns
ServerComputation:ParallelMultiplyCiphertexts: 1159102 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44347 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25251 ns
ServerComputation:ParallelMultiplyCiphertexts: 1159667 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45779 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26955 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198857 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42845 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24607 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176520 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43021 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21223 ns
ServerComputation:ParallelMultiplyCiphertexts: 1170518 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43671 ns
ClientServerCommunication:SendData: 19117149 ns
ServerComputation:ConvertPID2BIDs: 3082 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 51632 ns
ServerComputation:ParallelMultiplyCiphertexts: 1117858 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 61466 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25882 ns
ServerComputation:ParallelMultiplyCiphertexts: 1160219 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44728 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28526 ns
ServerComputation:ParallelMultiplyCiphertexts: 1148342 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44373 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29542 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180160 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45598 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29451 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181062 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44472 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28833 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169759 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43224 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27440 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169963 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47290 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28116 ns
ServerComputation:ParallelMultiplyCiphertexts: 1200483 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45532 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29509 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169836 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47545 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25693 ns
ServerComputation:ParallelMultiplyCiphertexts: 1191469 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45115 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25611 ns
ServerComputation:ParallelMultiplyCiphertexts: 1183217 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46494 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24646 ns
ServerComputation:ParallelMultiplyCiphertexts: 1256556 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47513 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28092 ns
ServerComputation:ParallelMultiplyCiphertexts: 1213406 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46182 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25675 ns
ServerComputation:ParallelMultiplyCiphertexts: 1189789 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45117 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24737 ns
ServerComputation:ParallelMultiplyCiphertexts: 1194227 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45286 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25050 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180185 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46268 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25813 ns
ServerComputation:ParallelMultiplyCiphertexts: 1202189 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46807 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24765 ns
ServerComputation:ParallelMultiplyCiphertexts: 1201592 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44526 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24233 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190757 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45943 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24349 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174037 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44710 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25183 ns
ServerComputation:ParallelMultiplyCiphertexts: 1212747 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 41998 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25197 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173541 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42827 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23898 ns
ServerComputation:ParallelMultiplyCiphertexts: 1182784 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43769 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24755 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177675 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48064 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26085 ns
ServerComputation:ParallelMultiplyCiphertexts: 1194248 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43792 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26363 ns
ServerComputation:ParallelMultiplyCiphertexts: 1168490 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43799 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22144 ns
ServerComputation:ParallelMultiplyCiphertexts: 1183384 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 41731 ns
ClientServerCommunication:SendData: 18227380 ns
ServerComputation:ConvertPID2BIDs: 2591 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 51965 ns
ServerComputation:ParallelMultiplyCiphertexts: 1100217 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 52547 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24562 ns
ServerComputation:ParallelMultiplyCiphertexts: 1160155 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45547 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28647 ns
ServerComputation:ParallelMultiplyCiphertexts: 1163529 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44552 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 30182 ns
ServerComputation:ParallelMultiplyCiphertexts: 1202217 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47022 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28213 ns
ServerComputation:ParallelMultiplyCiphertexts: 1163358 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46535 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27998 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177928 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46319 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28172 ns
ServerComputation:ParallelMultiplyCiphertexts: 1185635 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44638 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27864 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190939 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46617 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28720 ns
ServerComputation:ParallelMultiplyCiphertexts: 1163930 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47265 ns
