Initializing ElGamal Parameters...
DiskIOUpdateSingleBlockCiphertextToDisk: 44077 ns
ClientServerCommunication:SendData: 20055361 ns
ServerComputation:ConvertPID2BIDs: 1655 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 57955 ns
ServerComputation:ParallelMultiplyCiphertexts: 1096504 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 52097 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26560 ns
ServerComputation:ParallelMultiplyCiphertexts: 1143392 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44696 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28817 ns
ServerComputation:ParallelMultiplyCiphertexts: 1156449 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47627 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28839 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198207 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45781 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28871 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173760 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46493 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28854 ns
ServerComputation:ParallelMultiplyCiphertexts: 1199355 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48404 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28579 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190271 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45144 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28737 ns
ServerComputation:ParallelMultiplyCiphertexts: 1205201 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46639 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28421 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187850 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47421 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27881 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188199 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47487 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28455 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179012 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49563 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27281 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173698 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46820 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25447 ns
ServerComputation:ParallelMultiplyCiphertexts: 1196627 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44102 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22814 ns
ServerComputation:ParallelMultiplyCiphertexts: 1170726 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45569 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23290 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187034 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43930 ns
ClientServerCommunication:SendData: 18572156 ns
ServerComputation:ConvertPID2BIDs: 1933 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 66243 ns
ServerComputation:ParallelMultiplyCiphertexts: 1119833 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 58854 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27883 ns
ServerComputation:ParallelMultiplyCiphertexts: 1166105 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46640 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 32586 ns
ServerComputation:ParallelMultiplyCiphertexts: 1166073 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47418 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 32487 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176831 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46832 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 32205 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177092 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48844 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 31737 ns
ServerComputation:ParallelMultiplyCiphertexts: 1167606 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46881 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 30675 ns
ServerComputation:ParallelMultiplyCiphertexts: 1194702 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50200 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 31202 ns
ServerComputation:ParallelMultiplyCiphertexts: 1215391 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46871 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 30824 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190835 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46442 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 31105 ns
ServerComputation:ParallelMultiplyCiphertexts: 1166580 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46468 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 31055 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179476 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47625 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 32133 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193454 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47962 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 30048 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175397 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47493 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28039 ns
ServerComputation:ParallelMultiplyCiphertexts: 1189653 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43943 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27945 ns
ServerComputation:ParallelMultiplyCiphertexts: 1204096 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45852 ns
ClientServerCommunication:SendData: 19072910 ns
ServerComputation:ConvertPID2BIDs: 1854 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 58521 ns
ServerComputation:ParallelMultiplyCiphertexts: 1094723 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 55186 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23726 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171175 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50667 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27268 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180401 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48289 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27661 ns
ServerComputation:ParallelMultiplyCiphertexts: 1183274 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48439 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27627 ns
ServerComputation:ParallelMultiplyCiphertexts: 1254309 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46579 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27861 ns
ServerComputation:ParallelMultiplyCiphertexts: 1209538 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48386 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 32136 ns
ServerComputation:ParallelMultiplyCiphertexts: 1154255 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47153 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 31038 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178448 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45962 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 30039 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171814 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46265 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27851 ns
ServerComputation:ParallelMultiplyCiphertexts: 1148855 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47575 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29005 ns
ServerComputation:ParallelMultiplyCiphertexts: 1209581 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 53008 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29614 ns
ServerComputation:ParallelMultiplyCiphertexts: 1183892 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46280 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27982 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169193 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46301 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27508 ns
ServerComputation:ParallelMultiplyCiphertexts: 1159124 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45559 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24155 ns
ServerComputation:ParallelMultiplyCiphertexts: 1195111 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44770 ns
ClientServerCommunication:SendData: 18476899 ns
ServerComputation:ConvertPID2BIDs: 1851 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 61991 ns
ServerComputation:ParallelMultiplyCiphertexts: 1124667 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 56706 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 34301 ns
ServerComputation:ParallelMultiplyCiphertexts: 1150583 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 54647 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 38082 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171443 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50144 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29987 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188880 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48748 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26355 ns
ServerComputation:ParallelMultiplyCiphertexts: 1196671 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47111 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 38560 ns
ServerComputation:ParallelMultiplyCiphertexts: 1184665 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50380 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 31713 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178996 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43891 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 31306 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181095 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44773 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 32811 ns
ServerComputation:ParallelMultiplyCiphertexts: 1161810 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50722 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27982 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175676 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48317 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28851 ns
ServerComputation:ParallelMultiplyCiphertexts: 1196862 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49183 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 32019 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177050 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49662 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29242 ns
ServerComputation:ParallelMultiplyCiphertexts: 1195503 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47259 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28920 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181309 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46494 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28486 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173299 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48624 ns
ClientServerCommunication:SendData: 17592834 ns
ServerComputation:ConvertPID2BIDs: 1730 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 64903 ns
ServerComputation:ParallelMultiplyCiphertexts: 1136853 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 59387 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24588 ns
ServerComputation:ParallelMultiplyCiphertexts: 1195198 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49552 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26134 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197779 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47294 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26853 ns
ServerComputation:ParallelMultiplyCiphertexts: 1185868 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47046 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26247 ns
ServerComputation:ParallelMultiplyCiphertexts: 1206429 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47862 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29592 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197147 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49038 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 31856 ns
ServerComputation:ParallelMultiplyCiphertexts: 1191770 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43443 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 32388 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174418 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45605 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 31336 ns
ServerComputation:ParallelMultiplyCiphertexts: 1220115 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44266 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29644 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177696 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46525 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29742 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173218 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50069 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28136 ns
ServerComputation:ParallelMultiplyCiphertexts: 1191533 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49591 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27772 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192025 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47890 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27054 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169514 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44370 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26964 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179021 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46976 ns
ClientServerCommunication:SendData: 17824179 ns
ServerComputation:ConvertPID2BIDs: 1900 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 60714 ns
ServerComputation:ParallelMultiplyCiphertexts: 1101779 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 57186 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28986 ns
ServerComputation:ParallelMultiplyCiphertexts: 1150192 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45782 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 32637 ns
ServerComputation:ParallelMultiplyCiphertexts: 1208498 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46910 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 31302 ns
ServerComputation:ParallelMultiplyCiphertexts: 1200941 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46276 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 30589 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173181 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47871 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 31735 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181154 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48502 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29051 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193088 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47573 ns
