Initializing ElGamal Parameters...
DiskIOUpdateSingleBlockCiphertextToDisk: 47559 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27850 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169600 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46378 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29135 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173987 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45985 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28779 ns
ServerComputation:ParallelMultiplyCiphertexts: 1182567 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47635 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25988 ns
ServerComputation:ParallelMultiplyCiphertexts: 1191691 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44885 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25911 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171777 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45617 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24094 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197082 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44393 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23797 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192297 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42663 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22413 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174956 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 41074 ns
ClientServerCommunication:SendData: 23074802 ns
ServerComputation:ConvertPID2BIDs: 4903 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 48151 ns
ServerComputation:ParallelMultiplyCiphertexts: 1115944 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51835 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25395 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177867 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46437 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 30520 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180845 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48080 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29971 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174968 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 52408 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29296 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190264 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48048 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29201 ns
ServerComputation:ParallelMultiplyCiphertexts: 1168001 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46451 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29080 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173791 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49820 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29006 ns
ServerComputation:ParallelMultiplyCiphertexts: 1189617 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49378 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28409 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197079 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46310 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29266 ns
ServerComputation:ParallelMultiplyCiphertexts: 1162147 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47966 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29087 ns
ServerComputation:ParallelMultiplyCiphertexts: 1168340 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 55578 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28792 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171829 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46724 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26295 ns
ServerComputation:ParallelMultiplyCiphertexts: 1160026 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44924 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26953 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193463 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46081 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24031 ns
ServerComputation:ParallelMultiplyCiphertexts: 1210312 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42626 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24189 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181027 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44160 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22963 ns
ServerComputation:ParallelMultiplyCiphertexts: 1186140 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42950 ns
ClientServerCommunication:SendData: 17871518 ns
ServerComputation:ConvertPID2BIDs: 5309 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 49584 ns
ServerComputation:ParallelMultiplyCiphertexts: 1114484 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51339 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28358 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193395 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46229 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29511 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175524 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46703 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29198 ns
ServerComputation:ParallelMultiplyCiphertexts: 1184369 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46930 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28975 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187907 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49241 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29810 ns
ServerComputation:ParallelMultiplyCiphertexts: 1165249 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47744 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29269 ns
ServerComputation:ParallelMultiplyCiphertexts: 1168217 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46443 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29730 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174515 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49073 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29193 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175691 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47462 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28612 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176521 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47337 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28628 ns
ServerComputation:ParallelMultiplyCiphertexts: 1203730 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45613 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26287 ns
ServerComputation:ParallelMultiplyCiphertexts: 1155399 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44758 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27590 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175002 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 64744 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25772 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178804 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45765 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26121 ns
ServerComputation:ParallelMultiplyCiphertexts: 1143836 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46843 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26560 ns
ServerComputation:ParallelMultiplyCiphertexts: 1202255 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44703 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23612 ns
ServerComputation:ParallelMultiplyCiphertexts: 1195114 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42026 ns
ClientServerCommunication:SendData: 19101012 ns
ServerComputation:ConvertPID2BIDs: 5147 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 52125 ns
ServerComputation:ParallelMultiplyCiphertexts: 1100644 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51752 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25302 ns
ServerComputation:ParallelMultiplyCiphertexts: 1165598 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49602 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29076 ns
ServerComputation:ParallelMultiplyCiphertexts: 1161649 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48035 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29003 ns
ServerComputation:ParallelMultiplyCiphertexts: 1202735 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47567 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29824 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175911 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51808 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28486 ns
ServerComputation:ParallelMultiplyCiphertexts: 1161992 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48159 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29153 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180353 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46043 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29433 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193074 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47574 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29258 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178561 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46933 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29052 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171391 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44950 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28377 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178535 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46171 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28622 ns
ServerComputation:ParallelMultiplyCiphertexts: 1159157 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46661 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29460 ns
ServerComputation:ParallelMultiplyCiphertexts: 1167269 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45042 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26089 ns
ServerComputation:ParallelMultiplyCiphertexts: 1194268 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45864 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25202 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171719 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45855 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24624 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190691 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43311 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23860 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174132 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44232 ns
ClientServerCommunication:SendData: 17108359 ns
ServerComputation:ConvertPID2BIDs: 1809 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 50939 ns
ServerComputation:ParallelMultiplyCiphertexts: 1119947 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50666 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24754 ns
ServerComputation:ParallelMultiplyCiphertexts: 1199708 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45438 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29644 ns
ServerComputation:ParallelMultiplyCiphertexts: 1199318 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46588 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29964 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188456 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46815 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 30369 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181180 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47727 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29646 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198500 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47161 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28643 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192813 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49747 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29077 ns
ServerComputation:ParallelMultiplyCiphertexts: 1189406 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45507 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29412 ns
ServerComputation:ParallelMultiplyCiphertexts: 1167461 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47664 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28857 ns
ServerComputation:ParallelMultiplyCiphertexts: 1214866 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50089 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29084 ns
ServerComputation:ParallelMultiplyCiphertexts: 1167364 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46254 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27953 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178260 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47285 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27572 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174578 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45402 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26878 ns
ServerComputation:ParallelMultiplyCiphertexts: 1189776 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43616 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24975 ns
ServerComputation:ParallelMultiplyCiphertexts: 1166543 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44276 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24630 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172340 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43277 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24505 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176050 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44363 ns
ClientServerCommunication:SendData: 23985374 ns
ServerComputation:ConvertPID2BIDs: 1845 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 51030 ns
ServerComputation:ParallelMultiplyCiphertexts: 1116086 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50985 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25549 ns
ServerComputation:ParallelMultiplyCiphertexts: 1200266 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45318 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28125 ns
ServerComputation:ParallelMultiplyCiphertexts: 1201185 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46056 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29535 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172100 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46056 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29051 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174617 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48778 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29644 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187846 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47413 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29080 ns
