Initializing ElGamal Parameters...
DiskIOUpdateSingleBlockCiphertextToDisk: 47352 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27380 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169268 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46272 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27959 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172139 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48169 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28396 ns
ServerComputation:ParallelMultiplyCiphertexts: 1186538 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47054 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27478 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193137 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45994 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 29312 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175835 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44829 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23937 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197855 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44938 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26444 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187975 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46095 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24107 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198197 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44870 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24254 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179823 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43158 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23228 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187871 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43396 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21372 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171422 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42892 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22915 ns
ServerComputation:ParallelMultiplyCiphertexts: 1199940 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 41301 ns
ClientServerCommunication:SendData: 18491747 ns
ServerComputation:ConvertPID2BIDs: 1891 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 48401 ns
ServerComputation:ParallelMultiplyCiphertexts: 1122926 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51607 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25229 ns
ServerComputation:ParallelMultiplyCiphertexts: 1140723 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45552 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22695 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181745 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46014 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26321 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193884 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43457 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24265 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197540 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42663 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27585 ns
ServerComputation:ParallelMultiplyCiphertexts: 1166620 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46914 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28632 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175229 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46074 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27607 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169697 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43250 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26843 ns
ServerComputation:ParallelMultiplyCiphertexts: 1167526 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44472 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26228 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192628 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45702 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25858 ns
ServerComputation:ParallelMultiplyCiphertexts: 1211095 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44125 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24208 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177464 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 41541 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26551 ns
ServerComputation:ParallelMultiplyCiphertexts: 1164086 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44631 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24830 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173258 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45591 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23533 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188268 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43137 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23578 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171200 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43075 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 20252 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188285 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42127 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23124 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198638 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44916 ns
ClientServerCommunication:SendData: 18997104 ns
ServerComputation:ConvertPID2BIDs: 1815 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 48619 ns
ServerComputation:ParallelMultiplyCiphertexts: 1100306 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50977 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25049 ns
ServerComputation:ParallelMultiplyCiphertexts: 1129298 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45172 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23068 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175054 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43670 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25124 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174568 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44278 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25380 ns
ServerComputation:ParallelMultiplyCiphertexts: 1186185 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48434 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27927 ns
ServerComputation:ParallelMultiplyCiphertexts: 1200264 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47319 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28234 ns
ServerComputation:ParallelMultiplyCiphertexts: 1153964 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46822 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28465 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173016 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45218 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28103 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173053 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45721 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26135 ns
ServerComputation:ParallelMultiplyCiphertexts: 1145096 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46052 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25132 ns
ServerComputation:ParallelMultiplyCiphertexts: 1205672 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45313 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24634 ns
ServerComputation:ParallelMultiplyCiphertexts: 1182349 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45605 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25358 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169781 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 40622 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25525 ns
ServerComputation:ParallelMultiplyCiphertexts: 1159252 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43932 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24904 ns
ServerComputation:ParallelMultiplyCiphertexts: 1157945 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 41367 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24948 ns
ServerComputation:ParallelMultiplyCiphertexts: 1196814 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 41777 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22247 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181471 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43724 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21587 ns
ServerComputation:ParallelMultiplyCiphertexts: 1161506 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 41929 ns
ClientServerCommunication:SendData: 18066888 ns
ServerComputation:ConvertPID2BIDs: 4790 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 50035 ns
ServerComputation:ParallelMultiplyCiphertexts: 1115600 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51026 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25264 ns
ServerComputation:ParallelMultiplyCiphertexts: 1162723 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44962 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23143 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174554 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43922 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27022 ns
ServerComputation:ParallelMultiplyCiphertexts: 1170966 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42456 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24274 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177887 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 41661 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28803 ns
ServerComputation:ParallelMultiplyCiphertexts: 1159970 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47474 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27848 ns
ServerComputation:ParallelMultiplyCiphertexts: 1169097 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44763 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28104 ns
ServerComputation:ParallelMultiplyCiphertexts: 1195339 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46105 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27605 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174714 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45602 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27289 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187193 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46756 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24850 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181267 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44018 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23160 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188122 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45013 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26075 ns
ServerComputation:ParallelMultiplyCiphertexts: 1212550 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45462 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25695 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190304 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43757 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24280 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188500 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44354 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23945 ns
ServerComputation:ParallelMultiplyCiphertexts: 1181050 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50386 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21792 ns
ServerComputation:ParallelMultiplyCiphertexts: 1201152 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43398 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23474 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180240 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42658 ns
ClientServerCommunication:SendData: 19588262 ns
ServerComputation:ConvertPID2BIDs: 6021 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 50985 ns
ServerComputation:ParallelMultiplyCiphertexts: 1120317 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 53278 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25328 ns
ServerComputation:ParallelMultiplyCiphertexts: 1139086 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44944 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24301 ns
ServerComputation:ParallelMultiplyCiphertexts: 1222599 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43553 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24730 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171404 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43922 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25759 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173462 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 41830 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28516 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176283 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48003 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27633 ns
ServerComputation:ParallelMultiplyCiphertexts: 1189535 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47211 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28424 ns
ServerComputation:ParallelMultiplyCiphertexts: 1166719 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45959 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27257 ns
ServerComputation:ParallelMultiplyCiphertexts: 1170314 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42929 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 28950 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172605 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45263 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26195 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175494 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43330 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22816 ns
ServerComputation:ParallelMultiplyCiphertexts: 1200379 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46551 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25844 ns
ServerComputation:ParallelMultiplyCiphertexts: 1202540 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42577 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26270 ns
ServerComputation:ParallelMultiplyCiphertexts: 1164046 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44410 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24408 ns
ServerComputation:ParallelMultiplyCiphertexts: 1171260 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44899 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23946 ns
ServerComputation:ParallelMultiplyCiphertexts: 1191985 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43304 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 20490 ns
ServerComputation:ParallelMultiplyCiphertexts: 1189774 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43865 ns
