Initializing ElGamal Parameters...
DiskIOLoadSingleBlockCiphertextFromDisk: 23884 ns
ServerComputation:ParallelMultiplyCiphertexts: 1167010 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43992 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23200 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180596 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43555 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 18700 ns
ServerComputation:ParallelMultiplyCiphertexts: 1165881 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 38948 ns
ClientServerCommunication:SendData: 18141932 ns
ServerComputation:ConvertPID2BIDs: 6014 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 49966 ns
ServerComputation:ParallelMultiplyCiphertexts: 1129952 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49815 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25768 ns
ServerComputation:ParallelMultiplyCiphertexts: 1113052 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45899 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27557 ns
ServerComputation:ParallelMultiplyCiphertexts: 1182254 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46551 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26782 ns
ServerComputation:ParallelMultiplyCiphertexts: 1196803 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44496 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25702 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198635 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45219 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26302 ns
ServerComputation:ParallelMultiplyCiphertexts: 1184181 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45759 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25278 ns
ServerComputation:ParallelMultiplyCiphertexts: 1184720 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44057 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24394 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179368 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48643 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23201 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179986 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49965 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24068 ns
ServerComputation:ParallelMultiplyCiphertexts: 1189531 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49828 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23266 ns
ServerComputation:ParallelMultiplyCiphertexts: 1199702 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46816 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25432 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180572 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46823 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24065 ns
ServerComputation:ParallelMultiplyCiphertexts: 1196101 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46757 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23781 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198460 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45754 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23860 ns
ServerComputation:ParallelMultiplyCiphertexts: 1167139 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44762 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24423 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176851 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48283 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23318 ns
ServerComputation:ParallelMultiplyCiphertexts: 1170525 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43964 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21759 ns
ServerComputation:ParallelMultiplyCiphertexts: 1164899 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44635 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23021 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198216 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43533 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21048 ns
ServerComputation:ParallelMultiplyCiphertexts: 1212401 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44483 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 18523 ns
ServerComputation:ParallelMultiplyCiphertexts: 1216702 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 41227 ns
ClientServerCommunication:SendData: 21928510 ns
ServerComputation:ConvertPID2BIDs: 6241 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 49868 ns
ServerComputation:ParallelMultiplyCiphertexts: 1103560 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51536 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25151 ns
ServerComputation:ParallelMultiplyCiphertexts: 1109084 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47156 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26234 ns
ServerComputation:ParallelMultiplyCiphertexts: 1158561 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46563 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25865 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176490 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43988 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25371 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187666 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44813 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25660 ns
ServerComputation:ParallelMultiplyCiphertexts: 1191551 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45300 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25180 ns
ServerComputation:ParallelMultiplyCiphertexts: 1165074 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45610 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24213 ns
ServerComputation:ParallelMultiplyCiphertexts: 1168877 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50121 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24896 ns
ServerComputation:ParallelMultiplyCiphertexts: 1175721 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46350 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23276 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178779 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44881 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23717 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187225 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44970 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21988 ns
ServerComputation:ParallelMultiplyCiphertexts: 1204230 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43832 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22199 ns
ServerComputation:ParallelMultiplyCiphertexts: 1154681 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48314 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24055 ns
ServerComputation:ParallelMultiplyCiphertexts: 1177417 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45284 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24390 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173239 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42718 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24455 ns
ServerComputation:ParallelMultiplyCiphertexts: 1154538 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 52715 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23368 ns
ServerComputation:ParallelMultiplyCiphertexts: 1208329 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43835 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21176 ns
ServerComputation:ParallelMultiplyCiphertexts: 1185721 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44622 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21506 ns
ServerComputation:ParallelMultiplyCiphertexts: 1174967 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43473 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23306 ns
ServerComputation:ParallelMultiplyCiphertexts: 1160258 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44810 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 18879 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198797 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 40263 ns
ClientServerCommunication:SendData: 18924600 ns
ServerComputation:ConvertPID2BIDs: 6130 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 56257 ns
ServerComputation:ParallelMultiplyCiphertexts: 1131549 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 54465 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26965 ns
ServerComputation:ParallelMultiplyCiphertexts: 1152150 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46782 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24989 ns
ServerComputation:ParallelMultiplyCiphertexts: 1139558 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47367 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25072 ns
ServerComputation:ParallelMultiplyCiphertexts: 1183788 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45617 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26057 ns
ServerComputation:ParallelMultiplyCiphertexts: 1201279 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45830 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25620 ns
ServerComputation:ParallelMultiplyCiphertexts: 1182944 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47598 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25222 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172623 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45790 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24658 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178738 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47840 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24438 ns
ServerComputation:ParallelMultiplyCiphertexts: 1164977 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44993 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22673 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176383 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46247 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24979 ns
ServerComputation:ParallelMultiplyCiphertexts: 1197055 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45756 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22934 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173737 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46288 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23766 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198540 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 47857 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23136 ns
ServerComputation:ParallelMultiplyCiphertexts: 1286791 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45195 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23433 ns
ServerComputation:ParallelMultiplyCiphertexts: 1193284 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 42830 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24758 ns
ServerComputation:ParallelMultiplyCiphertexts: 1202794 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44690 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22781 ns
ServerComputation:ParallelMultiplyCiphertexts: 1198211 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 50903 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22714 ns
ServerComputation:ParallelMultiplyCiphertexts: 1190553 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44692 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23854 ns
ServerComputation:ParallelMultiplyCiphertexts: 1182634 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43242 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22445 ns
ServerComputation:ParallelMultiplyCiphertexts: 1204512 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44165 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 17821 ns
ServerComputation:ParallelMultiplyCiphertexts: 1183019 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 39919 ns
ClientServerCommunication:SendData: 17297499 ns
ServerComputation:ConvertPID2BIDs: 6484 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 49510 ns
ServerComputation:ParallelMultiplyCiphertexts: 1122485 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 51897 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26141 ns
ServerComputation:ParallelMultiplyCiphertexts: 1192127 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48730 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25441 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172255 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43831 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26908 ns
ServerComputation:ParallelMultiplyCiphertexts: 1170679 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43603 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25163 ns
ServerComputation:ParallelMultiplyCiphertexts: 1172198 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46643 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26806 ns
ServerComputation:ParallelMultiplyCiphertexts: 1178341 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46603 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25724 ns
ServerComputation:ParallelMultiplyCiphertexts: 1187182 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46333 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 26263 ns
ServerComputation:ParallelMultiplyCiphertexts: 1168507 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46793 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 25026 ns
ServerComputation:ParallelMultiplyCiphertexts: 1179018 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 46090 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24756 ns
ServerComputation:ParallelMultiplyCiphertexts: 1173020 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 49228 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24835 ns
ServerComputation:ParallelMultiplyCiphertexts: 1180396 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43211 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 27486 ns
ServerComputation:ParallelMultiplyCiphertexts: 1200056 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 48623 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22699 ns
ServerComputation:ParallelMultiplyCiphertexts: 1204756 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 45737 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 24714 ns
ServerComputation:ParallelMultiplyCiphertexts: 1166390 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44212 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23247 ns
ServerComputation:ParallelMultiplyCiphertexts: 1176719 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44000 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 23655 ns
ServerComputation:ParallelMultiplyCiphertexts: 1188308 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 43497 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 22989 ns
ServerComputation:ParallelMultiplyCiphertexts: 1189879 ns
DiskIOUpdateSingleBlockCiphertextToDisk: 44596 ns
DiskIOLoadSingleBlockCiphertextFromDisk: 21664 ns
