Initializing ElGamal Parameters...
ServerComputationApplyPermutationTripletBuckets: 1901800 ns
HelperComputationAll: 91930688 ns
ServerComputationParallelRerandomizeTripletBuckets: 22854413 ns
ServerComputationApplyPermutationTripletBuckets: 2197583 ns
HelperComputationAll: 91010638 ns
ServerComputationParallelRerandomizeTripletBuckets: 22562428 ns
ServerComputationApplyPermutationTripletBuckets: 1941539 ns
HelperComputationAll: 92273705 ns
ServerComputationParallelRerandomizeTripletBuckets: 17185705 ns
ServerComputationApplyPermutationTripletBuckets: 1905626 ns
HelperComputationAll: 92511680 ns
ServerComputationParallelRerandomizeTripletBuckets: 22629290 ns
ServerComputationApplyPermutationTripletBuckets: 1920567 ns
HelperComputationAll: 92338947 ns
ServerComputationParallelRerandomizeTripletBuckets: 22427047 ns
ServerComputationApplyPermutationTripletBuckets: 1922279 ns
HelperComputationAll: 92415466 ns
ServerComputationParallelRerandomizeTripletBuckets: 17187021 ns
ServerComputationApplyPermutationTripletBuckets: 1907534 ns
HelperComputationAll: 92513510 ns
DiskIOWriteBucketCiphertextsToDisk: 263099471 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 2094 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 87265993 ns
ClientServerCommunicationSendRootBucketData: 417683088 ns
ServerComputationParallelRerandomizeTripletBuckets: 19950559 ns
ServerComputationApplyPermutationTripletBucket: 1875135 ns
HelperComputationAll: 108700014 ns
ServerComputationParallelRerandomizeTripletBuckets: 22145351 ns
ServerComputationApplyPermutationTripletBuckets: 1937543 ns
HelperComputationAll: 90826019 ns
ServerComputationParallelRerandomizeTripletBuckets: 20566399 ns
ServerComputationApplyPermutationTripletBuckets: 1913038 ns
HelperComputationAll: 91453881 ns
ServerComputationParallelRerandomizeTripletBuckets: 20696212 ns
ServerComputationApplyPermutationTripletBuckets: 1931712 ns
HelperComputationAll: 92728211 ns
ServerComputationParallelRerandomizeTripletBuckets: 20465460 ns
ServerComputationApplyPermutationTripletBuckets: 1904905 ns
HelperComputationAll: 91498643 ns
ServerComputationParallelRerandomizeTripletBuckets: 18272758 ns
ServerComputationApplyPermutationTripletBuckets: 1889204 ns
HelperComputationAll: 92420895 ns
ServerComputationParallelRerandomizeTripletBuckets: 23513319 ns
ServerComputationApplyPermutationTripletBuckets: 1914978 ns
HelperComputationAll: 91462680 ns
ServerComputationParallelRerandomizeTripletBuckets: 21144352 ns
ServerComputationApplyPermutationTripletBuckets: 1927507 ns
HelperComputationAll: 91587912 ns
ServerComputationParallelRerandomizeTripletBuckets: 18539644 ns
ServerComputationApplyPermutationTripletBuckets: 1897079 ns
HelperComputationAll: 91292271 ns
ServerComputationParallelRerandomizeTripletBuckets: 18422945 ns
ServerComputationApplyPermutationTripletBuckets: 1890246 ns
HelperComputationAll: 91252582 ns
ServerComputationParallelRerandomizeTripletBuckets: 21275245 ns
ServerComputationApplyPermutationTripletBuckets: 1930651 ns
HelperComputationAll: 91286177 ns
ServerComputationParallelRerandomizeTripletBuckets: 20420006 ns
ServerComputationApplyPermutationTripletBuckets: 1922273 ns
HelperComputationAll: 91543319 ns
ServerComputationParallelRerandomizeTripletBuckets: 22933686 ns
ServerComputationApplyPermutationTripletBuckets: 1922162 ns
HelperComputationAll: 91379445 ns
ServerComputationParallelRerandomizeTripletBuckets: 22954945 ns
ServerComputationApplyPermutationTripletBuckets: 1892282 ns
HelperComputationAll: 91298855 ns
ServerComputationParallelRerandomizeTripletBuckets: 18705335 ns
ServerComputationApplyPermutationTripletBuckets: 1928444 ns
HelperComputationAll: 91880535 ns
ServerComputationParallelRerandomizeTripletBuckets: 17103446 ns
ServerComputationApplyPermutationTripletBuckets: 1907901 ns
HelperComputationAll: 92784522 ns
ServerComputationParallelRerandomizeTripletBuckets: 20232158 ns
ServerComputationApplyPermutationTripletBuckets: 1912559 ns
HelperComputationAll: 92340713 ns
ServerComputationParallelRerandomizeTripletBuckets: 23173003 ns
ServerComputationApplyPermutationTripletBuckets: 2210792 ns
HelperComputationAll: 91395543 ns
ServerComputationParallelRerandomizeTripletBuckets: 18771022 ns
ServerComputationApplyPermutationTripletBuckets: 1894685 ns
HelperComputationAll: 92592309 ns
DiskIOWriteBucketCiphertextsToDisk: 243904038 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 2294 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 85364823 ns
ClientServerCommunicationSendRootBucketData: 428702260 ns
ServerComputationParallelRerandomizeTripletBuckets: 20363777 ns
ServerComputationApplyPermutationTripletBucket: 3777069 ns
HelperComputationAll: 109643545 ns
ServerComputationParallelRerandomizeTripletBuckets: 20986553 ns
ServerComputationApplyPermutationTripletBuckets: 2036894 ns
HelperComputationAll: 92749007 ns
ServerComputationParallelRerandomizeTripletBuckets: 21041216 ns
ServerComputationApplyPermutationTripletBuckets: 1932539 ns
HelperComputationAll: 93392022 ns
ServerComputationParallelRerandomizeTripletBuckets: 22757566 ns
ServerComputationApplyPermutationTripletBuckets: 1867726 ns
HelperComputationAll: 91859062 ns
ServerComputationParallelRerandomizeTripletBuckets: 21616687 ns
ServerComputationApplyPermutationTripletBuckets: 1941753 ns
HelperComputationAll: 92259649 ns
ServerComputationParallelRerandomizeTripletBuckets: 21964204 ns
ServerComputationApplyPermutationTripletBuckets: 1908118 ns
HelperComputationAll: 92470084 ns
ServerComputationParallelRerandomizeTripletBuckets: 17856237 ns
ServerComputationApplyPermutationTripletBuckets: 1930517 ns
HelperComputationAll: 91988059 ns
ServerComputationParallelRerandomizeTripletBuckets: 22868654 ns
ServerComputationApplyPermutationTripletBuckets: 1908717 ns
HelperComputationAll: 93196155 ns
ServerComputationParallelRerandomizeTripletBuckets: 18918735 ns
ServerComputationApplyPermutationTripletBuckets: 1984428 ns
HelperComputationAll: 92813583 ns
ServerComputationParallelRerandomizeTripletBuckets: 24234597 ns
ServerComputationApplyPermutationTripletBuckets: 2229947 ns
HelperComputationAll: 92255981 ns
ServerComputationParallelRerandomizeTripletBuckets: 17968741 ns
ServerComputationApplyPermutationTripletBuckets: 1985250 ns
HelperComputationAll: 92680354 ns
ServerComputationParallelRerandomizeTripletBuckets: 19062234 ns
ServerComputationApplyPermutationTripletBuckets: 1899849 ns
HelperComputationAll: 93706934 ns
ServerComputationParallelRerandomizeTripletBuckets: 22805920 ns
ServerComputationApplyPermutationTripletBuckets: 1894506 ns
HelperComputationAll: 92258309 ns
ServerComputationParallelRerandomizeTripletBuckets: 21170717 ns
ServerComputationApplyPermutationTripletBuckets: 2191389 ns
HelperComputationAll: 91623850 ns
ServerComputationParallelRerandomizeTripletBuckets: 18526820 ns
ServerComputationApplyPermutationTripletBuckets: 1906353 ns
HelperComputationAll: 91494292 ns
ServerComputationParallelRerandomizeTripletBuckets: 16412530 ns
ServerComputationApplyPermutationTripletBuckets: 1932956 ns
HelperComputationAll: 92537908 ns
ServerComputationParallelRerandomizeTripletBuckets: 20743397 ns
ServerComputationApplyPermutationTripletBuckets: 1946259 ns
HelperComputationAll: 92548701 ns
ServerComputationParallelRerandomizeTripletBuckets: 20736534 ns
ServerComputationApplyPermutationTripletBuckets: 1896290 ns
HelperComputationAll: 92122903 ns
ServerComputationParallelRerandomizeTripletBuckets: 21680521 ns
ServerComputationApplyPermutationTripletBuckets: 1898698 ns
HelperComputationAll: 91502596 ns
DiskIOWriteBucketCiphertextsToDisk: 263634321 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1860 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 85741242 ns
ClientServerCommunicationSendRootBucketData: 414166075 ns
ServerComputationParallelRerandomizeTripletBuckets: 24011272 ns
ServerComputationApplyPermutationTripletBucket: 1918023 ns
HelperComputationAll: 109223957 ns
ServerComputationParallelRerandomizeTripletBuckets: 17456319 ns
ServerComputationApplyPermutationTripletBuckets: 1913815 ns
HelperComputationAll: 91558111 ns
ServerComputationParallelRerandomizeTripletBuckets: 22207420 ns
ServerComputationApplyPermutationTripletBuckets: 1918938 ns
HelperComputationAll: 92888470 ns
ServerComputationParallelRerandomizeTripletBuckets: 21246572 ns
ServerComputationApplyPermutationTripletBuckets: 1896042 ns
HelperComputationAll: 91571819 ns
ServerComputationParallelRerandomizeTripletBuckets: 21405594 ns
ServerComputationApplyPermutationTripletBuckets: 1878517 ns
HelperComputationAll: 91984109 ns
ServerComputationParallelRerandomizeTripletBuckets: 18109190 ns
ServerComputationApplyPermutationTripletBuckets: 1897105 ns
HelperComputationAll: 92226849 ns
ServerComputationParallelRerandomizeTripletBuckets: 18670110 ns
ServerComputationApplyPermutationTripletBuckets: 1896778 ns
HelperComputationAll: 92792286 ns
ServerComputationParallelRerandomizeTripletBuckets: 18248221 ns
ServerComputationApplyPermutationTripletBuckets: 1911193 ns
HelperComputationAll: 92615301 ns
ServerComputationParallelRerandomizeTripletBuckets: 20559744 ns
ServerComputationApplyPermutationTripletBuckets: 1915846 ns
HelperComputationAll: 92534777 ns
ServerComputationParallelRerandomizeTripletBuckets: 18820755 ns
ServerComputationApplyPermutationTripletBuckets: 1901272 ns
HelperComputationAll: 92602839 ns
ServerComputationParallelRerandomizeTripletBuckets: 18754042 ns
ServerComputationApplyPermutationTripletBuckets: 2132017 ns
HelperComputationAll: 92748741 ns
ServerComputationParallelRerandomizeTripletBuckets: 23104306 ns
ServerComputationApplyPermutationTripletBuckets: 1897099 ns
HelperComputationAll: 92615258 ns
ServerComputationParallelRerandomizeTripletBuckets: 22193946 ns
ServerComputationApplyPermutationTripletBuckets: 1906084 ns
HelperComputationAll: 92548576 ns
ServerComputationParallelRerandomizeTripletBuckets: 23310142 ns
ServerComputationApplyPermutationTripletBuckets: 1899607 ns
HelperComputationAll: 91847920 ns
ServerComputationParallelRerandomizeTripletBuckets: 19015828 ns
ServerComputationApplyPermutationTripletBuckets: 1911851 ns
HelperComputationAll: 92294011 ns
ServerComputationParallelRerandomizeTripletBuckets: 20305084 ns
ServerComputationApplyPermutationTripletBuckets: 1908569 ns
HelperComputationAll: 92790646 ns
ServerComputationParallelRerandomizeTripletBuckets: 20048886 ns
ServerComputationApplyPermutationTripletBuckets: 1896547 ns
HelperComputationAll: 93977082 ns
ServerComputationParallelRerandomizeTripletBuckets: 22091595 ns
ServerComputationApplyPermutationTripletBuckets: 1895417 ns
HelperComputationAll: 92419215 ns
ServerComputationParallelRerandomizeTripletBuckets: 18845277 ns
ServerComputationApplyPermutationTripletBuckets: 1903536 ns
HelperComputationAll: 92058162 ns
DiskIOWriteBucketCiphertextsToDisk: 262685261 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1560 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 82511910 ns
ClientServerCommunicationSendRootBucketData: 211923848 ns
ServerComputationParallelRerandomizeTripletBuckets: 21849211 ns
ServerComputationApplyPermutationTripletBucket: 2915662 ns
HelperComputationAll: 109316617 ns
ServerComputationParallelRerandomizeTripletBuckets: 16771928 ns
ServerComputationApplyPermutationTripletBuckets: 2070595 ns
HelperComputationAll: 91720936 ns
ServerComputationParallelRerandomizeTripletBuckets: 18438908 ns
ServerComputationApplyPermutationTripletBuckets: 1942041 ns
HelperComputationAll: 92763998 ns
ServerComputationParallelRerandomizeTripletBuckets: 23510019 ns
ServerComputationApplyPermutationTripletBuckets: 1913127 ns
HelperComputationAll: 93416292 ns
ServerComputationParallelRerandomizeTripletBuckets: 19369247 ns
ServerComputationApplyPermutationTripletBuckets: 1922656 ns
HelperComputationAll: 92524251 ns
ServerComputationParallelRerandomizeTripletBuckets: 19462833 ns
ServerComputationApplyPermutationTripletBuckets: 1884686 ns
HelperComputationAll: 92734535 ns
ServerComputationParallelRerandomizeTripletBuckets: 19328544 ns
ServerComputationApplyPermutationTripletBuckets: 1909784 ns
HelperComputationAll: 92330897 ns
ServerComputationParallelRerandomizeTripletBuckets: 22554295 ns
ServerComputationApplyPermutationTripletBuckets: 1907285 ns
HelperComputationAll: 92534551 ns
ServerComputationParallelRerandomizeTripletBuckets: 23103832 ns
ServerComputationApplyPermutationTripletBuckets: 2673189 ns
HelperComputationAll: 104021469 ns
ServerComputationParallelRerandomizeTripletBuckets: 21036666 ns
ServerComputationApplyPermutationTripletBuckets: 1898830 ns
HelperComputationAll: 92300464 ns
ServerComputationParallelRerandomizeTripletBuckets: 23134688 ns
ServerComputationApplyPermutationTripletBuckets: 1930184 ns
HelperComputationAll: 92555203 ns
ServerComputationParallelRerandomizeTripletBuckets: 22818954 ns
ServerComputationApplyPermutationTripletBuckets: 1889446 ns
HelperComputationAll: 93085923 ns
ServerComputationParallelRerandomizeTripletBuckets: 21259390 ns
ServerComputationApplyPermutationTripletBuckets: 2184013 ns
HelperComputationAll: 92286985 ns
ServerComputationParallelRerandomizeTripletBuckets: 18907511 ns
ServerComputationApplyPermutationTripletBuckets: 1912160 ns
HelperComputationAll: 92765546 ns
ServerComputationParallelRerandomizeTripletBuckets: 20196154 ns
ServerComputationApplyPermutationTripletBuckets: 1913552 ns
HelperComputationAll: 93018439 ns
ServerComputationParallelRerandomizeTripletBuckets: 20797390 ns
ServerComputationApplyPermutationTripletBuckets: 2133443 ns
HelperComputationAll: 91946562 ns
ServerComputationParallelRerandomizeTripletBuckets: 20767167 ns
ServerComputationApplyPermutationTripletBuckets: 1897367 ns
HelperComputationAll: 91725958 ns
ServerComputationParallelRerandomizeTripletBuckets: 20114798 ns
ServerComputationApplyPermutationTripletBuckets: 1882814 ns
HelperComputationAll: 92763949 ns
ServerComputationParallelRerandomizeTripletBuckets: 22101293 ns
ServerComputationApplyPermutationTripletBuckets: 2185497 ns
HelperComputationAll: 92087947 ns
DiskIOWriteBucketCiphertextsToDisk: 260205257 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1552 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 83970180 ns
ClientServerCommunicationSendRootBucketData: 205947298 ns
ServerComputationParallelRerandomizeTripletBuckets: 20788198 ns
ServerComputationApplyPermutationTripletBucket: 1888119 ns
HelperComputationAll: 108442660 ns
ServerComputationParallelRerandomizeTripletBuckets: 19983898 ns
ServerComputationApplyPermutationTripletBuckets: 1899400 ns
HelperComputationAll: 90833447 ns
ServerComputationParallelRerandomizeTripletBuckets: 18706413 ns
ServerComputationApplyPermutationTripletBuckets: 1894806 ns
HelperComputationAll: 91098351 ns
ServerComputationParallelRerandomizeTripletBuckets: 21746279 ns
ServerComputationApplyPermutationTripletBuckets: 1917735 ns
HelperComputationAll: 90733723 ns
ServerComputationParallelRerandomizeTripletBuckets: 22014880 ns
ServerComputationApplyPermutationTripletBuckets: 1947055 ns
HelperComputationAll: 91896032 ns
ServerComputationParallelRerandomizeTripletBuckets: 22288892 ns
ServerComputationApplyPermutationTripletBuckets: 1901277 ns
HelperComputationAll: 91667658 ns
ServerComputationParallelRerandomizeTripletBuckets: 17201230 ns
ServerComputationApplyPermutationTripletBuckets: 1843098 ns
HelperComputationAll: 92727077 ns
ServerComputationParallelRerandomizeTripletBuckets: 19829791 ns
ServerComputationApplyPermutationTripletBuckets: 1913134 ns
HelperComputationAll: 93052843 ns
ServerComputationParallelRerandomizeTripletBuckets: 18670218 ns
ServerComputationApplyPermutationTripletBuckets: 1901349 ns
HelperComputationAll: 93109098 ns
ServerComputationParallelRerandomizeTripletBuckets: 22371405 ns
ServerComputationApplyPermutationTripletBuckets: 2202081 ns
HelperComputationAll: 93145807 ns
ServerComputationParallelRerandomizeTripletBuckets: 21059273 ns
ServerComputationApplyPermutationTripletBuckets: 1882737 ns
HelperComputationAll: 92870893 ns
ServerComputationParallelRerandomizeTripletBuckets: 17975091 ns
ServerComputationApplyPermutationTripletBuckets: 1874833 ns
HelperComputationAll: 93030045 ns
ServerComputationParallelRerandomizeTripletBuckets: 17380924 ns
ServerComputationApplyPermutationTripletBuckets: 1919790 ns
HelperComputationAll: 94128407 ns
ServerComputationParallelRerandomizeTripletBuckets: 19710653 ns
ServerComputationApplyPermutationTripletBuckets: 1863423 ns
HelperComputationAll: 94934901 ns
ServerComputationParallelRerandomizeTripletBuckets: 21527828 ns
