Initializing ElGamal Parameters...
Starting server...
Server started on port 8183
Generating Evict Path
ServerComputationParallelRerandomizeTripletBuckets: 21639952 ns
ServerComputationApplyPermutationTripletBuckets: 1895508 ns
HelperComputationAll: 92595940 ns
ServerComputationParallelRerandomizeTripletBuckets: 23095373 ns
ServerComputationApplyPermutationTripletBuckets: 1908381 ns
HelperComputationAll: 91962933 ns
ServerComputationParallelRerandomizeTripletBuckets: 22727436 ns
ServerComputationApplyPermutationTripletBuckets: 1904495 ns
HelperComputationAll: 91505169 ns
ServerComputationParallelRerandomizeTripletBuckets: 23139691 ns
ServerComputationApplyPermutationTripletBuckets: 1918748 ns
HelperComputationAll: 90970483 ns
ServerComputationParallelRerandomizeTripletBuckets: 23042473 ns
ServerComputationApplyPermutationTripletBuckets: 1894232 ns
HelperComputationAll: 91346239 ns
ServerComputationParallelRerandomizeTripletBuckets: 23384411 ns
ServerComputationApplyPermutationTripletBuckets: 2176427 ns
HelperComputationAll: 91572090 ns
ServerComputationParallelRerandomizeTripletBuckets: 20539008 ns
ServerComputationApplyPermutationTripletBuckets: 1886146 ns
HelperComputationAll: 91451076 ns
ServerComputationParallelRerandomizeTripletBuckets: 22769907 ns
ServerComputationApplyPermutationTripletBuckets: 1890387 ns
HelperComputationAll: 91281676 ns
ServerComputationParallelRerandomizeTripletBuckets: 21124569 ns
ServerComputationApplyPermutationTripletBuckets: 1930229 ns
HelperComputationAll: 91696592 ns
ServerComputationParallelRerandomizeTripletBuckets: 20218478 ns
ServerComputationApplyPermutationTripletBuckets: 1884146 ns
HelperComputationAll: 90536505 ns
ServerComputationParallelRerandomizeTripletBuckets: 23133833 ns
ServerComputationApplyPermutationTripletBuckets: 1901133 ns
HelperComputationAll: 91122871 ns
ServerComputationParallelRerandomizeTripletBuckets: 21125606 ns
ServerComputationApplyPermutationTripletBuckets: 1924337 ns
HelperComputationAll: 90964561 ns
DiskIOWriteBucketCiphertextsToDisk: 348943685 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1783 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 106376919 ns
ClientServerCommunicationSendRootBucketData: 231941183 ns
ServerComputationParallelRerandomizeTripletBuckets: 28403838 ns
ServerComputationApplyPermutationTripletBucket: 2183457 ns
HelperComputationAll: 108713916 ns
ServerComputationParallelRerandomizeTripletBuckets: 19881802 ns
ServerComputationApplyPermutationTripletBuckets: 2069094 ns
HelperComputationAll: 92426393 ns
ServerComputationParallelRerandomizeTripletBuckets: 19927973 ns
ServerComputationApplyPermutationTripletBuckets: 1901132 ns
HelperComputationAll: 92293183 ns
ServerComputationParallelRerandomizeTripletBuckets: 20694314 ns
ServerComputationApplyPermutationTripletBuckets: 1886289 ns
HelperComputationAll: 93472624 ns
ServerComputationParallelRerandomizeTripletBuckets: 21395415 ns
ServerComputationApplyPermutationTripletBuckets: 1905359 ns
HelperComputationAll: 92502127 ns
ServerComputationParallelRerandomizeTripletBuckets: 20520542 ns
