Initializing ElGamal Parameters...
ServerComputationApplyPermutationTripletBuckets: 1917891 ns
HelperComputationAll: 91825259 ns
ServerComputationParallelRerandomizeTripletBuckets: 18181179 ns
ServerComputationApplyPermutationTripletBuckets: 1870075 ns
HelperComputationAll: 91763842 ns
ServerComputationParallelRerandomizeTripletBuckets: 20041234 ns
ServerComputationApplyPermutationTripletBuckets: 1972054 ns
HelperComputationAll: 91925138 ns
ServerComputationParallelRerandomizeTripletBuckets: 19614756 ns
ServerComputationApplyPermutationTripletBuckets: 1909881 ns
HelperComputationAll: 92240425 ns
ServerComputationParallelRerandomizeTripletBuckets: 16932763 ns
ServerComputationApplyPermutationTripletBuckets: 1890864 ns
HelperComputationAll: 92286948 ns
ServerComputationParallelRerandomizeTripletBuckets: 22144331 ns
ServerComputationApplyPermutationTripletBuckets: 2029515 ns
HelperComputationAll: 92019318 ns
ServerComputationParallelRerandomizeTripletBuckets: 20962880 ns
ServerComputationApplyPermutationTripletBuckets: 1895376 ns
HelperComputationAll: 91690620 ns
ServerComputationParallelRerandomizeTripletBuckets: 21723838 ns
ServerComputationApplyPermutationTripletBuckets: 1888090 ns
HelperComputationAll: 92260022 ns
ServerComputationParallelRerandomizeTripletBuckets: 19887018 ns
ServerComputationApplyPermutationTripletBuckets: 1900914 ns
HelperComputationAll: 92209118 ns
ServerComputationParallelRerandomizeTripletBuckets: 19458337 ns
ServerComputationApplyPermutationTripletBuckets: 2100189 ns
HelperComputationAll: 92458057 ns
ServerComputationParallelRerandomizeTripletBuckets: 19265984 ns
ServerComputationApplyPermutationTripletBuckets: 1909005 ns
HelperComputationAll: 92825917 ns
DiskIOWriteBucketCiphertextsToDisk: 287467260 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1132 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 85112914 ns
ClientServerCommunicationSendRootBucketData: 241011492 ns
ServerComputationParallelRerandomizeTripletBuckets: 23108491 ns
ServerComputationApplyPermutationTripletBucket: 2216321 ns
HelperComputationAll: 108390536 ns
ServerComputationParallelRerandomizeTripletBuckets: 19706770 ns
ServerComputationApplyPermutationTripletBuckets: 2162178 ns
HelperComputationAll: 90583209 ns
ServerComputationParallelRerandomizeTripletBuckets: 17857218 ns
ServerComputationApplyPermutationTripletBuckets: 1910408 ns
HelperComputationAll: 91307525 ns
ServerComputationParallelRerandomizeTripletBuckets: 22266952 ns
ServerComputationApplyPermutationTripletBuckets: 1904247 ns
HelperComputationAll: 93852603 ns
ServerComputationParallelRerandomizeTripletBuckets: 19356557 ns
ServerComputationApplyPermutationTripletBuckets: 1896158 ns
HelperComputationAll: 91816303 ns
ServerComputationParallelRerandomizeTripletBuckets: 21706096 ns
ServerComputationApplyPermutationTripletBuckets: 1891005 ns
HelperComputationAll: 93255872 ns
ServerComputationParallelRerandomizeTripletBuckets: 21294344 ns
ServerComputationApplyPermutationTripletBuckets: 1909145 ns
HelperComputationAll: 92406919 ns
ServerComputationParallelRerandomizeTripletBuckets: 19915617 ns
ServerComputationApplyPermutationTripletBuckets: 1901747 ns
HelperComputationAll: 92606832 ns
ServerComputationParallelRerandomizeTripletBuckets: 19526345 ns
ServerComputationApplyPermutationTripletBuckets: 1916341 ns
HelperComputationAll: 92224718 ns
ServerComputationParallelRerandomizeTripletBuckets: 17994874 ns
ServerComputationApplyPermutationTripletBuckets: 1879703 ns
HelperComputationAll: 92619662 ns
ServerComputationParallelRerandomizeTripletBuckets: 22785719 ns
ServerComputationApplyPermutationTripletBuckets: 2189154 ns
HelperComputationAll: 92141370 ns
ServerComputationParallelRerandomizeTripletBuckets: 19116012 ns
ServerComputationApplyPermutationTripletBuckets: 1889754 ns
HelperComputationAll: 92215902 ns
ServerComputationParallelRerandomizeTripletBuckets: 21337824 ns
ServerComputationApplyPermutationTripletBuckets: 1921740 ns
HelperComputationAll: 92771426 ns
ServerComputationParallelRerandomizeTripletBuckets: 18823692 ns
ServerComputationApplyPermutationTripletBuckets: 1890407 ns
HelperComputationAll: 91808996 ns
ServerComputationParallelRerandomizeTripletBuckets: 15931662 ns
ServerComputationApplyPermutationTripletBuckets: 1896901 ns
HelperComputationAll: 91966989 ns
ServerComputationParallelRerandomizeTripletBuckets: 21011120 ns
ServerComputationApplyPermutationTripletBuckets: 1916018 ns
HelperComputationAll: 93899612 ns
ServerComputationParallelRerandomizeTripletBuckets: 20336287 ns
ServerComputationApplyPermutationTripletBuckets: 1911603 ns
HelperComputationAll: 93162367 ns
ServerComputationParallelRerandomizeTripletBuckets: 17562757 ns
ServerComputationApplyPermutationTripletBuckets: 1918255 ns
HelperComputationAll: 91910636 ns
ServerComputationParallelRerandomizeTripletBuckets: 17755929 ns
ServerComputationApplyPermutationTripletBuckets: 1908328 ns
HelperComputationAll: 91522714 ns
ServerComputationParallelRerandomizeTripletBuckets: 21462144 ns
ServerComputationApplyPermutationTripletBuckets: 2182359 ns
HelperComputationAll: 92292510 ns
DiskIOWriteBucketCiphertextsToDisk: 290991416 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1279 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 91116563 ns
ClientServerCommunicationSendRootBucketData: 405439169 ns
ServerComputationParallelRerandomizeTripletBuckets: 19500922 ns
ServerComputationApplyPermutationTripletBucket: 1863518 ns
HelperComputationAll: 109948468 ns
ServerComputationParallelRerandomizeTripletBuckets: 16966547 ns
ServerComputationApplyPermutationTripletBuckets: 1856165 ns
HelperComputationAll: 93179186 ns
ServerComputationParallelRerandomizeTripletBuckets: 17572313 ns
ServerComputationApplyPermutationTripletBuckets: 1852607 ns
HelperComputationAll: 91947710 ns
ServerComputationParallelRerandomizeTripletBuckets: 19431630 ns
ServerComputationApplyPermutationTripletBuckets: 1818665 ns
HelperComputationAll: 91861645 ns
ServerComputationParallelRerandomizeTripletBuckets: 16953912 ns
ServerComputationApplyPermutationTripletBuckets: 1882183 ns
HelperComputationAll: 93181240 ns
ServerComputationParallelRerandomizeTripletBuckets: 16826036 ns
ServerComputationApplyPermutationTripletBuckets: 1878946 ns
HelperComputationAll: 93161677 ns
ServerComputationParallelRerandomizeTripletBuckets: 23420731 ns
ServerComputationApplyPermutationTripletBuckets: 1880677 ns
HelperComputationAll: 92506916 ns
ServerComputationParallelRerandomizeTripletBuckets: 21786446 ns
ServerComputationApplyPermutationTripletBuckets: 1848687 ns
HelperComputationAll: 92386668 ns
ServerComputationParallelRerandomizeTripletBuckets: 18087378 ns
ServerComputationApplyPermutationTripletBuckets: 1888472 ns
HelperComputationAll: 92849726 ns
ServerComputationParallelRerandomizeTripletBuckets: 16828905 ns
ServerComputationApplyPermutationTripletBuckets: 1829388 ns
HelperComputationAll: 92947348 ns
ServerComputationParallelRerandomizeTripletBuckets: 20377223 ns
ServerComputationApplyPermutationTripletBuckets: 2318054 ns
HelperComputationAll: 93992103 ns
ServerComputationParallelRerandomizeTripletBuckets: 20446839 ns
ServerComputationApplyPermutationTripletBuckets: 1889051 ns
HelperComputationAll: 93694949 ns
ServerComputationParallelRerandomizeTripletBuckets: 21798074 ns
ServerComputationApplyPermutationTripletBuckets: 1907496 ns
HelperComputationAll: 93728566 ns
ServerComputationParallelRerandomizeTripletBuckets: 16289334 ns
ServerComputationApplyPermutationTripletBuckets: 1921242 ns
HelperComputationAll: 93845093 ns
ServerComputationParallelRerandomizeTripletBuckets: 22527545 ns
ServerComputationApplyPermutationTripletBuckets: 2188510 ns
HelperComputationAll: 93809917 ns
ServerComputationParallelRerandomizeTripletBuckets: 20862354 ns
ServerComputationApplyPermutationTripletBuckets: 1889512 ns
HelperComputationAll: 92825194 ns
ServerComputationParallelRerandomizeTripletBuckets: 20898094 ns
ServerComputationApplyPermutationTripletBuckets: 1896362 ns
HelperComputationAll: 94157824 ns
ServerComputationParallelRerandomizeTripletBuckets: 18248966 ns
ServerComputationApplyPermutationTripletBuckets: 1893442 ns
HelperComputationAll: 93437208 ns
ServerComputationParallelRerandomizeTripletBuckets: 21595243 ns
ServerComputationApplyPermutationTripletBuckets: 1920039 ns
HelperComputationAll: 92606063 ns
ServerComputationParallelRerandomizeTripletBuckets: 21596186 ns
ServerComputationApplyPermutationTripletBuckets: 1907787 ns
HelperComputationAll: 92846251 ns
DiskIOWriteBucketCiphertextsToDisk: 273039662 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1240 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 88096723 ns
ClientServerCommunicationSendRootBucketData: 231941733 ns
ServerComputationParallelRerandomizeTripletBuckets: 21683656 ns
ServerComputationApplyPermutationTripletBucket: 1900364 ns
HelperComputationAll: 108756647 ns
ServerComputationParallelRerandomizeTripletBuckets: 21981989 ns
ServerComputationApplyPermutationTripletBuckets: 1896224 ns
HelperComputationAll: 92965928 ns
ServerComputationParallelRerandomizeTripletBuckets: 20404443 ns
ServerComputationApplyPermutationTripletBuckets: 1908522 ns
HelperComputationAll: 91396065 ns
ServerComputationParallelRerandomizeTripletBuckets: 22097153 ns
ServerComputationApplyPermutationTripletBuckets: 1898553 ns
HelperComputationAll: 91915887 ns
ServerComputationParallelRerandomizeTripletBuckets: 20873314 ns
ServerComputationApplyPermutationTripletBuckets: 1898354 ns
HelperComputationAll: 92640252 ns
ServerComputationParallelRerandomizeTripletBuckets: 19922636 ns
ServerComputationApplyPermutationTripletBuckets: 1884683 ns
HelperComputationAll: 92223558 ns
ServerComputationParallelRerandomizeTripletBuckets: 17679448 ns
ServerComputationApplyPermutationTripletBuckets: 1878635 ns
HelperComputationAll: 91815696 ns
ServerComputationParallelRerandomizeTripletBuckets: 19211741 ns
ServerComputationApplyPermutationTripletBuckets: 1905023 ns
HelperComputationAll: 92098228 ns
ServerComputationParallelRerandomizeTripletBuckets: 21592246 ns
ServerComputationApplyPermutationTripletBuckets: 1893085 ns
HelperComputationAll: 91936431 ns
ServerComputationParallelRerandomizeTripletBuckets: 21988238 ns
ServerComputationApplyPermutationTripletBuckets: 1903617 ns
HelperComputationAll: 91831710 ns
ServerComputationParallelRerandomizeTripletBuckets: 20865039 ns
ServerComputationApplyPermutationTripletBuckets: 1892756 ns
HelperComputationAll: 91821364 ns
ServerComputationParallelRerandomizeTripletBuckets: 21099485 ns
ServerComputationApplyPermutationTripletBuckets: 1920560 ns
HelperComputationAll: 91997945 ns
ServerComputationParallelRerandomizeTripletBuckets: 20186993 ns
ServerComputationApplyPermutationTripletBuckets: 1909803 ns
HelperComputationAll: 92115713 ns
ServerComputationParallelRerandomizeTripletBuckets: 17772179 ns
ServerComputationApplyPermutationTripletBuckets: 1898147 ns
HelperComputationAll: 91917433 ns
ServerComputationParallelRerandomizeTripletBuckets: 19879832 ns
ServerComputationApplyPermutationTripletBuckets: 1909316 ns
HelperComputationAll: 93640807 ns
ServerComputationParallelRerandomizeTripletBuckets: 18860592 ns
ServerComputationApplyPermutationTripletBuckets: 1873425 ns
HelperComputationAll: 91714181 ns
ServerComputationParallelRerandomizeTripletBuckets: 17898986 ns
ServerComputationApplyPermutationTripletBuckets: 1921855 ns
HelperComputationAll: 91530045 ns
ServerComputationParallelRerandomizeTripletBuckets: 19097895 ns
ServerComputationApplyPermutationTripletBuckets: 1888896 ns
HelperComputationAll: 93100963 ns
ServerComputationParallelRerandomizeTripletBuckets: 21962745 ns
ServerComputationApplyPermutationTripletBuckets: 1889578 ns
HelperComputationAll: 91314569 ns
ServerComputationParallelRerandomizeTripletBuckets: 15747376 ns
ServerComputationApplyPermutationTripletBuckets: 1889123 ns
HelperComputationAll: 91436871 ns
DiskIOWriteBucketCiphertextsToDisk: 275702042 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1261 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 84181433 ns
ClientServerCommunicationSendRootBucketData: 419388870 ns
ServerComputationParallelRerandomizeTripletBuckets: 22178905 ns
ServerComputationApplyPermutationTripletBucket: 1892432 ns
HelperComputationAll: 111202494 ns
ServerComputationParallelRerandomizeTripletBuckets: 18497369 ns
ServerComputationApplyPermutationTripletBuckets: 1880001 ns
HelperComputationAll: 92478946 ns
ServerComputationParallelRerandomizeTripletBuckets: 23000980 ns
ServerComputationApplyPermutationTripletBuckets: 1898229 ns
HelperComputationAll: 92957722 ns
ServerComputationParallelRerandomizeTripletBuckets: 16650298 ns
ServerComputationApplyPermutationTripletBuckets: 1896439 ns
HelperComputationAll: 92142624 ns
ServerComputationParallelRerandomizeTripletBuckets: 22589357 ns
ServerComputationApplyPermutationTripletBuckets: 1898738 ns
HelperComputationAll: 91694104 ns
ServerComputationParallelRerandomizeTripletBuckets: 21850741 ns
ServerComputationApplyPermutationTripletBuckets: 1903814 ns
HelperComputationAll: 92687419 ns
ServerComputationParallelRerandomizeTripletBuckets: 19324180 ns
ServerComputationApplyPermutationTripletBuckets: 1885196 ns
HelperComputationAll: 93676429 ns
ServerComputationParallelRerandomizeTripletBuckets: 19704355 ns
ServerComputationApplyPermutationTripletBuckets: 1899441 ns
HelperComputationAll: 94034649 ns
ServerComputationParallelRerandomizeTripletBuckets: 19173829 ns
ServerComputationApplyPermutationTripletBuckets: 1902505 ns
HelperComputationAll: 93988487 ns
ServerComputationParallelRerandomizeTripletBuckets: 19596470 ns
ServerComputationApplyPermutationTripletBuckets: 1900707 ns
HelperComputationAll: 94063050 ns
ServerComputationParallelRerandomizeTripletBuckets: 17197981 ns
ServerComputationApplyPermutationTripletBuckets: 1888157 ns
HelperComputationAll: 93947042 ns
ServerComputationParallelRerandomizeTripletBuckets: 18316238 ns
ServerComputationApplyPermutationTripletBuckets: 1895620 ns
HelperComputationAll: 93784994 ns
ServerComputationParallelRerandomizeTripletBuckets: 21006742 ns
ServerComputationApplyPermutationTripletBuckets: 1906432 ns
HelperComputationAll: 93647657 ns
ServerComputationParallelRerandomizeTripletBuckets: 18477813 ns
ServerComputationApplyPermutationTripletBuckets: 1878995 ns
HelperComputationAll: 93793504 ns
ServerComputationParallelRerandomizeTripletBuckets: 22844927 ns
ServerComputationApplyPermutationTripletBuckets: 1910574 ns
HelperComputationAll: 92882765 ns
ServerComputationParallelRerandomizeTripletBuckets: 20492055 ns
ServerComputationApplyPermutationTripletBuckets: 1887914 ns
HelperComputationAll: 93416969 ns
ServerComputationParallelRerandomizeTripletBuckets: 20037444 ns
ServerComputationApplyPermutationTripletBuckets: 1890111 ns
HelperComputationAll: 92293906 ns
ServerComputationParallelRerandomizeTripletBuckets: 16843589 ns
ServerComputationApplyPermutationTripletBuckets: 1896949 ns
HelperComputationAll: 91684101 ns
ServerComputationParallelRerandomizeTripletBuckets: 19680833 ns
ServerComputationApplyPermutationTripletBuckets: 1899949 ns
HelperComputationAll: 92439203 ns
ServerComputationParallelRerandomizeTripletBuckets: 20236336 ns
ServerComputationApplyPermutationTripletBuckets: 1888886 ns
HelperComputationAll: 91835242 ns
DiskIOWriteBucketCiphertextsToDisk: 285902551 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1205 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 86615966 ns
ClientServerCommunicationSendRootBucketData: 394394866 ns
ServerComputationParallelRerandomizeTripletBuckets: 23621715 ns
ServerComputationApplyPermutationTripletBucket: 1884216 ns
HelperComputationAll: 109644133 ns
ServerComputationParallelRerandomizeTripletBuckets: 17130602 ns
ServerComputationApplyPermutationTripletBuckets: 1873825 ns
HelperComputationAll: 92416392 ns
ServerComputationParallelRerandomizeTripletBuckets: 20080855 ns
ServerComputationApplyPermutationTripletBuckets: 1907187 ns
HelperComputationAll: 93123252 ns
ServerComputationParallelRerandomizeTripletBuckets: 22317190 ns
ServerComputationApplyPermutationTripletBuckets: 1897913 ns
HelperComputationAll: 92713832 ns
ServerComputationParallelRerandomizeTripletBuckets: 19473890 ns
ServerComputationApplyPermutationTripletBuckets: 1900501 ns
HelperComputationAll: 92034703 ns
ServerComputationParallelRerandomizeTripletBuckets: 20943230 ns
ServerComputationApplyPermutationTripletBuckets: 1879834 ns
HelperComputationAll: 92666460 ns
ServerComputationParallelRerandomizeTripletBuckets: 22314074 ns
