Initializing ElGamal Parameters...
ServerComputationParallelRerandomizeTripletBuckets: 19523942 ns
ServerComputationApplyPermutationTripletBuckets: 1912988 ns
HelperComputationAll: 92230239 ns
ServerComputationParallelRerandomizeTripletBuckets: 22941122 ns
ServerComputationApplyPermutationTripletBuckets: 2201374 ns
HelperComputationAll: 92305795 ns
DiskIOWriteBucketCiphertextsToDisk: 198211973 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1762 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 61436673 ns
ClientServerCommunicationSendRootBucketData: 203972527 ns
ServerComputationParallelRerandomizeTripletBuckets: 20316783 ns
ServerComputationApplyPermutationTripletBucket: 1896438 ns
HelperComputationAll: 106998303 ns
ServerComputationParallelRerandomizeTripletBuckets: 21649256 ns
ServerComputationApplyPermutationTripletBuckets: 1902979 ns
HelperComputationAll: 90222601 ns
ServerComputationParallelRerandomizeTripletBuckets: 21398407 ns
ServerComputationApplyPermutationTripletBuckets: 1896529 ns
HelperComputationAll: 90587589 ns
ServerComputationParallelRerandomizeTripletBuckets: 24299061 ns
ServerComputationApplyPermutationTripletBuckets: 1897688 ns
HelperComputationAll: 90751252 ns
ServerComputationParallelRerandomizeTripletBuckets: 19473158 ns
ServerComputationApplyPermutationTripletBuckets: 1944846 ns
HelperComputationAll: 90517669 ns
ServerComputationParallelRerandomizeTripletBuckets: 20882515 ns
ServerComputationApplyPermutationTripletBuckets: 1893672 ns
HelperComputationAll: 98280178 ns
ServerComputationParallelRerandomizeTripletBuckets: 20690095 ns
ServerComputationApplyPermutationTripletBuckets: 1915334 ns
HelperComputationAll: 91824025 ns
ServerComputationParallelRerandomizeTripletBuckets: 19756350 ns
ServerComputationApplyPermutationTripletBuckets: 1908956 ns
HelperComputationAll: 92019071 ns
ServerComputationParallelRerandomizeTripletBuckets: 19298940 ns
ServerComputationApplyPermutationTripletBuckets: 1919487 ns
HelperComputationAll: 91973371 ns
ServerComputationParallelRerandomizeTripletBuckets: 21106902 ns
ServerComputationApplyPermutationTripletBuckets: 1885004 ns
HelperComputationAll: 93527050 ns
ServerComputationParallelRerandomizeTripletBuckets: 21076153 ns
ServerComputationApplyPermutationTripletBuckets: 2198685 ns
HelperComputationAll: 92051512 ns
ServerComputationParallelRerandomizeTripletBuckets: 23199409 ns
ServerComputationApplyPermutationTripletBuckets: 1900516 ns
HelperComputationAll: 91908844 ns
ServerComputationParallelRerandomizeTripletBuckets: 18705224 ns
ServerComputationApplyPermutationTripletBuckets: 1926549 ns
HelperComputationAll: 91817986 ns
ServerComputationParallelRerandomizeTripletBuckets: 22633360 ns
ServerComputationApplyPermutationTripletBuckets: 1916572 ns
HelperComputationAll: 93110677 ns
DiskIOWriteBucketCiphertextsToDisk: 205925985 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1656 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 56558151 ns
ClientServerCommunicationSendRootBucketData: 210708880 ns
ServerComputationParallelRerandomizeTripletBuckets: 19415428 ns
ServerComputationApplyPermutationTripletBucket: 1888353 ns
HelperComputationAll: 108925049 ns
ServerComputationParallelRerandomizeTripletBuckets: 19010795 ns
ServerComputationApplyPermutationTripletBuckets: 1887955 ns
HelperComputationAll: 91230543 ns
ServerComputationParallelRerandomizeTripletBuckets: 19785865 ns
ServerComputationApplyPermutationTripletBuckets: 1902729 ns
HelperComputationAll: 90880229 ns
ServerComputationParallelRerandomizeTripletBuckets: 22478777 ns
ServerComputationApplyPermutationTripletBuckets: 1895390 ns
HelperComputationAll: 90495732 ns
ServerComputationParallelRerandomizeTripletBuckets: 19734506 ns
ServerComputationApplyPermutationTripletBuckets: 1905203 ns
HelperComputationAll: 90330086 ns
ServerComputationParallelRerandomizeTripletBuckets: 20754492 ns
ServerComputationApplyPermutationTripletBuckets: 1901567 ns
HelperComputationAll: 91330888 ns
ServerComputationParallelRerandomizeTripletBuckets: 18480434 ns
ServerComputationApplyPermutationTripletBuckets: 1907013 ns
HelperComputationAll: 92130072 ns
ServerComputationParallelRerandomizeTripletBuckets: 20191375 ns
ServerComputationApplyPermutationTripletBuckets: 1920157 ns
HelperComputationAll: 92902081 ns
ServerComputationParallelRerandomizeTripletBuckets: 19622602 ns
ServerComputationApplyPermutationTripletBuckets: 2200208 ns
HelperComputationAll: 91803049 ns
ServerComputationParallelRerandomizeTripletBuckets: 21864249 ns
ServerComputationApplyPermutationTripletBuckets: 1892794 ns
HelperComputationAll: 102875932 ns
ServerComputationParallelRerandomizeTripletBuckets: 18805476 ns
ServerComputationApplyPermutationTripletBuckets: 1934943 ns
HelperComputationAll: 92100692 ns
ServerComputationParallelRerandomizeTripletBuckets: 18685242 ns
ServerComputationApplyPermutationTripletBuckets: 1916425 ns
HelperComputationAll: 92758054 ns
ServerComputationParallelRerandomizeTripletBuckets: 22381600 ns
ServerComputationApplyPermutationTripletBuckets: 1948954 ns
HelperComputationAll: 92685133 ns
ServerComputationParallelRerandomizeTripletBuckets: 20686697 ns
ServerComputationApplyPermutationTripletBuckets: 1897218 ns
HelperComputationAll: 92293237 ns
DiskIOWriteBucketCiphertextsToDisk: 206166573 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1695 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 59675809 ns
ClientServerCommunicationSendRootBucketData: 216760765 ns
ServerComputationParallelRerandomizeTripletBuckets: 19100519 ns
ServerComputationApplyPermutationTripletBucket: 1893372 ns
HelperComputationAll: 108433520 ns
ServerComputationParallelRerandomizeTripletBuckets: 21787882 ns
ServerComputationApplyPermutationTripletBuckets: 1920003 ns
HelperComputationAll: 92451954 ns
ServerComputationParallelRerandomizeTripletBuckets: 21869714 ns
ServerComputationApplyPermutationTripletBuckets: 1899883 ns
HelperComputationAll: 91504429 ns
ServerComputationParallelRerandomizeTripletBuckets: 20718866 ns
ServerComputationApplyPermutationTripletBuckets: 1910556 ns
HelperComputationAll: 91367442 ns
ServerComputationParallelRerandomizeTripletBuckets: 18665684 ns
ServerComputationApplyPermutationTripletBuckets: 1903197 ns
HelperComputationAll: 92397432 ns
ServerComputationParallelRerandomizeTripletBuckets: 20810530 ns
ServerComputationApplyPermutationTripletBuckets: 1929654 ns
HelperComputationAll: 91641258 ns
ServerComputationParallelRerandomizeTripletBuckets: 18701400 ns
ServerComputationApplyPermutationTripletBuckets: 1916993 ns
HelperComputationAll: 91563710 ns
ServerComputationParallelRerandomizeTripletBuckets: 21817512 ns
ServerComputationApplyPermutationTripletBuckets: 1935400 ns
HelperComputationAll: 91412074 ns
ServerComputationParallelRerandomizeTripletBuckets: 18016047 ns
ServerComputationApplyPermutationTripletBuckets: 1915827 ns
HelperComputationAll: 91392576 ns
ServerComputationParallelRerandomizeTripletBuckets: 18332618 ns
ServerComputationApplyPermutationTripletBuckets: 1907465 ns
HelperComputationAll: 91377640 ns
ServerComputationParallelRerandomizeTripletBuckets: 19993397 ns
ServerComputationApplyPermutationTripletBuckets: 2545103 ns
HelperComputationAll: 91823466 ns
ServerComputationParallelRerandomizeTripletBuckets: 19891590 ns
ServerComputationApplyPermutationTripletBuckets: 1940547 ns
HelperComputationAll: 91566638 ns
ServerComputationParallelRerandomizeTripletBuckets: 18522229 ns
ServerComputationApplyPermutationTripletBuckets: 1891161 ns
HelperComputationAll: 91439242 ns
ServerComputationParallelRerandomizeTripletBuckets: 18366088 ns
ServerComputationApplyPermutationTripletBuckets: 1958096 ns
HelperComputationAll: 91524819 ns
DiskIOWriteBucketCiphertextsToDisk: 216012091 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1071 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 63179743 ns
ClientServerCommunicationSendRootBucketData: 210993904 ns
ServerComputationParallelRerandomizeTripletBuckets: 18427423 ns
ServerComputationApplyPermutationTripletBucket: 1891729 ns
HelperComputationAll: 107391442 ns
ServerComputationParallelRerandomizeTripletBuckets: 21369685 ns
ServerComputationApplyPermutationTripletBuckets: 1922180 ns
HelperComputationAll: 91114540 ns
ServerComputationParallelRerandomizeTripletBuckets: 19948334 ns
ServerComputationApplyPermutationTripletBuckets: 1930443 ns
HelperComputationAll: 90759149 ns
ServerComputationParallelRerandomizeTripletBuckets: 18222851 ns
ServerComputationApplyPermutationTripletBuckets: 1906731 ns
HelperComputationAll: 90369075 ns
ServerComputationParallelRerandomizeTripletBuckets: 17767948 ns
ServerComputationApplyPermutationTripletBuckets: 1931090 ns
HelperComputationAll: 90335195 ns
ServerComputationParallelRerandomizeTripletBuckets: 19003677 ns
ServerComputationApplyPermutationTripletBuckets: 1904716 ns
HelperComputationAll: 91111322 ns
ServerComputationParallelRerandomizeTripletBuckets: 21392769 ns
ServerComputationApplyPermutationTripletBuckets: 1917100 ns
HelperComputationAll: 91308440 ns
ServerComputationParallelRerandomizeTripletBuckets: 18491872 ns
ServerComputationApplyPermutationTripletBuckets: 1895613 ns
HelperComputationAll: 91045382 ns
ServerComputationParallelRerandomizeTripletBuckets: 18682570 ns
ServerComputationApplyPermutationTripletBuckets: 1906102 ns
HelperComputationAll: 91077754 ns
ServerComputationParallelRerandomizeTripletBuckets: 19039627 ns
ServerComputationApplyPermutationTripletBuckets: 1933261 ns
HelperComputationAll: 91062914 ns
ServerComputationParallelRerandomizeTripletBuckets: 21621236 ns
ServerComputationApplyPermutationTripletBuckets: 1901457 ns
HelperComputationAll: 91156945 ns
ServerComputationParallelRerandomizeTripletBuckets: 18987116 ns
ServerComputationApplyPermutationTripletBuckets: 1906348 ns
HelperComputationAll: 91077912 ns
ServerComputationParallelRerandomizeTripletBuckets: 21581803 ns
ServerComputationApplyPermutationTripletBuckets: 2544739 ns
HelperComputationAll: 91177556 ns
ServerComputationParallelRerandomizeTripletBuckets: 19521649 ns
ServerComputationApplyPermutationTripletBuckets: 1904385 ns
HelperComputationAll: 91256683 ns
DiskIOWriteBucketCiphertextsToDisk: 182972428 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1662 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 61014920 ns
ClientServerCommunicationSendRootBucketData: 220448707 ns
ServerComputationParallelRerandomizeTripletBuckets: 21287568 ns
ServerComputationApplyPermutationTripletBucket: 1894927 ns
HelperComputationAll: 107673008 ns
ServerComputationParallelRerandomizeTripletBuckets: 20913053 ns
ServerComputationApplyPermutationTripletBuckets: 1915372 ns
HelperComputationAll: 91850021 ns
ServerComputationParallelRerandomizeTripletBuckets: 18234104 ns
ServerComputationApplyPermutationTripletBuckets: 1892665 ns
HelperComputationAll: 92736951 ns
ServerComputationParallelRerandomizeTripletBuckets: 18852852 ns
ServerComputationApplyPermutationTripletBuckets: 1915122 ns
HelperComputationAll: 91828335 ns
ServerComputationParallelRerandomizeTripletBuckets: 19518803 ns
ServerComputationApplyPermutationTripletBuckets: 1909600 ns
HelperComputationAll: 90964677 ns
ServerComputationParallelRerandomizeTripletBuckets: 21002572 ns
ServerComputationApplyPermutationTripletBuckets: 1936313 ns
HelperComputationAll: 91232371 ns
ServerComputationParallelRerandomizeTripletBuckets: 18857964 ns
ServerComputationApplyPermutationTripletBuckets: 1929802 ns
HelperComputationAll: 92496691 ns
ServerComputationParallelRerandomizeTripletBuckets: 20215921 ns
ServerComputationApplyPermutationTripletBuckets: 1932039 ns
HelperComputationAll: 92777875 ns
ServerComputationParallelRerandomizeTripletBuckets: 19643117 ns
ServerComputationApplyPermutationTripletBuckets: 1899273 ns
HelperComputationAll: 92621782 ns
ServerComputationParallelRerandomizeTripletBuckets: 19985639 ns
ServerComputationApplyPermutationTripletBuckets: 1895887 ns
HelperComputationAll: 92567401 ns
ServerComputationParallelRerandomizeTripletBuckets: 18599719 ns
ServerComputationApplyPermutationTripletBuckets: 1906028 ns
HelperComputationAll: 92587156 ns
ServerComputationParallelRerandomizeTripletBuckets: 20619111 ns
ServerComputationApplyPermutationTripletBuckets: 2256016 ns
HelperComputationAll: 92210121 ns
ServerComputationParallelRerandomizeTripletBuckets: 19051585 ns
ServerComputationApplyPermutationTripletBuckets: 1951454 ns
HelperComputationAll: 92630738 ns
ServerComputationParallelRerandomizeTripletBuckets: 17851555 ns
ServerComputationApplyPermutationTripletBuckets: 1898697 ns
HelperComputationAll: 90709846 ns
DiskIOWriteBucketCiphertextsToDisk: 222312155 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1417 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 61807152 ns
ClientServerCommunicationSendRootBucketData: 197908573 ns
ServerComputationParallelRerandomizeTripletBuckets: 20998120 ns
ServerComputationApplyPermutationTripletBucket: 1880960 ns
HelperComputationAll: 109128031 ns
ServerComputationParallelRerandomizeTripletBuckets: 18819881 ns
ServerComputationApplyPermutationTripletBuckets: 1895051 ns
HelperComputationAll: 91183456 ns
ServerComputationParallelRerandomizeTripletBuckets: 21181482 ns
ServerComputationApplyPermutationTripletBuckets: 1904139 ns
HelperComputationAll: 91526368 ns
ServerComputationParallelRerandomizeTripletBuckets: 20874380 ns
ServerComputationApplyPermutationTripletBuckets: 1893321 ns
HelperComputationAll: 91672972 ns
ServerComputationParallelRerandomizeTripletBuckets: 21545048 ns
ServerComputationApplyPermutationTripletBuckets: 1893275 ns
HelperComputationAll: 91924405 ns
ServerComputationParallelRerandomizeTripletBuckets: 21902496 ns
ServerComputationApplyPermutationTripletBuckets: 1891536 ns
HelperComputationAll: 91700393 ns
ServerComputationParallelRerandomizeTripletBuckets: 21507801 ns
ServerComputationApplyPermutationTripletBuckets: 1900193 ns
HelperComputationAll: 91030976 ns
ServerComputationParallelRerandomizeTripletBuckets: 19646139 ns
ServerComputationApplyPermutationTripletBuckets: 1929658 ns
HelperComputationAll: 91078268 ns
ServerComputationParallelRerandomizeTripletBuckets: 19223335 ns
ServerComputationApplyPermutationTripletBuckets: 1893609 ns
HelperComputationAll: 91473880 ns
ServerComputationParallelRerandomizeTripletBuckets: 21610674 ns
ServerComputationApplyPermutationTripletBuckets: 1894217 ns
HelperComputationAll: 91791544 ns
ServerComputationParallelRerandomizeTripletBuckets: 19271880 ns
ServerComputationApplyPermutationTripletBuckets: 1907477 ns
HelperComputationAll: 91188947 ns
ServerComputationParallelRerandomizeTripletBuckets: 23060370 ns
ServerComputationApplyPermutationTripletBuckets: 2224400 ns
HelperComputationAll: 91296538 ns
ServerComputationParallelRerandomizeTripletBuckets: 22901818 ns
ServerComputationApplyPermutationTripletBuckets: 1896188 ns
HelperComputationAll: 91045527 ns
ServerComputationParallelRerandomizeTripletBuckets: 20486045 ns
ServerComputationApplyPermutationTripletBuckets: 1905922 ns
HelperComputationAll: 90938467 ns
DiskIOWriteBucketCiphertextsToDisk: 229153854 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1363 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 62878344 ns
ClientServerCommunicationSendRootBucketData: 211524960 ns
ServerComputationParallelRerandomizeTripletBuckets: 18368876 ns
ServerComputationApplyPermutationTripletBucket: 1932140 ns
HelperComputationAll: 109841428 ns
ServerComputationParallelRerandomizeTripletBuckets: 21960402 ns
ServerComputationApplyPermutationTripletBuckets: 1929378 ns
HelperComputationAll: 91305595 ns
ServerComputationParallelRerandomizeTripletBuckets: 17918933 ns
ServerComputationApplyPermutationTripletBuckets: 1880793 ns
HelperComputationAll: 92108901 ns
ServerComputationParallelRerandomizeTripletBuckets: 20348460 ns
ServerComputationApplyPermutationTripletBuckets: 1919256 ns
HelperComputationAll: 92455513 ns
ServerComputationParallelRerandomizeTripletBuckets: 18203770 ns
ServerComputationApplyPermutationTripletBuckets: 1891466 ns
HelperComputationAll: 92358528 ns
ServerComputationParallelRerandomizeTripletBuckets: 18196783 ns
ServerComputationApplyPermutationTripletBuckets: 1897270 ns
HelperComputationAll: 91987861 ns
ServerComputationParallelRerandomizeTripletBuckets: 19410857 ns
ServerComputationApplyPermutationTripletBuckets: 1894541 ns
HelperComputationAll: 91971243 ns
ServerComputationParallelRerandomizeTripletBuckets: 21280263 ns
