Initializing ElGamal Parameters...
ServerComputationParallelRerandomizeTripletBuckets: 22419208 ns
ServerComputationApplyPermutationTripletBucket: 1867254 ns
HelperComputationAll: 107494713 ns
ServerComputationParallelRerandomizeTripletBuckets: 15725256 ns
ServerComputationApplyPermutationTripletBuckets: 1855654 ns
HelperComputationAll: 90991973 ns
ServerComputationParallelRerandomizeTripletBuckets: 14395644 ns
ServerComputationApplyPermutationTripletBuckets: 1843005 ns
HelperComputationAll: 90966282 ns
ServerComputationParallelRerandomizeTripletBuckets: 15998344 ns
ServerComputationApplyPermutationTripletBuckets: 1822821 ns
HelperComputationAll: 91178192 ns
ServerComputationParallelRerandomizeTripletBuckets: 15489139 ns
ServerComputationApplyPermutationTripletBuckets: 1889024 ns
HelperComputationAll: 91195831 ns
ServerComputationParallelRerandomizeTripletBuckets: 19819561 ns
ServerComputationApplyPermutationTripletBuckets: 1854053 ns
HelperComputationAll: 91481167 ns
ServerComputationParallelRerandomizeTripletBuckets: 17011847 ns
ServerComputationApplyPermutationTripletBuckets: 1841529 ns
HelperComputationAll: 91827867 ns
ServerComputationParallelRerandomizeTripletBuckets: 20093622 ns
ServerComputationApplyPermutationTripletBuckets: 1966455 ns
HelperComputationAll: 92508930 ns
ServerComputationParallelRerandomizeTripletBuckets: 22762351 ns
ServerComputationApplyPermutationTripletBuckets: 1949804 ns
HelperComputationAll: 92036564 ns
ServerComputationParallelRerandomizeTripletBuckets: 20553924 ns
ServerComputationApplyPermutationTripletBuckets: 1894856 ns
HelperComputationAll: 91980974 ns
ServerComputationParallelRerandomizeTripletBuckets: 19661359 ns
ServerComputationApplyPermutationTripletBuckets: 1884551 ns
HelperComputationAll: 91961436 ns
ServerComputationParallelRerandomizeTripletBuckets: 21703546 ns
ServerComputationApplyPermutationTripletBuckets: 1918382 ns
HelperComputationAll: 91812242 ns
ServerComputationParallelRerandomizeTripletBuckets: 21416988 ns
ServerComputationApplyPermutationTripletBuckets: 1877338 ns
HelperComputationAll: 91923532 ns
ServerComputationParallelRerandomizeTripletBuckets: 21228560 ns
ServerComputationApplyPermutationTripletBuckets: 2889536 ns
HelperComputationAll: 91204281 ns
ServerComputationParallelRerandomizeTripletBuckets: 21349065 ns
ServerComputationApplyPermutationTripletBuckets: 1905101 ns
HelperComputationAll: 91764503 ns
ServerComputationParallelRerandomizeTripletBuckets: 20421122 ns
ServerComputationApplyPermutationTripletBuckets: 1920488 ns
HelperComputationAll: 90800918 ns
ServerComputationParallelRerandomizeTripletBuckets: 14662682 ns
ServerComputationApplyPermutationTripletBuckets: 1893627 ns
HelperComputationAll: 91991189 ns
DiskIOWriteBucketCiphertextsToDisk: 229240585 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1465 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 75864093 ns
ClientServerCommunicationSendRootBucketData: 299046989 ns
ServerComputationParallelRerandomizeTripletBuckets: 20125995 ns
ServerComputationApplyPermutationTripletBucket: 2041186 ns
HelperComputationAll: 107801476 ns
ServerComputationParallelRerandomizeTripletBuckets: 19548399 ns
ServerComputationApplyPermutationTripletBuckets: 1891944 ns
HelperComputationAll: 91597862 ns
ServerComputationParallelRerandomizeTripletBuckets: 19934012 ns
ServerComputationApplyPermutationTripletBuckets: 1908662 ns
HelperComputationAll: 91342365 ns
ServerComputationParallelRerandomizeTripletBuckets: 20167735 ns
ServerComputationApplyPermutationTripletBuckets: 1883938 ns
HelperComputationAll: 91289058 ns
ServerComputationParallelRerandomizeTripletBuckets: 20043391 ns
ServerComputationApplyPermutationTripletBuckets: 1895973 ns
HelperComputationAll: 92154547 ns
ServerComputationParallelRerandomizeTripletBuckets: 22300422 ns
ServerComputationApplyPermutationTripletBuckets: 1915221 ns
HelperComputationAll: 92203357 ns
ServerComputationParallelRerandomizeTripletBuckets: 19688335 ns
ServerComputationApplyPermutationTripletBuckets: 1919742 ns
HelperComputationAll: 92524863 ns
ServerComputationParallelRerandomizeTripletBuckets: 19800683 ns
ServerComputationApplyPermutationTripletBuckets: 1897665 ns
HelperComputationAll: 92360715 ns
ServerComputationParallelRerandomizeTripletBuckets: 18315304 ns
ServerComputationApplyPermutationTripletBuckets: 1884038 ns
HelperComputationAll: 92423242 ns
ServerComputationParallelRerandomizeTripletBuckets: 16145924 ns
ServerComputationApplyPermutationTripletBuckets: 1912332 ns
HelperComputationAll: 92371795 ns
ServerComputationParallelRerandomizeTripletBuckets: 19500687 ns
ServerComputationApplyPermutationTripletBuckets: 1920072 ns
HelperComputationAll: 92413389 ns
ServerComputationParallelRerandomizeTripletBuckets: 20138526 ns
ServerComputationApplyPermutationTripletBuckets: 1910768 ns
HelperComputationAll: 92410550 ns
ServerComputationParallelRerandomizeTripletBuckets: 27040392 ns
ServerComputationApplyPermutationTripletBuckets: 2044231 ns
HelperComputationAll: 92593712 ns
ServerComputationParallelRerandomizeTripletBuckets: 14748686 ns
ServerComputationApplyPermutationTripletBuckets: 1899197 ns
HelperComputationAll: 91465024 ns
ServerComputationParallelRerandomizeTripletBuckets: 22413657 ns
ServerComputationApplyPermutationTripletBuckets: 1904768 ns
HelperComputationAll: 91718608 ns
ServerComputationParallelRerandomizeTripletBuckets: 19265688 ns
ServerComputationApplyPermutationTripletBuckets: 1916327 ns
HelperComputationAll: 90830615 ns
ServerComputationParallelRerandomizeTripletBuckets: 15187243 ns
ServerComputationApplyPermutationTripletBuckets: 1939990 ns
HelperComputationAll: 91205679 ns
DiskIOWriteBucketCiphertextsToDisk: 232343593 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1450 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 75375965 ns
ClientServerCommunicationSendRootBucketData: 237963319 ns
ServerComputationParallelRerandomizeTripletBuckets: 22313629 ns
ServerComputationApplyPermutationTripletBucket: 2104457 ns
HelperComputationAll: 109924949 ns
ServerComputationParallelRerandomizeTripletBuckets: 19309946 ns
ServerComputationApplyPermutationTripletBuckets: 1941509 ns
HelperComputationAll: 92489523 ns
ServerComputationParallelRerandomizeTripletBuckets: 19611840 ns
ServerComputationApplyPermutationTripletBuckets: 1950379 ns
HelperComputationAll: 92535014 ns
ServerComputationParallelRerandomizeTripletBuckets: 17781696 ns
ServerComputationApplyPermutationTripletBuckets: 1957691 ns
HelperComputationAll: 93099072 ns
ServerComputationParallelRerandomizeTripletBuckets: 21232993 ns
ServerComputationApplyPermutationTripletBuckets: 1915355 ns
HelperComputationAll: 93532348 ns
ServerComputationParallelRerandomizeTripletBuckets: 18667365 ns
ServerComputationApplyPermutationTripletBuckets: 1963755 ns
HelperComputationAll: 93375525 ns
ServerComputationParallelRerandomizeTripletBuckets: 15717568 ns
ServerComputationApplyPermutationTripletBuckets: 1928046 ns
HelperComputationAll: 93369921 ns
ServerComputationParallelRerandomizeTripletBuckets: 21698541 ns
ServerComputationApplyPermutationTripletBuckets: 1963885 ns
HelperComputationAll: 93451780 ns
ServerComputationParallelRerandomizeTripletBuckets: 18806971 ns
ServerComputationApplyPermutationTripletBuckets: 1928671 ns
HelperComputationAll: 93485910 ns
ServerComputationParallelRerandomizeTripletBuckets: 16778659 ns
ServerComputationApplyPermutationTripletBuckets: 1961239 ns
HelperComputationAll: 93898366 ns
ServerComputationParallelRerandomizeTripletBuckets: 16710284 ns
ServerComputationApplyPermutationTripletBuckets: 1935714 ns
HelperComputationAll: 93534207 ns
ServerComputationParallelRerandomizeTripletBuckets: 20856279 ns
ServerComputationApplyPermutationTripletBuckets: 1981782 ns
HelperComputationAll: 93711050 ns
ServerComputationParallelRerandomizeTripletBuckets: 21235606 ns
ServerComputationApplyPermutationTripletBuckets: 1914676 ns
HelperComputationAll: 92772447 ns
ServerComputationParallelRerandomizeTripletBuckets: 18069450 ns
ServerComputationApplyPermutationTripletBuckets: 1962414 ns
HelperComputationAll: 91747031 ns
ServerComputationParallelRerandomizeTripletBuckets: 21213551 ns
ServerComputationApplyPermutationTripletBuckets: 1952310 ns
HelperComputationAll: 93480657 ns
ServerComputationParallelRerandomizeTripletBuckets: 19335657 ns
ServerComputationApplyPermutationTripletBuckets: 1998265 ns
HelperComputationAll: 91986964 ns
ServerComputationParallelRerandomizeTripletBuckets: 20666928 ns
ServerComputationApplyPermutationTripletBuckets: 1945689 ns
HelperComputationAll: 91550321 ns
DiskIOWriteBucketCiphertextsToDisk: 233356828 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1494 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 76729793 ns
ClientServerCommunicationSendRootBucketData: 338830778 ns
ServerComputationParallelRerandomizeTripletBuckets: 19114631 ns
ServerComputationApplyPermutationTripletBucket: 2190087 ns
HelperComputationAll: 108070662 ns
ServerComputationParallelRerandomizeTripletBuckets: 20417664 ns
ServerComputationApplyPermutationTripletBuckets: 1941815 ns
HelperComputationAll: 92265043 ns
ServerComputationParallelRerandomizeTripletBuckets: 16020509 ns
ServerComputationApplyPermutationTripletBuckets: 1910869 ns
HelperComputationAll: 91392945 ns
ServerComputationParallelRerandomizeTripletBuckets: 20420061 ns
ServerComputationApplyPermutationTripletBuckets: 1951688 ns
HelperComputationAll: 92419489 ns
ServerComputationParallelRerandomizeTripletBuckets: 20139308 ns
ServerComputationApplyPermutationTripletBuckets: 1910278 ns
HelperComputationAll: 91937536 ns
ServerComputationParallelRerandomizeTripletBuckets: 19884930 ns
ServerComputationApplyPermutationTripletBuckets: 1921460 ns
HelperComputationAll: 92239678 ns
ServerComputationParallelRerandomizeTripletBuckets: 19216882 ns
ServerComputationApplyPermutationTripletBuckets: 1930912 ns
HelperComputationAll: 91543907 ns
ServerComputationParallelRerandomizeTripletBuckets: 21569500 ns
ServerComputationApplyPermutationTripletBuckets: 1903162 ns
HelperComputationAll: 91508153 ns
ServerComputationParallelRerandomizeTripletBuckets: 20222180 ns
ServerComputationApplyPermutationTripletBuckets: 1909605 ns
HelperComputationAll: 91687610 ns
ServerComputationParallelRerandomizeTripletBuckets: 21876971 ns
ServerComputationApplyPermutationTripletBuckets: 1922845 ns
HelperComputationAll: 91618211 ns
ServerComputationParallelRerandomizeTripletBuckets: 19460889 ns
ServerComputationApplyPermutationTripletBuckets: 2653947 ns
HelperComputationAll: 91536368 ns
ServerComputationParallelRerandomizeTripletBuckets: 20323398 ns
ServerComputationApplyPermutationTripletBuckets: 1908120 ns
HelperComputationAll: 91702553 ns
ServerComputationParallelRerandomizeTripletBuckets: 19553129 ns
ServerComputationApplyPermutationTripletBuckets: 1908833 ns
HelperComputationAll: 91591386 ns
ServerComputationParallelRerandomizeTripletBuckets: 21577811 ns
ServerComputationApplyPermutationTripletBuckets: 1903542 ns
HelperComputationAll: 91482886 ns
ServerComputationParallelRerandomizeTripletBuckets: 20690638 ns
ServerComputationApplyPermutationTripletBuckets: 1918083 ns
HelperComputationAll: 91480933 ns
ServerComputationParallelRerandomizeTripletBuckets: 20213302 ns
ServerComputationApplyPermutationTripletBuckets: 1917536 ns
HelperComputationAll: 91620462 ns
ServerComputationParallelRerandomizeTripletBuckets: 20370428 ns
ServerComputationApplyPermutationTripletBuckets: 1902536 ns
HelperComputationAll: 91315375 ns
DiskIOWriteBucketCiphertextsToDisk: 223636306 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1307 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 73272704 ns
ClientServerCommunicationSendRootBucketData: 246108977 ns
ServerComputationParallelRerandomizeTripletBuckets: 19748283 ns
ServerComputationApplyPermutationTripletBucket: 2040238 ns
HelperComputationAll: 108210805 ns
ServerComputationParallelRerandomizeTripletBuckets: 20868950 ns
ServerComputationApplyPermutationTripletBuckets: 1890512 ns
HelperComputationAll: 91257690 ns
ServerComputationParallelRerandomizeTripletBuckets: 17451148 ns
ServerComputationApplyPermutationTripletBuckets: 1907710 ns
HelperComputationAll: 92057639 ns
ServerComputationParallelRerandomizeTripletBuckets: 20872024 ns
ServerComputationApplyPermutationTripletBuckets: 1907251 ns
HelperComputationAll: 92080763 ns
ServerComputationParallelRerandomizeTripletBuckets: 21432171 ns
ServerComputationApplyPermutationTripletBuckets: 1914450 ns
HelperComputationAll: 93549293 ns
ServerComputationParallelRerandomizeTripletBuckets: 19699354 ns
ServerComputationApplyPermutationTripletBuckets: 1899559 ns
HelperComputationAll: 93056104 ns
ServerComputationParallelRerandomizeTripletBuckets: 19840308 ns
ServerComputationApplyPermutationTripletBuckets: 1888263 ns
HelperComputationAll: 91799398 ns
ServerComputationParallelRerandomizeTripletBuckets: 21712409 ns
ServerComputationApplyPermutationTripletBuckets: 1903414 ns
HelperComputationAll: 92223985 ns
ServerComputationParallelRerandomizeTripletBuckets: 19916373 ns
ServerComputationApplyPermutationTripletBuckets: 1900954 ns
HelperComputationAll: 91682810 ns
ServerComputationParallelRerandomizeTripletBuckets: 18290948 ns
ServerComputationApplyPermutationTripletBuckets: 1896113 ns
HelperComputationAll: 91294960 ns
ServerComputationParallelRerandomizeTripletBuckets: 19847098 ns
ServerComputationApplyPermutationTripletBuckets: 1911267 ns
HelperComputationAll: 92102093 ns
ServerComputationParallelRerandomizeTripletBuckets: 19150783 ns
ServerComputationApplyPermutationTripletBuckets: 1887437 ns
HelperComputationAll: 92205695 ns
ServerComputationParallelRerandomizeTripletBuckets: 20741721 ns
ServerComputationApplyPermutationTripletBuckets: 1886471 ns
HelperComputationAll: 91413864 ns
ServerComputationParallelRerandomizeTripletBuckets: 15827820 ns
ServerComputationApplyPermutationTripletBuckets: 1899156 ns
HelperComputationAll: 92729301 ns
ServerComputationParallelRerandomizeTripletBuckets: 19619099 ns
ServerComputationApplyPermutationTripletBuckets: 2038669 ns
HelperComputationAll: 91458897 ns
ServerComputationParallelRerandomizeTripletBuckets: 20977059 ns
ServerComputationApplyPermutationTripletBuckets: 1898251 ns
HelperComputationAll: 92549850 ns
ServerComputationParallelRerandomizeTripletBuckets: 16355578 ns
ServerComputationApplyPermutationTripletBuckets: 1901565 ns
HelperComputationAll: 92393720 ns
DiskIOWriteBucketCiphertextsToDisk: 227514504 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1240 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 74828270 ns
ClientServerCommunicationSendRootBucketData: 510642826 ns
ServerComputationParallelRerandomizeTripletBuckets: 20642331 ns
ServerComputationApplyPermutationTripletBucket: 1893808 ns
HelperComputationAll: 107856666 ns
ServerComputationParallelRerandomizeTripletBuckets: 19206499 ns
ServerComputationApplyPermutationTripletBuckets: 1908851 ns
HelperComputationAll: 91511540 ns
ServerComputationParallelRerandomizeTripletBuckets: 15223674 ns
ServerComputationApplyPermutationTripletBuckets: 1884177 ns
HelperComputationAll: 92626111 ns
ServerComputationParallelRerandomizeTripletBuckets: 15565649 ns
ServerComputationApplyPermutationTripletBuckets: 1917227 ns
HelperComputationAll: 94024981 ns
ServerComputationParallelRerandomizeTripletBuckets: 21387194 ns
ServerComputationApplyPermutationTripletBuckets: 1921691 ns
HelperComputationAll: 91988792 ns
ServerComputationParallelRerandomizeTripletBuckets: 21687930 ns
ServerComputationApplyPermutationTripletBuckets: 1904577 ns
HelperComputationAll: 92859871 ns
ServerComputationParallelRerandomizeTripletBuckets: 21253539 ns
ServerComputationApplyPermutationTripletBuckets: 1911878 ns
HelperComputationAll: 93112072 ns
ServerComputationParallelRerandomizeTripletBuckets: 20035874 ns
ServerComputationApplyPermutationTripletBuckets: 1898068 ns
HelperComputationAll: 95330662 ns
ServerComputationParallelRerandomizeTripletBuckets: 18821712 ns
ServerComputationApplyPermutationTripletBuckets: 1908248 ns
HelperComputationAll: 91141765 ns
ServerComputationParallelRerandomizeTripletBuckets: 15835310 ns
ServerComputationApplyPermutationTripletBuckets: 1895952 ns
HelperComputationAll: 94299192 ns
ServerComputationParallelRerandomizeTripletBuckets: 15116582 ns
ServerComputationApplyPermutationTripletBuckets: 1934026 ns
HelperComputationAll: 96720294 ns
ServerComputationParallelRerandomizeTripletBuckets: 15892455 ns
ServerComputationApplyPermutationTripletBuckets: 1953229 ns
