Initializing ElGamal Parameters...
ServerComputationApplyPermutationTripletBuckets: 1895298 ns
HelperComputationAll: 91009801 ns
ServerComputationParallelRerandomizeTripletBuckets: 19097119 ns
ServerComputationApplyPermutationTripletBuckets: 1942570 ns
HelperComputationAll: 92163342 ns
ServerComputationParallelRerandomizeTripletBuckets: 15124521 ns
ServerComputationApplyPermutationTripletBuckets: 1877491 ns
HelperComputationAll: 92252120 ns
DiskIOWriteBucketCiphertextsToDisk: 248230708 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1748 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 75419755 ns
ClientServerCommunicationSendRootBucketData: 238396459 ns
ServerComputationParallelRerandomizeTripletBuckets: 23665193 ns
ServerComputationApplyPermutationTripletBucket: 2059327 ns
HelperComputationAll: 107146970 ns
ServerComputationParallelRerandomizeTripletBuckets: 19448208 ns
ServerComputationApplyPermutationTripletBuckets: 1899208 ns
HelperComputationAll: 90499920 ns
ServerComputationParallelRerandomizeTripletBuckets: 22164416 ns
ServerComputationApplyPermutationTripletBuckets: 1904191 ns
HelperComputationAll: 90556230 ns
ServerComputationParallelRerandomizeTripletBuckets: 14670306 ns
ServerComputationApplyPermutationTripletBuckets: 1894792 ns
HelperComputationAll: 90611557 ns
ServerComputationParallelRerandomizeTripletBuckets: 21118626 ns
ServerComputationApplyPermutationTripletBuckets: 1885588 ns
HelperComputationAll: 92410976 ns
ServerComputationParallelRerandomizeTripletBuckets: 19515975 ns
ServerComputationApplyPermutationTripletBuckets: 1921048 ns
HelperComputationAll: 91701594 ns
ServerComputationParallelRerandomizeTripletBuckets: 16218394 ns
ServerComputationApplyPermutationTripletBuckets: 1923863 ns
HelperComputationAll: 92315258 ns
ServerComputationParallelRerandomizeTripletBuckets: 18626740 ns
ServerComputationApplyPermutationTripletBuckets: 1910574 ns
HelperComputationAll: 92647565 ns
ServerComputationParallelRerandomizeTripletBuckets: 19735023 ns
ServerComputationApplyPermutationTripletBuckets: 1915081 ns
HelperComputationAll: 93701870 ns
ServerComputationParallelRerandomizeTripletBuckets: 22471718 ns
ServerComputationApplyPermutationTripletBuckets: 1912376 ns
HelperComputationAll: 93151900 ns
ServerComputationParallelRerandomizeTripletBuckets: 16095392 ns
ServerComputationApplyPermutationTripletBuckets: 1905713 ns
HelperComputationAll: 92048143 ns
ServerComputationParallelRerandomizeTripletBuckets: 18273625 ns
ServerComputationApplyPermutationTripletBuckets: 1913260 ns
HelperComputationAll: 92388734 ns
ServerComputationParallelRerandomizeTripletBuckets: 16619124 ns
ServerComputationApplyPermutationTripletBuckets: 1908098 ns
HelperComputationAll: 92469112 ns
ServerComputationParallelRerandomizeTripletBuckets: 19706659 ns
ServerComputationApplyPermutationTripletBuckets: 1943183 ns
HelperComputationAll: 90990386 ns
ServerComputationParallelRerandomizeTripletBuckets: 18975498 ns
ServerComputationApplyPermutationTripletBuckets: 1872869 ns
HelperComputationAll: 91893183 ns
ServerComputationParallelRerandomizeTripletBuckets: 22205903 ns
ServerComputationApplyPermutationTripletBuckets: 1903929 ns
HelperComputationAll: 91005370 ns
ServerComputationParallelRerandomizeTripletBuckets: 20600959 ns
ServerComputationApplyPermutationTripletBuckets: 1894211 ns
HelperComputationAll: 94324476 ns
ServerComputationParallelRerandomizeTripletBuckets: 21215152 ns
ServerComputationApplyPermutationTripletBuckets: 1894060 ns
HelperComputationAll: 91174503 ns
DiskIOWriteBucketCiphertextsToDisk: 232807283 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1737 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 71863992 ns
ClientServerCommunicationSendRootBucketData: 327127775 ns
ServerComputationParallelRerandomizeTripletBuckets: 20062379 ns
ServerComputationApplyPermutationTripletBucket: 2204706 ns
HelperComputationAll: 107404087 ns
ServerComputationParallelRerandomizeTripletBuckets: 18553327 ns
ServerComputationApplyPermutationTripletBuckets: 1932335 ns
HelperComputationAll: 90921131 ns
ServerComputationParallelRerandomizeTripletBuckets: 18990369 ns
ServerComputationApplyPermutationTripletBuckets: 1899423 ns
HelperComputationAll: 90484153 ns
ServerComputationParallelRerandomizeTripletBuckets: 18936646 ns
ServerComputationApplyPermutationTripletBuckets: 1891474 ns
HelperComputationAll: 89901046 ns
ServerComputationParallelRerandomizeTripletBuckets: 17316362 ns
ServerComputationApplyPermutationTripletBuckets: 1901508 ns
HelperComputationAll: 91867713 ns
ServerComputationParallelRerandomizeTripletBuckets: 17658285 ns
ServerComputationApplyPermutationTripletBuckets: 1903171 ns
HelperComputationAll: 89910350 ns
ServerComputationParallelRerandomizeTripletBuckets: 21764918 ns
ServerComputationApplyPermutationTripletBuckets: 1922951 ns
HelperComputationAll: 89390891 ns
ServerComputationParallelRerandomizeTripletBuckets: 23100736 ns
ServerComputationApplyPermutationTripletBuckets: 1906575 ns
HelperComputationAll: 89589941 ns
ServerComputationParallelRerandomizeTripletBuckets: 16414544 ns
ServerComputationApplyPermutationTripletBuckets: 1904870 ns
HelperComputationAll: 89418905 ns
ServerComputationParallelRerandomizeTripletBuckets: 20739219 ns
ServerComputationApplyPermutationTripletBuckets: 2202112 ns
HelperComputationAll: 89736333 ns
ServerComputationParallelRerandomizeTripletBuckets: 19850936 ns
ServerComputationApplyPermutationTripletBuckets: 1923828 ns
HelperComputationAll: 89532840 ns
ServerComputationParallelRerandomizeTripletBuckets: 16759117 ns
ServerComputationApplyPermutationTripletBuckets: 1896708 ns
HelperComputationAll: 89320610 ns
ServerComputationParallelRerandomizeTripletBuckets: 15650695 ns
ServerComputationApplyPermutationTripletBuckets: 1917985 ns
HelperComputationAll: 89372523 ns
ServerComputationParallelRerandomizeTripletBuckets: 18986782 ns
ServerComputationApplyPermutationTripletBuckets: 1914108 ns
HelperComputationAll: 90725034 ns
ServerComputationParallelRerandomizeTripletBuckets: 20452130 ns
ServerComputationApplyPermutationTripletBuckets: 1900722 ns
HelperComputationAll: 90277770 ns
ServerComputationParallelRerandomizeTripletBuckets: 21675797 ns
ServerComputationApplyPermutationTripletBuckets: 1917060 ns
HelperComputationAll: 91514589 ns
ServerComputationParallelRerandomizeTripletBuckets: 19971119 ns
ServerComputationApplyPermutationTripletBuckets: 1921372 ns
HelperComputationAll: 90631841 ns
ServerComputationParallelRerandomizeTripletBuckets: 23740544 ns
ServerComputationApplyPermutationTripletBuckets: 1899330 ns
HelperComputationAll: 89939343 ns
DiskIOWriteBucketCiphertextsToDisk: 243028208 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1513 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 74096561 ns
ClientServerCommunicationSendRootBucketData: 341228253 ns
ServerComputationParallelRerandomizeTripletBuckets: 21937227 ns
ServerComputationApplyPermutationTripletBucket: 1992555 ns
HelperComputationAll: 107989745 ns
ServerComputationParallelRerandomizeTripletBuckets: 16616849 ns
ServerComputationApplyPermutationTripletBuckets: 2189972 ns
HelperComputationAll: 91354157 ns
ServerComputationParallelRerandomizeTripletBuckets: 19407985 ns
ServerComputationApplyPermutationTripletBuckets: 1893586 ns
HelperComputationAll: 92398395 ns
ServerComputationParallelRerandomizeTripletBuckets: 15372568 ns
ServerComputationApplyPermutationTripletBuckets: 1912192 ns
HelperComputationAll: 91640466 ns
ServerComputationParallelRerandomizeTripletBuckets: 18124602 ns
ServerComputationApplyPermutationTripletBuckets: 1900652 ns
HelperComputationAll: 92037885 ns
ServerComputationParallelRerandomizeTripletBuckets: 19590348 ns
ServerComputationApplyPermutationTripletBuckets: 1909667 ns
HelperComputationAll: 91873024 ns
ServerComputationParallelRerandomizeTripletBuckets: 19544733 ns
ServerComputationApplyPermutationTripletBuckets: 1877471 ns
HelperComputationAll: 92185324 ns
ServerComputationParallelRerandomizeTripletBuckets: 18310836 ns
ServerComputationApplyPermutationTripletBuckets: 1890382 ns
HelperComputationAll: 91259702 ns
ServerComputationParallelRerandomizeTripletBuckets: 17577430 ns
ServerComputationApplyPermutationTripletBuckets: 1894964 ns
HelperComputationAll: 91409751 ns
ServerComputationParallelRerandomizeTripletBuckets: 17462374 ns
ServerComputationApplyPermutationTripletBuckets: 1885466 ns
HelperComputationAll: 91249744 ns
ServerComputationParallelRerandomizeTripletBuckets: 21116132 ns
ServerComputationApplyPermutationTripletBuckets: 1910968 ns
HelperComputationAll: 91541429 ns
ServerComputationParallelRerandomizeTripletBuckets: 18401571 ns
ServerComputationApplyPermutationTripletBuckets: 1892212 ns
HelperComputationAll: 91552786 ns
ServerComputationParallelRerandomizeTripletBuckets: 17541476 ns
ServerComputationApplyPermutationTripletBuckets: 1908030 ns
HelperComputationAll: 91725155 ns
ServerComputationParallelRerandomizeTripletBuckets: 17227744 ns
ServerComputationApplyPermutationTripletBuckets: 1911126 ns
HelperComputationAll: 92497768 ns
ServerComputationParallelRerandomizeTripletBuckets: 21281527 ns
ServerComputationApplyPermutationTripletBuckets: 1901582 ns
HelperComputationAll: 91090623 ns
ServerComputationParallelRerandomizeTripletBuckets: 17316934 ns
ServerComputationApplyPermutationTripletBuckets: 1894440 ns
HelperComputationAll: 93622567 ns
ServerComputationParallelRerandomizeTripletBuckets: 20761849 ns
ServerComputationApplyPermutationTripletBuckets: 1909106 ns
HelperComputationAll: 92100801 ns
ServerComputationParallelRerandomizeTripletBuckets: 20527292 ns
ServerComputationApplyPermutationTripletBuckets: 1910654 ns
HelperComputationAll: 91941262 ns
DiskIOWriteBucketCiphertextsToDisk: 245170961 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1922 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 76767748 ns
ClientServerCommunicationSendRootBucketData: 238409149 ns
ServerComputationParallelRerandomizeTripletBuckets: 19409185 ns
ServerComputationApplyPermutationTripletBucket: 2034833 ns
HelperComputationAll: 108503660 ns
ServerComputationParallelRerandomizeTripletBuckets: 19344326 ns
ServerComputationApplyPermutationTripletBuckets: 1911110 ns
HelperComputationAll: 93440517 ns
ServerComputationParallelRerandomizeTripletBuckets: 20485437 ns
ServerComputationApplyPermutationTripletBuckets: 1890653 ns
HelperComputationAll: 93034212 ns
ServerComputationParallelRerandomizeTripletBuckets: 18810279 ns
ServerComputationApplyPermutationTripletBuckets: 1911336 ns
HelperComputationAll: 93318828 ns
ServerComputationParallelRerandomizeTripletBuckets: 17019786 ns
ServerComputationApplyPermutationTripletBuckets: 1905641 ns
HelperComputationAll: 92433113 ns
ServerComputationParallelRerandomizeTripletBuckets: 21174308 ns
ServerComputationApplyPermutationTripletBuckets: 1910161 ns
HelperComputationAll: 91762254 ns
ServerComputationParallelRerandomizeTripletBuckets: 21129489 ns
ServerComputationApplyPermutationTripletBuckets: 1900919 ns
HelperComputationAll: 93182718 ns
ServerComputationParallelRerandomizeTripletBuckets: 22333131 ns
ServerComputationApplyPermutationTripletBuckets: 1907059 ns
HelperComputationAll: 92838765 ns
ServerComputationParallelRerandomizeTripletBuckets: 19529560 ns
ServerComputationApplyPermutationTripletBuckets: 1875726 ns
HelperComputationAll: 92809568 ns
ServerComputationParallelRerandomizeTripletBuckets: 15417292 ns
ServerComputationApplyPermutationTripletBuckets: 2185515 ns
HelperComputationAll: 92909411 ns
ServerComputationParallelRerandomizeTripletBuckets: 20892887 ns
ServerComputationApplyPermutationTripletBuckets: 1893558 ns
HelperComputationAll: 92837159 ns
ServerComputationParallelRerandomizeTripletBuckets: 16961314 ns
ServerComputationApplyPermutationTripletBuckets: 1893776 ns
HelperComputationAll: 92831547 ns
ServerComputationParallelRerandomizeTripletBuckets: 18447147 ns
ServerComputationApplyPermutationTripletBuckets: 1910425 ns
HelperComputationAll: 92914118 ns
ServerComputationParallelRerandomizeTripletBuckets: 19784865 ns
ServerComputationApplyPermutationTripletBuckets: 1924187 ns
HelperComputationAll: 92646147 ns
ServerComputationParallelRerandomizeTripletBuckets: 19297683 ns
ServerComputationApplyPermutationTripletBuckets: 1927497 ns
HelperComputationAll: 92311224 ns
ServerComputationParallelRerandomizeTripletBuckets: 20753191 ns
ServerComputationApplyPermutationTripletBuckets: 1917624 ns
HelperComputationAll: 92326941 ns
ServerComputationParallelRerandomizeTripletBuckets: 17466626 ns
ServerComputationApplyPermutationTripletBuckets: 1907271 ns
HelperComputationAll: 92975787 ns
ServerComputationParallelRerandomizeTripletBuckets: 18427325 ns
ServerComputationApplyPermutationTripletBuckets: 1941260 ns
HelperComputationAll: 91943298 ns
DiskIOWriteBucketCiphertextsToDisk: 241820019 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1187 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 79937832 ns
ClientServerCommunicationSendRootBucketData: 250651778 ns
ServerComputationParallelRerandomizeTripletBuckets: 19716972 ns
ServerComputationApplyPermutationTripletBucket: 2188143 ns
HelperComputationAll: 108236291 ns
ServerComputationParallelRerandomizeTripletBuckets: 21082417 ns
ServerComputationApplyPermutationTripletBuckets: 2017721 ns
HelperComputationAll: 91836998 ns
ServerComputationParallelRerandomizeTripletBuckets: 21676596 ns
ServerComputationApplyPermutationTripletBuckets: 1924963 ns
HelperComputationAll: 91784887 ns
ServerComputationParallelRerandomizeTripletBuckets: 21019304 ns
ServerComputationApplyPermutationTripletBuckets: 1902148 ns
HelperComputationAll: 91990139 ns
ServerComputationParallelRerandomizeTripletBuckets: 19835961 ns
ServerComputationApplyPermutationTripletBuckets: 1896774 ns
HelperComputationAll: 93013150 ns
ServerComputationParallelRerandomizeTripletBuckets: 19302003 ns
ServerComputationApplyPermutationTripletBuckets: 1914478 ns
HelperComputationAll: 92517082 ns
ServerComputationParallelRerandomizeTripletBuckets: 22610493 ns
ServerComputationApplyPermutationTripletBuckets: 1892296 ns
HelperComputationAll: 92853460 ns
ServerComputationParallelRerandomizeTripletBuckets: 23029349 ns
ServerComputationApplyPermutationTripletBuckets: 1916043 ns
HelperComputationAll: 92366705 ns
ServerComputationParallelRerandomizeTripletBuckets: 19794339 ns
ServerComputationApplyPermutationTripletBuckets: 1881458 ns
HelperComputationAll: 92382848 ns
ServerComputationParallelRerandomizeTripletBuckets: 18128235 ns
ServerComputationApplyPermutationTripletBuckets: 1890574 ns
HelperComputationAll: 92449762 ns
ServerComputationParallelRerandomizeTripletBuckets: 18638157 ns
ServerComputationApplyPermutationTripletBuckets: 1933300 ns
HelperComputationAll: 92457340 ns
ServerComputationParallelRerandomizeTripletBuckets: 19461989 ns
ServerComputationApplyPermutationTripletBuckets: 1898391 ns
HelperComputationAll: 92455803 ns
ServerComputationParallelRerandomizeTripletBuckets: 20227587 ns
ServerComputationApplyPermutationTripletBuckets: 1904560 ns
HelperComputationAll: 92407040 ns
ServerComputationParallelRerandomizeTripletBuckets: 17636597 ns
ServerComputationApplyPermutationTripletBuckets: 1872976 ns
HelperComputationAll: 92185509 ns
ServerComputationParallelRerandomizeTripletBuckets: 20860580 ns
ServerComputationApplyPermutationTripletBuckets: 1894774 ns
HelperComputationAll: 92617318 ns
ServerComputationParallelRerandomizeTripletBuckets: 20121687 ns
ServerComputationApplyPermutationTripletBuckets: 1890296 ns
HelperComputationAll: 91570451 ns
ServerComputationParallelRerandomizeTripletBuckets: 21957308 ns
ServerComputationApplyPermutationTripletBuckets: 1893682 ns
HelperComputationAll: 92779255 ns
ServerComputationParallelRerandomizeTripletBuckets: 18933718 ns
ServerComputationApplyPermutationTripletBuckets: 1894848 ns
HelperComputationAll: 92875827 ns
DiskIOWriteBucketCiphertextsToDisk: 241321507 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1323 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 75182809 ns
ClientServerCommunicationSendRootBucketData: 222818284 ns
ServerComputationParallelRerandomizeTripletBuckets: 19657792 ns
ServerComputationApplyPermutationTripletBucket: 2162551 ns
HelperComputationAll: 106557463 ns
ServerComputationParallelRerandomizeTripletBuckets: 19516484 ns
ServerComputationApplyPermutationTripletBuckets: 1905439 ns
HelperComputationAll: 89932023 ns
ServerComputationParallelRerandomizeTripletBuckets: 19038124 ns
ServerComputationApplyPermutationTripletBuckets: 1925022 ns
