Initializing ElGamal Parameters...
Starting server...
Server started on port 8183
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1179 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 81770504 ns
ClientServerCommunicationSendRootBucketData: 315603580 ns
ServerComputationParallelRerandomizeTripletBuckets: 18026982 ns
ServerComputationApplyPermutationTripletBucket: 2392836 ns
HelperComputationAll: 123363789 ns
ServerComputationParallelRerandomizeTripletBuckets: 19684900 ns
ServerComputationApplyPermutationTripletBuckets: 2433331 ns
HelperComputationAll: 106407377 ns
ServerComputationParallelRerandomizeTripletBuckets: 19300365 ns
ServerComputationApplyPermutationTripletBuckets: 1887886 ns
HelperComputationAll: 105855792 ns
ServerComputationParallelRerandomizeTripletBuckets: 19341891 ns
ServerComputationApplyPermutationTripletBuckets: 1900606 ns
HelperComputationAll: 105347992 ns
ServerComputationParallelRerandomizeTripletBuckets: 19495136 ns
ServerComputationApplyPermutationTripletBuckets: 1901078 ns
HelperComputationAll: 106379517 ns
ServerComputationParallelRerandomizeTripletBuckets: 19270014 ns
ServerComputationApplyPermutationTripletBuckets: 1880343 ns
HelperComputationAll: 106706022 ns
ServerComputationParallelRerandomizeTripletBuckets: 22187929 ns
ServerComputationApplyPermutationTripletBuckets: 1880109 ns
HelperComputationAll: 105525418 ns
ServerComputationParallelRerandomizeTripletBuckets: 19066267 ns
ServerComputationApplyPermutationTripletBuckets: 1884721 ns
HelperComputationAll: 106953315 ns
ServerComputationParallelRerandomizeTripletBuckets: 19311009 ns
ServerComputationApplyPermutationTripletBuckets: 1888516 ns
HelperComputationAll: 105552027 ns
ServerComputationParallelRerandomizeTripletBuckets: 19620322 ns
ServerComputationApplyPermutationTripletBuckets: 2022827 ns
HelperComputationAll: 90065117 ns
ServerComputationParallelRerandomizeTripletBuckets: 19354983 ns
ServerComputationApplyPermutationTripletBuckets: 1900551 ns
HelperComputationAll: 106924991 ns
ServerComputationParallelRerandomizeTripletBuckets: 18460453 ns
ServerComputationApplyPermutationTripletBuckets: 1894522 ns
HelperComputationAll: 106613951 ns
ServerComputationParallelRerandomizeTripletBuckets: 19329990 ns
ServerComputationApplyPermutationTripletBuckets: 1873943 ns
HelperComputationAll: 105415188 ns
ServerComputationParallelRerandomizeTripletBuckets: 19905435 ns
ServerComputationApplyPermutationTripletBuckets: 1892272 ns
HelperComputationAll: 106167622 ns
ServerComputationParallelRerandomizeTripletBuckets: 18947147 ns
ServerComputationApplyPermutationTripletBuckets: 1889860 ns
HelperComputationAll: 106353953 ns
ServerComputationParallelRerandomizeTripletBuckets: 18478953 ns
ServerComputationApplyPermutationTripletBuckets: 1878585 ns
HelperComputationAll: 106871814 ns
DiskIOWriteBucketCiphertextsToDisk: 242424950 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1129 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 83421689 ns
ClientServerCommunicationSendRootBucketData: 216617499 ns
ServerComputationParallelRerandomizeTripletBuckets: 19847020 ns
ServerComputationApplyPermutationTripletBucket: 1887957 ns
HelperComputationAll: 106439581 ns
ServerComputationParallelRerandomizeTripletBuckets: 19722729 ns
ServerComputationApplyPermutationTripletBuckets: 1893655 ns
HelperComputationAll: 90646232 ns
ServerComputationParallelRerandomizeTripletBuckets: 17496911 ns
ServerComputationApplyPermutationTripletBuckets: 1892138 ns
HelperComputationAll: 90321476 ns
ServerComputationParallelRerandomizeTripletBuckets: 16531713 ns
ServerComputationApplyPermutationTripletBuckets: 1900564 ns
HelperComputationAll: 90840205 ns
ServerComputationParallelRerandomizeTripletBuckets: 17008033 ns
ServerComputationApplyPermutationTripletBuckets: 1954313 ns
HelperComputationAll: 90705141 ns
ServerComputationParallelRerandomizeTripletBuckets: 19518272 ns
ServerComputationApplyPermutationTripletBuckets: 1884730 ns
HelperComputationAll: 91444630 ns
ServerComputationParallelRerandomizeTripletBuckets: 16392135 ns
ServerComputationApplyPermutationTripletBuckets: 1922927 ns
HelperComputationAll: 92375497 ns
ServerComputationParallelRerandomizeTripletBuckets: 19152779 ns
ServerComputationApplyPermutationTripletBuckets: 1928404 ns
HelperComputationAll: 92272258 ns
ServerComputationParallelRerandomizeTripletBuckets: 17059231 ns
ServerComputationApplyPermutationTripletBuckets: 1911001 ns
HelperComputationAll: 92211459 ns
ServerComputationParallelRerandomizeTripletBuckets: 19393439 ns
ServerComputationApplyPermutationTripletBuckets: 1946085 ns
HelperComputationAll: 92327446 ns
ServerComputationParallelRerandomizeTripletBuckets: 22599566 ns
ServerComputationApplyPermutationTripletBuckets: 1881504 ns
HelperComputationAll: 92081409 ns
ServerComputationParallelRerandomizeTripletBuckets: 19965301 ns
ServerComputationApplyPermutationTripletBuckets: 1886156 ns
HelperComputationAll: 92204222 ns
ServerComputationParallelRerandomizeTripletBuckets: 17798038 ns
ServerComputationApplyPermutationTripletBuckets: 1898860 ns
HelperComputationAll: 92155890 ns
ServerComputationParallelRerandomizeTripletBuckets: 19063461 ns
ServerComputationApplyPermutationTripletBuckets: 1928275 ns
HelperComputationAll: 91006459 ns
ServerComputationParallelRerandomizeTripletBuckets: 19568846 ns
ServerComputationApplyPermutationTripletBuckets: 1893602 ns
HelperComputationAll: 91361762 ns
ServerComputationParallelRerandomizeTripletBuckets: 22206372 ns
ServerComputationApplyPermutationTripletBuckets: 2191975 ns
HelperComputationAll: 91753206 ns
DiskIOWriteBucketCiphertextsToDisk: 216170483 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1082 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 83828972 ns
ClientServerCommunicationSendRootBucketData: 201473973 ns
ServerComputationParallelRerandomizeTripletBuckets: 20609325 ns
ServerComputationApplyPermutationTripletBucket: 1910036 ns
HelperComputationAll: 107784647 ns
ServerComputationParallelRerandomizeTripletBuckets: 20766705 ns
ServerComputationApplyPermutationTripletBuckets: 1883962 ns
HelperComputationAll: 90559163 ns
ServerComputationParallelRerandomizeTripletBuckets: 16144501 ns
ServerComputationApplyPermutationTripletBuckets: 1901247 ns
HelperComputationAll: 92002316 ns
ServerComputationParallelRerandomizeTripletBuckets: 16295708 ns
ServerComputationApplyPermutationTripletBuckets: 1907737 ns
HelperComputationAll: 92729366 ns
ServerComputationParallelRerandomizeTripletBuckets: 15551006 ns
ServerComputationApplyPermutationTripletBuckets: 1912700 ns
HelperComputationAll: 91616067 ns
ServerComputationParallelRerandomizeTripletBuckets: 16800766 ns
ServerComputationApplyPermutationTripletBuckets: 1909960 ns
HelperComputationAll: 93787960 ns
ServerComputationParallelRerandomizeTripletBuckets: 17812707 ns
ServerComputationApplyPermutationTripletBuckets: 1921798 ns
HelperComputationAll: 91595581 ns
ServerComputationParallelRerandomizeTripletBuckets: 17633329 ns
ServerComputationApplyPermutationTripletBuckets: 1910401 ns
HelperComputationAll: 91755073 ns
ServerComputationParallelRerandomizeTripletBuckets: 16784342 ns
ServerComputationApplyPermutationTripletBuckets: 1911172 ns
HelperComputationAll: 91699375 ns
ServerComputationParallelRerandomizeTripletBuckets: 19155726 ns
ServerComputationApplyPermutationTripletBuckets: 1922865 ns
HelperComputationAll: 92180644 ns
ServerComputationParallelRerandomizeTripletBuckets: 18766692 ns
ServerComputationApplyPermutationTripletBuckets: 1915590 ns
HelperComputationAll: 91733836 ns
ServerComputationParallelRerandomizeTripletBuckets: 21923719 ns
ServerComputationApplyPermutationTripletBuckets: 1923899 ns
HelperComputationAll: 91787166 ns
ServerComputationParallelRerandomizeTripletBuckets: 21142236 ns
ServerComputationApplyPermutationTripletBuckets: 2208802 ns
HelperComputationAll: 92102002 ns
ServerComputationParallelRerandomizeTripletBuckets: 20214252 ns
ServerComputationApplyPermutationTripletBuckets: 1895052 ns
HelperComputationAll: 91124122 ns
ServerComputationParallelRerandomizeTripletBuckets: 16715421 ns
ServerComputationApplyPermutationTripletBuckets: 1900122 ns
HelperComputationAll: 93039928 ns
ServerComputationParallelRerandomizeTripletBuckets: 15816339 ns
ServerComputationApplyPermutationTripletBuckets: 1927628 ns
HelperComputationAll: 92714128 ns
DiskIOWriteBucketCiphertextsToDisk: 239891969 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1068 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 82987210 ns
ClientServerCommunicationSendRootBucketData: 414236267 ns
ServerComputationParallelRerandomizeTripletBuckets: 19542761 ns
ServerComputationApplyPermutationTripletBucket: 1884808 ns
HelperComputationAll: 109611699 ns
ServerComputationParallelRerandomizeTripletBuckets: 18264207 ns
ServerComputationApplyPermutationTripletBuckets: 1915205 ns
HelperComputationAll: 93183225 ns
ServerComputationParallelRerandomizeTripletBuckets: 17124520 ns
ServerComputationApplyPermutationTripletBuckets: 1917267 ns
HelperComputationAll: 93557961 ns
ServerComputationParallelRerandomizeTripletBuckets: 17699960 ns
ServerComputationApplyPermutationTripletBuckets: 1929762 ns
HelperComputationAll: 92459563 ns
ServerComputationParallelRerandomizeTripletBuckets: 19758610 ns
ServerComputationApplyPermutationTripletBuckets: 1899657 ns
HelperComputationAll: 91956656 ns
ServerComputationParallelRerandomizeTripletBuckets: 21457882 ns
ServerComputationApplyPermutationTripletBuckets: 1903498 ns
HelperComputationAll: 93516898 ns
ServerComputationParallelRerandomizeTripletBuckets: 19421688 ns
ServerComputationApplyPermutationTripletBuckets: 1887031 ns
HelperComputationAll: 91303415 ns
ServerComputationParallelRerandomizeTripletBuckets: 20376446 ns
ServerComputationApplyPermutationTripletBuckets: 1897146 ns
HelperComputationAll: 91735340 ns
ServerComputationParallelRerandomizeTripletBuckets: 17041016 ns
ServerComputationApplyPermutationTripletBuckets: 1901629 ns
HelperComputationAll: 91690765 ns
ServerComputationParallelRerandomizeTripletBuckets: 21475939 ns
ServerComputationApplyPermutationTripletBuckets: 1908904 ns
HelperComputationAll: 92841623 ns
ServerComputationParallelRerandomizeTripletBuckets: 18140175 ns
ServerComputationApplyPermutationTripletBuckets: 2177731 ns
HelperComputationAll: 91895018 ns
ServerComputationParallelRerandomizeTripletBuckets: 18510911 ns
ServerComputationApplyPermutationTripletBuckets: 1916522 ns
HelperComputationAll: 91650641 ns
ServerComputationParallelRerandomizeTripletBuckets: 19933947 ns
ServerComputationApplyPermutationTripletBuckets: 1893229 ns
HelperComputationAll: 91637088 ns
ServerComputationParallelRerandomizeTripletBuckets: 21370931 ns
ServerComputationApplyPermutationTripletBuckets: 1923483 ns
HelperComputationAll: 90938784 ns
ServerComputationParallelRerandomizeTripletBuckets: 15185881 ns
ServerComputationApplyPermutationTripletBuckets: 1899738 ns
HelperComputationAll: 92364246 ns
ServerComputationParallelRerandomizeTripletBuckets: 19371153 ns
ServerComputationApplyPermutationTripletBuckets: 1902892 ns
HelperComputationAll: 92227691 ns
DiskIOWriteBucketCiphertextsToDisk: 236635678 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1125 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 76031590 ns
ClientServerCommunicationSendRootBucketData: 398456435 ns
ServerComputationParallelRerandomizeTripletBuckets: 19999445 ns
ServerComputationApplyPermutationTripletBucket: 1889530 ns
HelperComputationAll: 108204604 ns
ServerComputationParallelRerandomizeTripletBuckets: 22331138 ns
ServerComputationApplyPermutationTripletBuckets: 1902531 ns
HelperComputationAll: 91165931 ns
ServerComputationParallelRerandomizeTripletBuckets: 19235702 ns
ServerComputationApplyPermutationTripletBuckets: 1930085 ns
HelperComputationAll: 91609167 ns
ServerComputationParallelRerandomizeTripletBuckets: 17577288 ns
ServerComputationApplyPermutationTripletBuckets: 1904264 ns
HelperComputationAll: 92799760 ns
