Initializing ElGamal Parameters...
ServerComputationApplyPermutationTripletBuckets: 1922379 ns
HelperComputationAll: 91326116 ns
ServerComputationParallelRerandomizeTripletBuckets: 17963826 ns
ServerComputationApplyPermutationTripletBuckets: 1904070 ns
HelperComputationAll: 91258337 ns
ServerComputationParallelRerandomizeTripletBuckets: 17494587 ns
ServerComputationApplyPermutationTripletBuckets: 1890257 ns
HelperComputationAll: 92671195 ns
ServerComputationParallelRerandomizeTripletBuckets: 20574223 ns
ServerComputationApplyPermutationTripletBuckets: 2171231 ns
HelperComputationAll: 93097969 ns
ServerComputationParallelRerandomizeTripletBuckets: 20309483 ns
ServerComputationApplyPermutationTripletBuckets: 1890211 ns
HelperComputationAll: 92883181 ns
ServerComputationParallelRerandomizeTripletBuckets: 19066725 ns
ServerComputationApplyPermutationTripletBuckets: 1908982 ns
HelperComputationAll: 92983708 ns
ServerComputationParallelRerandomizeTripletBuckets: 18983487 ns
ServerComputationApplyPermutationTripletBuckets: 1907268 ns
HelperComputationAll: 92804884 ns
ServerComputationParallelRerandomizeTripletBuckets: 19311063 ns
ServerComputationApplyPermutationTripletBuckets: 1897955 ns
HelperComputationAll: 94879954 ns
ServerComputationParallelRerandomizeTripletBuckets: 21707766 ns
ServerComputationApplyPermutationTripletBuckets: 2162427 ns
HelperComputationAll: 93004683 ns
ServerComputationParallelRerandomizeTripletBuckets: 22504583 ns
ServerComputationApplyPermutationTripletBuckets: 1887575 ns
HelperComputationAll: 92900195 ns
ServerComputationParallelRerandomizeTripletBuckets: 17055083 ns
ServerComputationApplyPermutationTripletBuckets: 1912828 ns
HelperComputationAll: 92916078 ns
ServerComputationParallelRerandomizeTripletBuckets: 20055874 ns
ServerComputationApplyPermutationTripletBuckets: 1919931 ns
HelperComputationAll: 94614049 ns
ServerComputationParallelRerandomizeTripletBuckets: 21150135 ns
ServerComputationApplyPermutationTripletBuckets: 1903119 ns
HelperComputationAll: 92127486 ns
ServerComputationParallelRerandomizeTripletBuckets: 20070431 ns
ServerComputationApplyPermutationTripletBuckets: 1896265 ns
HelperComputationAll: 93899466 ns
ServerComputationParallelRerandomizeTripletBuckets: 14276178 ns
ServerComputationApplyPermutationTripletBuckets: 2169474 ns
HelperComputationAll: 92954551 ns
DiskIOWriteBucketCiphertextsToDisk: 309078983 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1848 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 92060379 ns
ClientServerCommunicationSendRootBucketData: 334884496 ns
ServerComputationParallelRerandomizeTripletBuckets: 19426053 ns
ServerComputationApplyPermutationTripletBucket: 1858330 ns
HelperComputationAll: 110925753 ns
ServerComputationParallelRerandomizeTripletBuckets: 19306720 ns
ServerComputationApplyPermutationTripletBuckets: 1995945 ns
HelperComputationAll: 93569358 ns
ServerComputationParallelRerandomizeTripletBuckets: 20039164 ns
ServerComputationApplyPermutationTripletBuckets: 1904116 ns
HelperComputationAll: 93622522 ns
ServerComputationParallelRerandomizeTripletBuckets: 20570460 ns
ServerComputationApplyPermutationTripletBuckets: 1895913 ns
HelperComputationAll: 93257996 ns
ServerComputationParallelRerandomizeTripletBuckets: 22096875 ns
ServerComputationApplyPermutationTripletBuckets: 1917628 ns
HelperComputationAll: 94404529 ns
ServerComputationParallelRerandomizeTripletBuckets: 17099795 ns
ServerComputationApplyPermutationTripletBuckets: 1883062 ns
HelperComputationAll: 93283727 ns
ServerComputationParallelRerandomizeTripletBuckets: 22415154 ns
ServerComputationApplyPermutationTripletBuckets: 1907323 ns
HelperComputationAll: 94087947 ns
ServerComputationParallelRerandomizeTripletBuckets: 18729779 ns
ServerComputationApplyPermutationTripletBuckets: 1910103 ns
HelperComputationAll: 94002952 ns
ServerComputationParallelRerandomizeTripletBuckets: 19571345 ns
ServerComputationApplyPermutationTripletBuckets: 1912315 ns
HelperComputationAll: 93980573 ns
ServerComputationParallelRerandomizeTripletBuckets: 19232830 ns
ServerComputationApplyPermutationTripletBuckets: 1906153 ns
HelperComputationAll: 94372046 ns
ServerComputationParallelRerandomizeTripletBuckets: 19321702 ns
ServerComputationApplyPermutationTripletBuckets: 2166667 ns
HelperComputationAll: 94249320 ns
ServerComputationParallelRerandomizeTripletBuckets: 19643875 ns
ServerComputationApplyPermutationTripletBuckets: 1905575 ns
HelperComputationAll: 94341581 ns
ServerComputationParallelRerandomizeTripletBuckets: 22186041 ns
ServerComputationApplyPermutationTripletBuckets: 1891883 ns
HelperComputationAll: 93947267 ns
ServerComputationParallelRerandomizeTripletBuckets: 18967835 ns
ServerComputationApplyPermutationTripletBuckets: 1878615 ns
HelperComputationAll: 95219650 ns
ServerComputationParallelRerandomizeTripletBuckets: 19564810 ns
ServerComputationApplyPermutationTripletBuckets: 1886446 ns
HelperComputationAll: 94887631 ns
ServerComputationParallelRerandomizeTripletBuckets: 21208320 ns
ServerComputationApplyPermutationTripletBuckets: 1900957 ns
HelperComputationAll: 93783243 ns
ServerComputationParallelRerandomizeTripletBuckets: 19568644 ns
ServerComputationApplyPermutationTripletBuckets: 1918115 ns
HelperComputationAll: 93534799 ns
ServerComputationParallelRerandomizeTripletBuckets: 17943705 ns
ServerComputationApplyPermutationTripletBuckets: 1907550 ns
HelperComputationAll: 94709593 ns
ServerComputationParallelRerandomizeTripletBuckets: 17253827 ns
ServerComputationApplyPermutationTripletBuckets: 1901397 ns
HelperComputationAll: 93903285 ns
ServerComputationParallelRerandomizeTripletBuckets: 20575829 ns
ServerComputationApplyPermutationTripletBuckets: 1908548 ns
HelperComputationAll: 92882840 ns
ServerComputationParallelRerandomizeTripletBuckets: 19542272 ns
ServerComputationApplyPermutationTripletBuckets: 1920760 ns
HelperComputationAll: 94486400 ns
DiskIOWriteBucketCiphertextsToDisk: 292715333 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1804 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 96838778 ns
ClientServerCommunicationSendRootBucketData: 340912335 ns
ServerComputationParallelRerandomizeTripletBuckets: 19202287 ns
ServerComputationApplyPermutationTripletBucket: 1912601 ns
HelperComputationAll: 110380575 ns
ServerComputationParallelRerandomizeTripletBuckets: 20135719 ns
ServerComputationApplyPermutationTripletBuckets: 1910174 ns
HelperComputationAll: 92317893 ns
ServerComputationParallelRerandomizeTripletBuckets: 19908698 ns
ServerComputationApplyPermutationTripletBuckets: 1906190 ns
HelperComputationAll: 94435854 ns
ServerComputationParallelRerandomizeTripletBuckets: 19217930 ns
ServerComputationApplyPermutationTripletBuckets: 1928675 ns
HelperComputationAll: 92744942 ns
ServerComputationParallelRerandomizeTripletBuckets: 19103853 ns
ServerComputationApplyPermutationTripletBuckets: 1894613 ns
HelperComputationAll: 93601430 ns
ServerComputationParallelRerandomizeTripletBuckets: 21554376 ns
ServerComputationApplyPermutationTripletBuckets: 1913323 ns
HelperComputationAll: 92151582 ns
ServerComputationParallelRerandomizeTripletBuckets: 16569686 ns
ServerComputationApplyPermutationTripletBuckets: 1898908 ns
HelperComputationAll: 94705191 ns
ServerComputationParallelRerandomizeTripletBuckets: 16683405 ns
ServerComputationApplyPermutationTripletBuckets: 1900180 ns
HelperComputationAll: 94218413 ns
ServerComputationParallelRerandomizeTripletBuckets: 15972513 ns
ServerComputationApplyPermutationTripletBuckets: 1918759 ns
HelperComputationAll: 94153735 ns
ServerComputationParallelRerandomizeTripletBuckets: 20577727 ns
ServerComputationApplyPermutationTripletBuckets: 1916353 ns
HelperComputationAll: 94020195 ns
ServerComputationParallelRerandomizeTripletBuckets: 18958140 ns
ServerComputationApplyPermutationTripletBuckets: 1885903 ns
HelperComputationAll: 94806562 ns
ServerComputationParallelRerandomizeTripletBuckets: 19571776 ns
ServerComputationApplyPermutationTripletBuckets: 2175674 ns
HelperComputationAll: 94087759 ns
ServerComputationParallelRerandomizeTripletBuckets: 20076515 ns
ServerComputationApplyPermutationTripletBuckets: 1908989 ns
HelperComputationAll: 94566991 ns
ServerComputationParallelRerandomizeTripletBuckets: 21444208 ns
ServerComputationApplyPermutationTripletBuckets: 1898357 ns
HelperComputationAll: 94602057 ns
ServerComputationParallelRerandomizeTripletBuckets: 19803115 ns
ServerComputationApplyPermutationTripletBuckets: 1915593 ns
HelperComputationAll: 92375290 ns
ServerComputationParallelRerandomizeTripletBuckets: 22411269 ns
ServerComputationApplyPermutationTripletBuckets: 1918079 ns
HelperComputationAll: 93237297 ns
ServerComputationParallelRerandomizeTripletBuckets: 17986775 ns
ServerComputationApplyPermutationTripletBuckets: 1908384 ns
HelperComputationAll: 92300200 ns
ServerComputationParallelRerandomizeTripletBuckets: 19403094 ns
ServerComputationApplyPermutationTripletBuckets: 1904224 ns
HelperComputationAll: 93363524 ns
ServerComputationParallelRerandomizeTripletBuckets: 21573833 ns
ServerComputationApplyPermutationTripletBuckets: 1890307 ns
HelperComputationAll: 92894773 ns
ServerComputationParallelRerandomizeTripletBuckets: 20689322 ns
ServerComputationApplyPermutationTripletBuckets: 1908495 ns
HelperComputationAll: 92282888 ns
ServerComputationParallelRerandomizeTripletBuckets: 22408795 ns
ServerComputationApplyPermutationTripletBuckets: 1918004 ns
HelperComputationAll: 91895494 ns
DiskIOWriteBucketCiphertextsToDisk: 293399311 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1756 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 96678273 ns
ClientServerCommunicationSendRootBucketData: 252529323 ns
ServerComputationParallelRerandomizeTripletBuckets: 19462144 ns
ServerComputationApplyPermutationTripletBucket: 1843470 ns
HelperComputationAll: 110404691 ns
ServerComputationParallelRerandomizeTripletBuckets: 15530935 ns
ServerComputationApplyPermutationTripletBuckets: 1875431 ns
HelperComputationAll: 91428882 ns
ServerComputationParallelRerandomizeTripletBuckets: 20524635 ns
ServerComputationApplyPermutationTripletBuckets: 1883412 ns
HelperComputationAll: 94650198 ns
ServerComputationParallelRerandomizeTripletBuckets: 14520336 ns
ServerComputationApplyPermutationTripletBuckets: 1976578 ns
HelperComputationAll: 92666343 ns
ServerComputationParallelRerandomizeTripletBuckets: 18819528 ns
ServerComputationApplyPermutationTripletBuckets: 1822890 ns
HelperComputationAll: 93319715 ns
ServerComputationParallelRerandomizeTripletBuckets: 19504144 ns
ServerComputationApplyPermutationTripletBuckets: 1841589 ns
HelperComputationAll: 92162004 ns
ServerComputationParallelRerandomizeTripletBuckets: 17254034 ns
ServerComputationApplyPermutationTripletBuckets: 1866200 ns
HelperComputationAll: 93396839 ns
ServerComputationParallelRerandomizeTripletBuckets: 17779512 ns
ServerComputationApplyPermutationTripletBuckets: 1863426 ns
HelperComputationAll: 95352080 ns
ServerComputationParallelRerandomizeTripletBuckets: 18738803 ns
ServerComputationApplyPermutationTripletBuckets: 1847623 ns
HelperComputationAll: 94502183 ns
ServerComputationParallelRerandomizeTripletBuckets: 19212584 ns
ServerComputationApplyPermutationTripletBuckets: 2324553 ns
HelperComputationAll: 94554738 ns
ServerComputationParallelRerandomizeTripletBuckets: 20731459 ns
ServerComputationApplyPermutationTripletBuckets: 1906907 ns
HelperComputationAll: 93735573 ns
ServerComputationParallelRerandomizeTripletBuckets: 18777338 ns
ServerComputationApplyPermutationTripletBuckets: 1900647 ns
HelperComputationAll: 93769597 ns
ServerComputationParallelRerandomizeTripletBuckets: 18194153 ns
ServerComputationApplyPermutationTripletBuckets: 1892766 ns
HelperComputationAll: 94617567 ns
ServerComputationParallelRerandomizeTripletBuckets: 17306698 ns
ServerComputationApplyPermutationTripletBuckets: 1909903 ns
HelperComputationAll: 95186479 ns
ServerComputationParallelRerandomizeTripletBuckets: 17746619 ns
ServerComputationApplyPermutationTripletBuckets: 2041142 ns
HelperComputationAll: 93330663 ns
ServerComputationParallelRerandomizeTripletBuckets: 14901737 ns
ServerComputationApplyPermutationTripletBuckets: 1960305 ns
HelperComputationAll: 94054544 ns
ServerComputationParallelRerandomizeTripletBuckets: 18334667 ns
ServerComputationApplyPermutationTripletBuckets: 1888626 ns
HelperComputationAll: 93200327 ns
ServerComputationParallelRerandomizeTripletBuckets: 21750518 ns
ServerComputationApplyPermutationTripletBuckets: 1933362 ns
HelperComputationAll: 92355001 ns
ServerComputationParallelRerandomizeTripletBuckets: 14316928 ns
ServerComputationApplyPermutationTripletBuckets: 1902590 ns
HelperComputationAll: 94415466 ns
ServerComputationParallelRerandomizeTripletBuckets: 21420228 ns
ServerComputationApplyPermutationTripletBuckets: 1922992 ns
HelperComputationAll: 92984708 ns
ServerComputationParallelRerandomizeTripletBuckets: 19846225 ns
ServerComputationApplyPermutationTripletBuckets: 1894411 ns
HelperComputationAll: 92547492 ns
DiskIOWriteBucketCiphertextsToDisk: 292079304 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 2044 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 96272912 ns
ClientServerCommunicationSendRootBucketData: 250373069 ns
ServerComputationParallelRerandomizeTripletBuckets: 18044114 ns
ServerComputationApplyPermutationTripletBucket: 4857020 ns
HelperComputationAll: 110379175 ns
ServerComputationParallelRerandomizeTripletBuckets: 15157075 ns
ServerComputationApplyPermutationTripletBuckets: 2057135 ns
HelperComputationAll: 92836856 ns
ServerComputationParallelRerandomizeTripletBuckets: 19396480 ns
ServerComputationApplyPermutationTripletBuckets: 1981077 ns
HelperComputationAll: 93268163 ns
ServerComputationParallelRerandomizeTripletBuckets: 18736391 ns
ServerComputationApplyPermutationTripletBuckets: 1902456 ns
HelperComputationAll: 93332905 ns
ServerComputationParallelRerandomizeTripletBuckets: 20732548 ns
ServerComputationApplyPermutationTripletBuckets: 1983441 ns
HelperComputationAll: 93530593 ns
ServerComputationParallelRerandomizeTripletBuckets: 16760468 ns
ServerComputationApplyPermutationTripletBuckets: 1905023 ns
HelperComputationAll: 92796132 ns
ServerComputationParallelRerandomizeTripletBuckets: 18859498 ns
ServerComputationApplyPermutationTripletBuckets: 1972739 ns
HelperComputationAll: 93197397 ns
ServerComputationParallelRerandomizeTripletBuckets: 17328552 ns
ServerComputationApplyPermutationTripletBuckets: 1883944 ns
HelperComputationAll: 93251610 ns
ServerComputationParallelRerandomizeTripletBuckets: 21407812 ns
ServerComputationApplyPermutationTripletBuckets: 1977501 ns
HelperComputationAll: 93244174 ns
ServerComputationParallelRerandomizeTripletBuckets: 20464913 ns
ServerComputationApplyPermutationTripletBuckets: 1904289 ns
HelperComputationAll: 93504025 ns
ServerComputationParallelRerandomizeTripletBuckets: 19449373 ns
ServerComputationApplyPermutationTripletBuckets: 2000686 ns
HelperComputationAll: 95002033 ns
ServerComputationParallelRerandomizeTripletBuckets: 21821968 ns
ServerComputationApplyPermutationTripletBuckets: 1896977 ns
HelperComputationAll: 92939407 ns
ServerComputationParallelRerandomizeTripletBuckets: 21172926 ns
ServerComputationApplyPermutationTripletBuckets: 1990838 ns
HelperComputationAll: 93317434 ns
ServerComputationParallelRerandomizeTripletBuckets: 21541781 ns
ServerComputationApplyPermutationTripletBuckets: 1901369 ns
HelperComputationAll: 92771122 ns
ServerComputationParallelRerandomizeTripletBuckets: 23414953 ns
ServerComputationApplyPermutationTripletBuckets: 1972598 ns
HelperComputationAll: 93246836 ns
ServerComputationParallelRerandomizeTripletBuckets: 18706691 ns
ServerComputationApplyPermutationTripletBuckets: 1901431 ns
HelperComputationAll: 92984018 ns
ServerComputationParallelRerandomizeTripletBuckets: 21960582 ns
ServerComputationApplyPermutationTripletBuckets: 4096207 ns
HelperComputationAll: 93625572 ns
ServerComputationParallelRerandomizeTripletBuckets: 14944505 ns
ServerComputationApplyPermutationTripletBuckets: 1897753 ns
HelperComputationAll: 92547205 ns
ServerComputationParallelRerandomizeTripletBuckets: 21789305 ns
ServerComputationApplyPermutationTripletBuckets: 1910643 ns
HelperComputationAll: 92715129 ns
ServerComputationParallelRerandomizeTripletBuckets: 22212348 ns
ServerComputationApplyPermutationTripletBuckets: 1909501 ns
HelperComputationAll: 93379824 ns
ServerComputationParallelRerandomizeTripletBuckets: 21672003 ns
ServerComputationApplyPermutationTripletBuckets: 1912363 ns
HelperComputationAll: 92846352 ns
