Initializing ElGamal Parameters...
ServerComputationApplyPermutationTripletBuckets: 1998454 ns
HelperComputationAll: 93457939 ns
ServerComputationParallelRerandomizeTripletBuckets: 21485069 ns
ServerComputationApplyPermutationTripletBuckets: 1887101 ns
HelperComputationAll: 92584184 ns
ServerComputationParallelRerandomizeTripletBuckets: 21033618 ns
ServerComputationApplyPermutationTripletBuckets: 1901738 ns
HelperComputationAll: 93658421 ns
ServerComputationParallelRerandomizeTripletBuckets: 22363673 ns
ServerComputationApplyPermutationTripletBuckets: 1908387 ns
HelperComputationAll: 94355048 ns
ServerComputationParallelRerandomizeTripletBuckets: 20142407 ns
ServerComputationApplyPermutationTripletBuckets: 1910655 ns
HelperComputationAll: 94391576 ns
ServerComputationParallelRerandomizeTripletBuckets: 21416559 ns
ServerComputationApplyPermutationTripletBuckets: 1888055 ns
HelperComputationAll: 94607858 ns
ServerComputationParallelRerandomizeTripletBuckets: 16027269 ns
ServerComputationApplyPermutationTripletBuckets: 1901201 ns
HelperComputationAll: 94279113 ns
ServerComputationParallelRerandomizeTripletBuckets: 21812555 ns
ServerComputationApplyPermutationTripletBuckets: 1910733 ns
HelperComputationAll: 94307720 ns
ServerComputationParallelRerandomizeTripletBuckets: 21568839 ns
ServerComputationApplyPermutationTripletBuckets: 1891544 ns
HelperComputationAll: 94334341 ns
ServerComputationParallelRerandomizeTripletBuckets: 19337689 ns
ServerComputationApplyPermutationTripletBuckets: 1893088 ns
HelperComputationAll: 94857880 ns
ServerComputationParallelRerandomizeTripletBuckets: 20656816 ns
ServerComputationApplyPermutationTripletBuckets: 1921559 ns
HelperComputationAll: 94252185 ns
ServerComputationParallelRerandomizeTripletBuckets: 21193152 ns
ServerComputationApplyPermutationTripletBuckets: 1896483 ns
HelperComputationAll: 92433313 ns
ServerComputationParallelRerandomizeTripletBuckets: 20710021 ns
ServerComputationApplyPermutationTripletBuckets: 1896064 ns
HelperComputationAll: 93279226 ns
ServerComputationParallelRerandomizeTripletBuckets: 19447338 ns
ServerComputationApplyPermutationTripletBuckets: 1899657 ns
HelperComputationAll: 92821317 ns
ServerComputationParallelRerandomizeTripletBuckets: 17087234 ns
ServerComputationApplyPermutationTripletBuckets: 1893542 ns
HelperComputationAll: 93058545 ns
ServerComputationParallelRerandomizeTripletBuckets: 22040732 ns
ServerComputationApplyPermutationTripletBuckets: 2190751 ns
HelperComputationAll: 96028019 ns
ServerComputationParallelRerandomizeTripletBuckets: 22049312 ns
ServerComputationApplyPermutationTripletBuckets: 1892003 ns
HelperComputationAll: 91947908 ns
ServerComputationParallelRerandomizeTripletBuckets: 19119777 ns
ServerComputationApplyPermutationTripletBuckets: 1902157 ns
HelperComputationAll: 93285304 ns
ServerComputationParallelRerandomizeTripletBuckets: 20142247 ns
ServerComputationApplyPermutationTripletBuckets: 1901290 ns
HelperComputationAll: 93205639 ns
DiskIOWriteBucketCiphertextsToDisk: 306248382 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1904 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 93717753 ns
ClientServerCommunicationSendRootBucketData: 337697983 ns
ServerComputationParallelRerandomizeTripletBuckets: 22952938 ns
ServerComputationApplyPermutationTripletBucket: 2201786 ns
HelperComputationAll: 108463015 ns
ServerComputationParallelRerandomizeTripletBuckets: 19961801 ns
ServerComputationApplyPermutationTripletBuckets: 1937331 ns
HelperComputationAll: 92163435 ns
ServerComputationParallelRerandomizeTripletBuckets: 21224988 ns
ServerComputationApplyPermutationTripletBuckets: 1903020 ns
HelperComputationAll: 91909828 ns
ServerComputationParallelRerandomizeTripletBuckets: 19965678 ns
ServerComputationApplyPermutationTripletBuckets: 1899119 ns
HelperComputationAll: 92782879 ns
ServerComputationParallelRerandomizeTripletBuckets: 20657505 ns
ServerComputationApplyPermutationTripletBuckets: 1897206 ns
HelperComputationAll: 92064072 ns
ServerComputationParallelRerandomizeTripletBuckets: 21671610 ns
ServerComputationApplyPermutationTripletBuckets: 1909427 ns
HelperComputationAll: 93184302 ns
ServerComputationParallelRerandomizeTripletBuckets: 20998853 ns
ServerComputationApplyPermutationTripletBuckets: 1890565 ns
HelperComputationAll: 92388198 ns
ServerComputationParallelRerandomizeTripletBuckets: 18816206 ns
ServerComputationApplyPermutationTripletBuckets: 1894713 ns
HelperComputationAll: 94290629 ns
ServerComputationParallelRerandomizeTripletBuckets: 18544962 ns
ServerComputationApplyPermutationTripletBuckets: 1917200 ns
HelperComputationAll: 93387530 ns
ServerComputationParallelRerandomizeTripletBuckets: 19122488 ns
ServerComputationApplyPermutationTripletBuckets: 1893496 ns
HelperComputationAll: 92081308 ns
ServerComputationParallelRerandomizeTripletBuckets: 18993910 ns
ServerComputationApplyPermutationTripletBuckets: 1884753 ns
HelperComputationAll: 93957828 ns
ServerComputationParallelRerandomizeTripletBuckets: 18961872 ns
ServerComputationApplyPermutationTripletBuckets: 1882561 ns
HelperComputationAll: 94333228 ns
ServerComputationParallelRerandomizeTripletBuckets: 18995296 ns
ServerComputationApplyPermutationTripletBuckets: 1897212 ns
HelperComputationAll: 92752088 ns
ServerComputationParallelRerandomizeTripletBuckets: 21324665 ns
ServerComputationApplyPermutationTripletBuckets: 1902802 ns
HelperComputationAll: 92001174 ns
ServerComputationParallelRerandomizeTripletBuckets: 20846295 ns
ServerComputationApplyPermutationTripletBuckets: 1914400 ns
HelperComputationAll: 101161122 ns
ServerComputationParallelRerandomizeTripletBuckets: 18967807 ns
ServerComputationApplyPermutationTripletBuckets: 1952494 ns
HelperComputationAll: 92563353 ns
ServerComputationParallelRerandomizeTripletBuckets: 20864578 ns
ServerComputationApplyPermutationTripletBuckets: 1903921 ns
HelperComputationAll: 90934156 ns
ServerComputationParallelRerandomizeTripletBuckets: 21939512 ns
ServerComputationApplyPermutationTripletBuckets: 1896212 ns
HelperComputationAll: 91323326 ns
ServerComputationParallelRerandomizeTripletBuckets: 21191794 ns
ServerComputationApplyPermutationTripletBuckets: 1882581 ns
HelperComputationAll: 92325190 ns
ServerComputationParallelRerandomizeTripletBuckets: 19242019 ns
ServerComputationApplyPermutationTripletBuckets: 1896269 ns
HelperComputationAll: 90629397 ns
ServerComputationParallelRerandomizeTripletBuckets: 21573090 ns
ServerComputationApplyPermutationTripletBuckets: 1908078 ns
HelperComputationAll: 90442181 ns
ServerComputationParallelRerandomizeTripletBuckets: 22204656 ns
ServerComputationApplyPermutationTripletBuckets: 1892383 ns
HelperComputationAll: 91342857 ns
DiskIOWriteBucketCiphertextsToDisk: 303750101 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 2495 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 92829678 ns
ClientServerCommunicationSendRootBucketData: 251715618 ns
ServerComputationParallelRerandomizeTripletBuckets: 19762122 ns
ServerComputationApplyPermutationTripletBucket: 2031553 ns
HelperComputationAll: 109313580 ns
ServerComputationParallelRerandomizeTripletBuckets: 19849557 ns
ServerComputationApplyPermutationTripletBuckets: 2200559 ns
HelperComputationAll: 93839928 ns
ServerComputationParallelRerandomizeTripletBuckets: 19449468 ns
ServerComputationApplyPermutationTripletBuckets: 2018058 ns
HelperComputationAll: 93768557 ns
ServerComputationParallelRerandomizeTripletBuckets: 18585167 ns
ServerComputationApplyPermutationTripletBuckets: 1922203 ns
HelperComputationAll: 93060356 ns
ServerComputationParallelRerandomizeTripletBuckets: 21801089 ns
ServerComputationApplyPermutationTripletBuckets: 1883936 ns
HelperComputationAll: 93717709 ns
ServerComputationParallelRerandomizeTripletBuckets: 21808002 ns
ServerComputationApplyPermutationTripletBuckets: 1916616 ns
HelperComputationAll: 93568945 ns
ServerComputationParallelRerandomizeTripletBuckets: 20128888 ns
ServerComputationApplyPermutationTripletBuckets: 1900925 ns
HelperComputationAll: 93562693 ns
ServerComputationParallelRerandomizeTripletBuckets: 19683245 ns
ServerComputationApplyPermutationTripletBuckets: 1890951 ns
HelperComputationAll: 93507280 ns
ServerComputationParallelRerandomizeTripletBuckets: 20409810 ns
ServerComputationApplyPermutationTripletBuckets: 1910098 ns
HelperComputationAll: 93703013 ns
ServerComputationParallelRerandomizeTripletBuckets: 18791046 ns
ServerComputationApplyPermutationTripletBuckets: 1900115 ns
HelperComputationAll: 93459398 ns
ServerComputationParallelRerandomizeTripletBuckets: 19550767 ns
ServerComputationApplyPermutationTripletBuckets: 1885212 ns
HelperComputationAll: 93497430 ns
ServerComputationParallelRerandomizeTripletBuckets: 19617988 ns
ServerComputationApplyPermutationTripletBuckets: 1893147 ns
HelperComputationAll: 93538293 ns
ServerComputationParallelRerandomizeTripletBuckets: 21420416 ns
ServerComputationApplyPermutationTripletBuckets: 1901263 ns
HelperComputationAll: 93245518 ns
ServerComputationParallelRerandomizeTripletBuckets: 23588517 ns
ServerComputationApplyPermutationTripletBuckets: 1882634 ns
HelperComputationAll: 93624514 ns
ServerComputationParallelRerandomizeTripletBuckets: 19480049 ns
ServerComputationApplyPermutationTripletBuckets: 1919594 ns
HelperComputationAll: 93646194 ns
ServerComputationParallelRerandomizeTripletBuckets: 21495649 ns
ServerComputationApplyPermutationTripletBuckets: 1906100 ns
HelperComputationAll: 93168394 ns
ServerComputationParallelRerandomizeTripletBuckets: 22035880 ns
ServerComputationApplyPermutationTripletBuckets: 1896985 ns
HelperComputationAll: 94006196 ns
ServerComputationParallelRerandomizeTripletBuckets: 17941418 ns
ServerComputationApplyPermutationTripletBuckets: 1892023 ns
HelperComputationAll: 92851815 ns
ServerComputationParallelRerandomizeTripletBuckets: 20470961 ns
ServerComputationApplyPermutationTripletBuckets: 1892718 ns
HelperComputationAll: 94199903 ns
ServerComputationParallelRerandomizeTripletBuckets: 21762632 ns
ServerComputationApplyPermutationTripletBuckets: 1896864 ns
HelperComputationAll: 93337954 ns
ServerComputationParallelRerandomizeTripletBuckets: 20150124 ns
ServerComputationApplyPermutationTripletBuckets: 1902394 ns
HelperComputationAll: 92808040 ns
ServerComputationParallelRerandomizeTripletBuckets: 23173368 ns
ServerComputationApplyPermutationTripletBuckets: 1895452 ns
HelperComputationAll: 92699248 ns
DiskIOWriteBucketCiphertextsToDisk: 304292878 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1825 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 91855472 ns
ClientServerCommunicationSendRootBucketData: 300200704 ns
ServerComputationParallelRerandomizeTripletBuckets: 23067293 ns
ServerComputationApplyPermutationTripletBucket: 5508404 ns
HelperComputationAll: 108064726 ns
ServerComputationParallelRerandomizeTripletBuckets: 20980866 ns
ServerComputationApplyPermutationTripletBuckets: 1827791 ns
HelperComputationAll: 91464994 ns
ServerComputationParallelRerandomizeTripletBuckets: 19136704 ns
ServerComputationApplyPermutationTripletBuckets: 2019046 ns
HelperComputationAll: 92115327 ns
ServerComputationParallelRerandomizeTripletBuckets: 21987254 ns
ServerComputationApplyPermutationTripletBuckets: 1896490 ns
HelperComputationAll: 89791834 ns
ServerComputationParallelRerandomizeTripletBuckets: 20430856 ns
ServerComputationApplyPermutationTripletBuckets: 1984361 ns
HelperComputationAll: 90805348 ns
ServerComputationParallelRerandomizeTripletBuckets: 21568480 ns
ServerComputationApplyPermutationTripletBuckets: 1892674 ns
HelperComputationAll: 90698094 ns
ServerComputationParallelRerandomizeTripletBuckets: 20099031 ns
ServerComputationApplyPermutationTripletBuckets: 1996053 ns
HelperComputationAll: 91785540 ns
ServerComputationParallelRerandomizeTripletBuckets: 20030364 ns
ServerComputationApplyPermutationTripletBuckets: 1908875 ns
HelperComputationAll: 92821887 ns
ServerComputationParallelRerandomizeTripletBuckets: 22174467 ns
ServerComputationApplyPermutationTripletBuckets: 4270786 ns
HelperComputationAll: 92271703 ns
ServerComputationParallelRerandomizeTripletBuckets: 19320354 ns
ServerComputationApplyPermutationTripletBuckets: 1875699 ns
HelperComputationAll: 90686249 ns
ServerComputationParallelRerandomizeTripletBuckets: 19940787 ns
ServerComputationApplyPermutationTripletBuckets: 1904713 ns
HelperComputationAll: 90466466 ns
ServerComputationParallelRerandomizeTripletBuckets: 20278255 ns
ServerComputationApplyPermutationTripletBuckets: 1902283 ns
HelperComputationAll: 115597054 ns
ServerComputationParallelRerandomizeTripletBuckets: 23185435 ns
ServerComputationApplyPermutationTripletBuckets: 1911332 ns
HelperComputationAll: 90705505 ns
ServerComputationParallelRerandomizeTripletBuckets: 21335505 ns
ServerComputationApplyPermutationTripletBuckets: 1909207 ns
HelperComputationAll: 90341735 ns
ServerComputationParallelRerandomizeTripletBuckets: 22654699 ns
ServerComputationApplyPermutationTripletBuckets: 1910975 ns
HelperComputationAll: 92625219 ns
ServerComputationParallelRerandomizeTripletBuckets: 21581926 ns
ServerComputationApplyPermutationTripletBuckets: 2197533 ns
HelperComputationAll: 92173943 ns
ServerComputationParallelRerandomizeTripletBuckets: 21925333 ns
ServerComputationApplyPermutationTripletBuckets: 1904004 ns
HelperComputationAll: 93783734 ns
ServerComputationParallelRerandomizeTripletBuckets: 20448168 ns
ServerComputationApplyPermutationTripletBuckets: 1913675 ns
HelperComputationAll: 90344449 ns
ServerComputationParallelRerandomizeTripletBuckets: 21541862 ns
ServerComputationApplyPermutationTripletBuckets: 1906288 ns
HelperComputationAll: 90969949 ns
ServerComputationParallelRerandomizeTripletBuckets: 20942967 ns
ServerComputationApplyPermutationTripletBuckets: 1917661 ns
HelperComputationAll: 96436383 ns
ServerComputationParallelRerandomizeTripletBuckets: 17406769 ns
ServerComputationApplyPermutationTripletBuckets: 1914994 ns
HelperComputationAll: 91588942 ns
ServerComputationParallelRerandomizeTripletBuckets: 20787778 ns
ServerComputationApplyPermutationTripletBuckets: 1910330 ns
HelperComputationAll: 90163951 ns
DiskIOWriteBucketCiphertextsToDisk: 307209174 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1552 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 92530341 ns
ClientServerCommunicationSendRootBucketData: 340344739 ns
ServerComputationParallelRerandomizeTripletBuckets: 25000069 ns
ServerComputationApplyPermutationTripletBucket: 2221754 ns
HelperComputationAll: 143374163 ns
ServerComputationParallelRerandomizeTripletBuckets: 19901268 ns
ServerComputationApplyPermutationTripletBuckets: 1918171 ns
HelperComputationAll: 95723185 ns
ServerComputationParallelRerandomizeTripletBuckets: 19999189 ns
ServerComputationApplyPermutationTripletBuckets: 1910775 ns
HelperComputationAll: 97531240 ns
ServerComputationParallelRerandomizeTripletBuckets: 20929970 ns
ServerComputationApplyPermutationTripletBuckets: 1896039 ns
HelperComputationAll: 95909521 ns
ServerComputationParallelRerandomizeTripletBuckets: 18460358 ns
ServerComputationApplyPermutationTripletBuckets: 1915978 ns
HelperComputationAll: 97023130 ns
ServerComputationParallelRerandomizeTripletBuckets: 18043587 ns
ServerComputationApplyPermutationTripletBuckets: 1901033 ns
HelperComputationAll: 95777432 ns
ServerComputationParallelRerandomizeTripletBuckets: 19468933 ns
ServerComputationApplyPermutationTripletBuckets: 1875990 ns
HelperComputationAll: 95835152 ns
ServerComputationParallelRerandomizeTripletBuckets: 19214827 ns
ServerComputationApplyPermutationTripletBuckets: 1916971 ns
HelperComputationAll: 96041129 ns
ServerComputationParallelRerandomizeTripletBuckets: 19992871 ns
ServerComputationApplyPermutationTripletBuckets: 1888531 ns
HelperComputationAll: 96407722 ns
ServerComputationParallelRerandomizeTripletBuckets: 20564217 ns
ServerComputationApplyPermutationTripletBuckets: 1900271 ns
HelperComputationAll: 96030239 ns
ServerComputationParallelRerandomizeTripletBuckets: 19034125 ns
ServerComputationApplyPermutationTripletBuckets: 1884666 ns
HelperComputationAll: 95809072 ns
ServerComputationParallelRerandomizeTripletBuckets: 16216840 ns
ServerComputationApplyPermutationTripletBuckets: 1883819 ns
HelperComputationAll: 95814449 ns
ServerComputationParallelRerandomizeTripletBuckets: 18991924 ns
ServerComputationApplyPermutationTripletBuckets: 1907091 ns
HelperComputationAll: 95765520 ns
ServerComputationParallelRerandomizeTripletBuckets: 19218454 ns
ServerComputationApplyPermutationTripletBuckets: 1881315 ns
HelperComputationAll: 96637135 ns
